id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,5094,119,4975,3651,460,3191,855,270,34,7,544,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,8802,284,8518,2737,333,2404,1619,36,1408,74,101,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,298,3,295,68,8,60,50,10,33,4,3,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,12,0,12,13,0,13,17,0,16,0,1,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,480,3,477,60,7,53,60,11,27,7,15,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,280,1,279,120,1,119,38,6,18,4,10,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,171,3,168,33,3,30,65,8,30,1,26,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,204,4,200,51,4,47,45,6,24,5,10,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,407,3,404,81,12,69,45,10,23,5,7,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,259,4,255,48,7,41,44,7,22,9,6,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,171,2,169,21,0,21,58,10,29,4,15,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,237,1,236,71,6,65,31,7,16,3,5,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,84,2,82,39,4,35,28,4,14,3,7,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,102,0,102,29,4,25,28,2,16,3,7,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,221,2,219,76,7,69,52,5,34,3,10,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,123,1,122,17,4,13,19,2,9,2,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,53,1,52,11,1,10,23,3,17,2,1,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,569,0,569,145,1,144,168,30,50,11,77,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,84,0,84,46,1,45,43,7,17,4,15,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,97,1,96,41,1,40,22,3,11,2,6,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,279,1,278,43,4,39,42,11,17,4,10,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,121,0,121,24,2,22,30,4,20,0,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,62,1,61,16,0,16,17,1,10,3,3,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,129,1,128,37,4,33,33,6,10,6,11,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,231,1,230,47,9,38,31,7,15,6,3,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,100,2,98,18,0,18,22,2,8,3,9,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,98,1,97,24,1,23,17,2,10,1,4,
