id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,9278,55,9223,3778,333,3445,998,331,94,19,554,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,10090,142,9948,2973,272,2701,1672,32,1508,76,56,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,414,1,413,71,4,67,50,10,32,4,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,19,0,19,15,2,13,16,0,15,0,1,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,512,1,511,65,4,61,63,5,44,6,8,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,350,1,349,145,1,144,41,5,22,5,9,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,250,1,249,37,3,34,71,9,30,1,31,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,226,1,225,59,3,56,51,8,29,7,7,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,470,1,469,88,8,80,47,10,25,5,7,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,289,9,280,53,6,47,45,8,25,9,3,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,208,2,206,26,3,23,61,10,32,4,15,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,255,1,254,74,2,72,37,9,17,3,8,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,100,0,100,44,6,38,29,4,16,3,6,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,190,0,190,33,2,31,29,2,16,3,8,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,357,7,350,98,4,94,52,5,36,3,8,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,156,1,155,19,1,18,21,2,9,2,8,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,56,0,56,12,1,11,23,3,17,2,1,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,648,0,648,150,4,146,166,26,85,11,44,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,99,1,98,49,1,48,44,5,21,4,14,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,110,1,109,44,1,43,22,2,12,2,6,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,311,0,311,48,6,42,40,3,28,5,4,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,162,1,161,24,1,23,32,2,24,0,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,132,0,132,17,1,16,17,1,11,3,2,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,150,2,148,39,3,36,33,4,14,6,9,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,327,3,324,51,6,45,47,7,23,7,10,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,118,0,118,19,1,18,23,2,10,3,8,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,115,3,112,24,0,24,14,0,12,1,1,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,96,0,96,15,0,15,25,5,17,1,2,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,109,2,107,26,4,22,25,3,15,3,4,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,18,0,18,6,0,6,7,0,6,1,0,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,106,0,106,17,1,16,35,6,14,1,14,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,209,4,205,36,3,33,45,8,23,2,12,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,187,1,186,27,1,26,33,5,19,2,7,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,110,0,110,15,1,14,30,1,17,4,8,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,118,1,117,28,1,27,25,8,10,4,3,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,80,0,80,17,0,17,14,0,12,2,0,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,438,2,436,112,3,109,70,13,28,8,21,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,382,10,372,83,3,80,48,7,29,5,7,
