id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,10326,8,10259,59,5323,77,3666,1580,1261,408,149,23,681,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,12466,227,12228,11,3249,199,2981,69,1796,21,1650,78,47,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,534,3,530,1,77,2,69,6,51,6,37,4,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,22,0,22,0,17,3,14,0,16,0,16,0,0,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,637,3,633,1,70,3,64,3,64,4,44,7,9,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,552,1,550,1,176,1,175,0,42,0,31,7,4,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,314,0,314,0,45,5,38,2,79,11,32,2,34,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,265,9,256,0,61,1,59,1,51,6,31,7,7,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,786,1,783,2,94,8,85,1,51,7,29,5,10,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,435,5,430,0,60,7,52,1,50,11,26,9,4,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,269,1,268,0,32,1,31,0,64,6,41,4,13,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,369,0,369,0,79,2,74,3,39,7,22,3,7,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,178,3,175,0,52,4,46,2,29,4,20,3,2,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,261,0,258,3,36,1,32,3,31,1,22,3,5,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,530,7,523,0,141,2,137,2,54,6,35,5,8,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,347,0,347,0,22,1,20,1,21,0,13,2,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,72,0,72,0,13,0,13,0,26,2,20,2,2,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,776,2,774,0,157,2,154,1,171,14,118,11,28,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,132,0,132,0,51,2,47,2,47,8,31,5,3,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,141,3,138,0,50,3,47,0,26,2,13,2,9,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,484,2,480,2,53,4,48,1,69,12,31,5,21,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,202,2,199,1,28,1,27,0,31,1,24,0,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,189,0,189,0,18,2,16,0,18,2,11,3,2,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,195,1,194,0,41,1,38,2,35,4,16,6,9,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,505,2,503,0,64,12,51,1,42,7,18,6,11,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,140,1,139,0,24,1,21,2,27,2,10,3,12,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,199,1,198,0,32,2,26,4,26,0,15,1,10,
