id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,5009,72,4937,3600,381,3219,979,286,86,12,595,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,9603,113,9490,2930,262,2668,1659,26,1487,76,70,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,403,0,403,70,6,64,50,10,32,4,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,19,1,18,14,1,13,16,0,15,0,1,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,497,1,496,63,5,58,58,6,38,6,8,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,334,1,333,141,1,140,40,5,21,4,10,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,222,1,221,37,4,33,66,8,30,1,27,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,217,0,217,55,3,52,49,7,29,7,6,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,452,0,452,85,8,77,46,9,25,5,7,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,282,8,274,53,6,47,44,7,25,9,3,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,185,2,183,23,2,21,61,10,31,4,16,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,251,1,250,73,2,71,32,7,16,3,6,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,90,1,89,44,6,38,29,4,15,3,7,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,188,0,188,31,3,28,28,2,16,3,7,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,337,1,336,92,5,87,52,5,34,3,10,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,141,1,140,19,1,18,19,2,9,2,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,54,0,54,11,1,10,23,3,17,2,1,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,625,1,624,148,3,145,168,28,81,11,48,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,96,1,95,48,2,46,43,7,18,4,14,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,104,1,103,44,1,43,22,2,12,2,6,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,296,0,296,44,7,37,39,3,28,4,4,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,154,1,153,24,1,23,31,2,23,0,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,66,1,65,16,0,16,17,1,11,3,2,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,138,2,136,39,3,36,33,5,12,6,10,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,308,3,305,51,9,42,37,7,15,6,9,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,105,1,104,19,1,18,22,2,8,3,9,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,108,0,108,24,0,24,14,0,12,1,1,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,95,0,95,15,0,15,21,5,13,1,2,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,99,1,98,23,3,20,26,3,16,3,4,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,18,0,18,5,0,5,7,0,6,1,0,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,92,0,92,17,2,15,31,7,12,1,11,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,188,2,186,34,4,30,42,8,21,2,11,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,181,1,180,26,0,26,32,4,19,2,7,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,102,0,102,15,3,12,29,2,16,4,7,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,117,1,116,27,1,26,24,7,10,4,3,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,79,0,79,17,0,17,14,0,12,2,0,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,418,1,417,109,3,106,65,11,28,7,19,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,359,1,358,80,4,76,47,4,27,5,11,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,49,1,48,15,2,13,26,5,15,2,4,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,153,3,150,47,3,44,39,6,24,4,5,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,175,1,174,23,0,23,28,2,12,4,10,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,91,1,90,29,0,29,19,0,13,2,4,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,95,3,92,33,3,30,22,4,10,2,6,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,155,2,153,21,4,17,14,2,11,0,1,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,101,0,101,32,2,30,40,4,15,5,16,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,71,1,70,23,2,21,27,4,14,1,8,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,203,1,202,35,1,34,27,5,12,3,7,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,131,0,131,19,2,17,6,1,3,1,1,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,255,5,250,71,6,65,37,4,10,4,19,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,139,1,138,43,5,38,25,8,7,2,8,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,124,3,121,28,4,24,20,2,11,1,6,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,200,0,200,24,0,24,50,8,21,8,13,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,233,1,232,23,1,22,30,9,15,1,5,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,1285,11,1274,81,11,70,163,26,37,9,91,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,68,0,68,30,2,28,12,0,5,3,4,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,112,0,112,21,1,20,29,6,13,2,8,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,214,0,214,30,2,28,40,5,24,3,8,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,136,0,136,30,0,30,25,3,11,3,8,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,213,0,213,43,3,40,41,7,12,4,18,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,123,0,123,27,2,25,19,4,7,3,5,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,292,1,291,47,2,45,27,1,14,5,7,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,337,1,336,67,0,67,30,3,17,3,7,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,178,1,177,41,3,38,21,5,11,1,4,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,168,3,165,29,6,23,45,7,13,3,22,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,190,2,188,53,7,46,42,6,12,4,20,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,174,0,174,56,5,51,14,5,4,4,1,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,293,2,291,44,1,43,72,6,10,4,52,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,72,1,71,16,0,16,24,4,11,2,7,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,66,3,63,42,2,40,10,4,4,0,2,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,135,0,135,22,4,18,21,2,16,1,2,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,230,2,228,71,5,66,23,3,10,1,9,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,134,1,133,70,6,64,35,7,15,1,12,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,270,2,268,66,3,63,83,12,11,7,53,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,202,3,199,45,6,39,12,2,5,0,5,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,77,0,77,27,0,27,16,3,9,1,3,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,150,0,150,15,3,12,16,4,4,2,6,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,95,0,95,19,0,19,25,3,6,4,12,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,213,1,212,8,0,8,37,4,8,1,24,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,204,0,204,24,1,23,39,3,11,6,19,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,145,3,142,33,6,27,10,1,6,3,0,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,30,0,30,12,0,12,7,1,2,2,2,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,117,1,116,20,1,19,6,0,3,1,2,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,92,0,92,17,3,14,16,4,7,1,4,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,84,0,84,25,3,22,5,0,2,3,0,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,206,0,206,23,1,22,16,2,6,3,5,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,163,1,162,29,0,29,17,4,8,0,5,
