id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,10850,8,10783,59,5323,77,3666,1580,1210,391,164,22,633,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,12724,236,12477,11,3278,191,3018,69,1828,35,1651,78,64,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,550,3,546,1,77,2,69,6,51,6,37,4,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,22,0,22,0,18,4,14,0,16,0,16,0,0,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,664,4,659,1,70,3,64,3,65,4,45,7,9,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,562,1,560,1,177,1,176,0,42,0,31,7,4,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,317,1,316,0,44,3,39,2,86,10,35,2,39,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,272,9,263,0,61,1,59,1,55,6,33,7,9,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,816,1,813,2,94,8,85,1,50,7,29,4,10,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,469,4,465,0,61,7,53,1,50,11,26,9,4,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,278,3,275,0,32,1,31,0,66,7,41,4,14,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,388,0,388,0,79,2,74,3,38,7,22,3,6,
