id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,452,2,450,0,61,12,48,1,50,7,24,7,12,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,132,1,131,0,24,1,21,2,23,2,10,3,8,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,174,1,173,0,31,2,25,4,19,0,15,1,3,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,110,0,110,0,17,2,15,0,28,5,19,0,4,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,152,2,150,0,29,6,22,1,25,2,18,3,2,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,19,1,18,0,6,0,6,0,7,0,6,1,0,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,139,2,137,0,24,2,21,1,37,6,17,1,13,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,264,3,258,3,45,4,40,1,50,8,28,3,11,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,224,5,219,0,29,1,28,0,34,2,21,2,9,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,290,1,289,0,22,3,14,5,30,1,19,4,6,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,169,1,167,1,31,0,29,2,26,7,12,4,3,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,83,0,83,0,19,2,16,1,15,0,12,2,1,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,566,2,563,1,118,7,110,1,72,9,32,8,23,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,422,7,414,1,91,3,87,1,49,6,31,5,7,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,70,2,68,0,17,1,16,0,24,2,17,1,4,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,266,0,266,0,52,1,48,3,48,4,28,5,11,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,201,1,200,0,25,1,22,2,36,3,21,4,8,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,142,4,138,0,32,1,31,0,24,0,15,2,7,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,168,3,165,0,37,3,33,1,24,3,13,2,6,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,193,1,192,0,25,2,21,2,20,3,15,0,2,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,141,0,141,0,36,3,29,4,44,5,18,5,16,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,100,0,100,0,28,2,23,3,31,2,20,1,8,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,336,2,333,1,43,3,40,0,41,3,21,3,14,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,239,1,238,0,23,1,19,3,7,1,3,1,2,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,288,2,286,0,78,4,74,0,40,1,23,4,12,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,146,0,146,0,52,5,45,2,27,7,12,2,6,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,170,1,169,0,34,4,27,3,20,2,14,1,3,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,238,1,237,0,26,0,24,2,53,5,26,8,14,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,241,0,241,0,27,1,26,0,30,7,18,1,4,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,1396,4,1390,2,88,9,77,2,170,21,69,10,70,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,79,1,78,0,33,3,30,0,14,1,7,3,3,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,150,0,150,0,30,5,23,2,30,2,22,3,3,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,241,1,238,2,33,1,31,1,48,4,27,3,14,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,201,0,200,1,42,8,30,4,32,3,12,3,14,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,270,2,267,1,52,3,42,7,67,9,24,4,30,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,220,4,216,0,33,6,26,1,24,2,11,3,8,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,365,1,363,1,59,3,49,7,32,2,18,5,7,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,625,4,621,0,108,2,105,1,34,3,21,4,6,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,221,1,220,0,49,3,42,4,21,3,14,1,3,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,215,1,214,0,37,2,29,6,49,6,24,3,16,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,223,3,220,0,57,2,55,0,44,4,21,4,15,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,319,8,311,0,63,10,53,0,16,5,5,4,2,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,338,0,338,0,51,2,49,0,75,5,43,4,23,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,91,2,89,0,20,2,15,3,26,3,14,2,7,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,83,5,78,0,47,3,43,1,14,2,7,0,5,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,205,0,205,0,24,3,21,0,26,3,19,1,3,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,258,3,255,0,86,11,75,0,28,4,12,1,11,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,225,0,224,1,75,0,75,0,34,3,18,1,12,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,468,2,466,0,82,8,69,5,98,9,21,9,59,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,251,5,245,1,50,1,46,3,13,0,7,0,6,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,169,0,169,0,34,4,27,3,26,4,12,1,9,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,298,1,296,1,20,1,18,1,25,2,8,2,13,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,121,1,120,0,21,0,21,0,26,0,11,4,11,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,223,0,223,0,12,0,12,0,39,4,15,1,19,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,225,1,224,0,27,1,26,0,48,8,19,7,14,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,173,4,169,0,43,13,28,2,12,2,6,3,1,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,101,1,100,0,16,2,13,1,7,0,3,2,2,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,199,1,198,0,23,3,19,1,8,0,3,1,4,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,159,0,158,1,20,0,18,2,17,4,8,1,4,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,111,1,109,1,29,1,28,0,6,0,2,4,0,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,326,4,322,0,28,4,23,1,16,1,7,3,5,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,176,1,174,1,33,2,31,0,17,2,8,0,7,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,324,0,324,0,26,2,21,3,29,3,15,2,9,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,245,1,244,0,47,1,42,4,51,13,14,1,23,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,267,2,265,0,15,0,14,1,73,4,19,2,48,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,201,1,200,0,37,0,37,0,13,2,8,1,2,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,134,0,134,0,30,3,26,1,12,2,7,2,1,
3175041001,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,140,1,139,0,24,3,20,1,13,0,7,2,4,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,256,0,255,1,44,6,24,14,29,3,15,6,5,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,139,2,136,1,52,1,50,1,20,4,13,2,1,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,157,0,157,0,49,4,45,0,10,3,5,1,1,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,316,5,311,0,73,1,71,1,16,2,10,2,2,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,204,1,203,0,28,2,25,1,31,5,16,4,6,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,99,0,99,0,10,0,8,2,51,7,13,7,24,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,27,0,27,0,15,0,15,0,4,0,1,2,1,
3173081006,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,86,1,85,0,21,2,18,1,27,4,19,1,3,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,111,0,111,0,31,3,25,3,27,3,10,1,13,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,182,1,181,0,22,0,20,2,14,2,10,0,2,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,110,4,106,0,24,0,19,5,24,3,16,0,5,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,253,6,246,1,25,2,19,4,37,4,25,0,8,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,164,0,164,0,26,0,26,0,17,2,11,3,1,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,126,1,124,1,34,5,28,1,18,4,10,2,2,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,104,0,104,0,22,3,18,1,16,5,5,2,4,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,225,1,222,2,42,8,33,1,35,14,9,2,10,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,16,0,16,0,2,0,1,1,8,0,5,1,2,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,102,1,100,1,13,0,13,0,19,3,10,3,3,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,330,1,329,0,31,1,28,2,37,5,24,2,6,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,143,0,143,0,25,1,24,0,7,0,6,0,1,
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,110,0,110,0,45,3,42,0,21,2,12,0,7,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,114,2,112,0,44,3,40,1,15,1,9,2,3,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,86,1,85,0,32,1,31,0,12,1,8,2,1,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,173,0,173,0,14,0,14,0,22,6,12,2,2,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,118,0,118,0,27,2,23,2,18,1,17,0,0,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,138,1,137,0,21,5,14,2,23,1,14,2,6,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,27,1,26,0,14,0,13,1,6,1,4,1,0,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,41,0,41,0,8,0,8,0,13,1,9,2,1,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,84,1,83,0,30,0,29,1,9,0,6,1,2,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,84,1,82,1,29,0,29,0,19,2,12,4,1,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,168,3,165,0,27,5,22,0,29,4,7,1,17,
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,74,0,74,0,12,0,12,0,18,2,13,0,3,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,147,0,147,0,37,6,31,0,20,1,14,3,2,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,266,1,265,0,16,1,13,2,15,4,6,1,4,
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,261,0,261,0,33,2,29,2,34,9,8,0,17,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,204,0,204,0,40,0,39,1,22,6,11,0,5,
3174091004,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,213,0,213,0,29,2,27,0,25,5,7,0,13,
3173071005,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,207,0,207,0,40,4,32,4,32,6,14,2,10,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,130,1,129,0,22,1,20,1,16,2,13,0,1,
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,50,1,49,0,12,0,11,1,9,0,6,1,2,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,281,1,280,0,32,0,31,1,59,5,19,2,33,
3175081003,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,222,0,221,1,18,0,17,1,21,5,5,0,11,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,147,1,146,0,18,2,15,1,12,3,6,1,2,
3171071005,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,319,2,316,1,55,4,50,1,77,8,48,7,14,
3171041002,DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,270,0,269,1,14,2,12,0,115,8,6,1,100,
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,265,1,263,1,20,2,18,0,32,5,16,0,11,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,86,0,86,0,19,1,17,1,22,2,10,2,8,
3172021005,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,192,0,192,0,43,0,42,1,35,2,18,0,15,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,171,1,170,0,41,2,38,1,25,2,12,1,10,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,281,1,280,0,23,4,19,0,34,5,25,0,4,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,416,1,413,2,26,3,21,2,27,4,10,2,11,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,101,1,100,0,32,1,31,0,12,1,5,0,6,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,198,1,195,2,27,3,23,1,60,2,15,5,38,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,316,5,310,1,44,2,40,2,19,3,12,2,2,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,235,0,235,0,29,1,26,2,4,1,1,2,0,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,253,1,252,0,31,0,29,2,18,2,10,3,3,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,130,2,128,0,27,3,22,2,13,3,7,0,3,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,203,1,202,0,27,1,24,2,20,2,15,1,2,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,146,1,144,1,31,0,31,0,14,1,9,0,4,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,79,1,78,0,16,2,14,0,17,1,10,1,5,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,36,0,36,0,13,6,7,0,6,1,3,0,2,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,108,0,108,0,22,2,18,2,8,4,2,1,1,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,334,2,332,0,16,1,13,2,30,6,15,0,9,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,39,0,39,0,19,2,14,3,10,0,7,1,2,
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,136,1,135,0,28,6,22,0,66,3,19,3,41,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,108,0,108,0,36,2,30,4,28,4,9,4,11,
3173011004,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,66,0,66,0,15,1,14,0,16,2,9,0,5,
3174071003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,29,0,29,0,9,1,8,0,5,0,2,0,3,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,13,1,12,0,0,0,0,0,5,1,4,0,0,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,90,0,90,0,12,0,12,0,8,0,5,0,3,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,59,1,58,0,16,2,14,0,8,2,5,0,1,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,149,0,149,0,43,2,40,1,20,3,13,0,4,
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,86,0,86,0,19,3,15,1,26,7,7,1,11,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,126,2,124,0,16,1,14,1,15,6,7,0,2,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,209,2,207,0,35,3,30,2,25,3,15,2,5,
3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,395,5,390,0,61,8,52,1,77,20,11,7,39,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,106,1,105,0,93,5,87,1,11,4,3,2,2,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,74,0,74,0,20,3,17,0,5,0,4,0,1,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,42,0,42,0,6,0,6,0,4,0,4,0,0,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,85,0,85,0,21,0,19,2,9,0,5,1,3,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,25,0,25,0,7,1,5,1,5,0,4,0,1,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,48,0,48,0,3,1,2,0,6,2,3,0,1,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,16,0,16,0,5,0,5,0,13,1,10,1,1,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,180,1,179,0,36,6,30,0,26,5,12,3,6,
3175011005,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,54,1,53,0,12,0,10,2,8,2,3,1,2,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,60,0,60,0,25,0,23,2,10,1,7,1,1,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,24,1,23,0,5,0,5,0,2,1,0,1,0,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,10,0,10,0,4,0,4,0,5,2,3,0,0,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,1175,3,1170,2,63,5,54,4,138,50,33,5,50,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,75,1,74,0,48,4,42,2,14,1,10,1,2,
3172031003,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,204,2,202,0,61,4,57,0,57,4,32,3,18,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,97,2,95,0,17,5,11,1,19,0,4,1,14,
3171071006,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,318,2,316,0,47,5,41,1,95,3,76,7,9,
3173041005,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,83,0,82,1,14,1,12,1,28,1,7,2,18,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,69,1,68,0,4,0,4,0,4,0,3,1,0,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,162,0,162,0,27,0,26,1,12,4,3,0,5,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,168,0,168,0,15,0,14,1,62,9,50,0,3,
