id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,12016,2,11955,59,5308,11,3724,1573,1269,419,212,24,614,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,13229,291,12926,12,3312,171,3063,78,1849,31,1691,73,54,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,555,3,551,1,77,2,69,6,51,6,37,4,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,23,0,23,0,18,1,17,0,16,0,16,0,0,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,727,4,722,1,73,4,66,3,77,4,46,7,20,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,580,2,577,1,178,1,175,2,42,0,31,7,4,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,320,0,320,0,46,5,39,2,87,8,52,2,25,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,286,8,278,0,63,2,59,2,56,6,34,7,9,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,856,4,850,2,95,6,86,3,50,7,29,4,10,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,493,9,484,0,63,5,56,2,51,12,26,9,4,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,297,4,293,0,32,1,31,0,66,6,42,4,14,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,491,1,490,0,78,2,72,4,39,7,22,3,7,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,189,3,186,0,52,2,48,2,40,6,22,3,9,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,285,0,282,3,38,2,33,3,32,2,22,3,5,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,557,5,552,0,147,4,141,2,57,6,36,5,10,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,389,0,389,0,22,1,20,1,21,0,13,2,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,83,1,82,0,14,0,12,2,28,3,20,2,3,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,968,5,963,0,157,1,155,1,172,13,120,11,28,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,192,0,192,0,51,2,45,4,49,6,35,5,3,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,162,3,159,0,50,3,46,1,26,2,13,2,9,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,541,2,537,2,52,3,48,1,70,11,32,6,21,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,218,1,216,1,28,0,28,0,32,1,25,0,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,227,0,227,0,19,3,15,1,18,2,11,3,2,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,278,4,274,0,41,1,38,2,33,3,17,6,7,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,547,0,547,0,71,15,54,2,51,7,25,7,12,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,188,1,187,0,24,1,21,2,27,2,12,3,10,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,244,0,244,0,33,2,26,5,25,1,12,1,11,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,137,1,136,0,17,2,15,0,32,5,23,0,4,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,176,2,174,0,31,7,23,1,27,2,18,3,4,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,26,0,25,1,7,0,7,0,7,0,6,1,0,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,190,4,186,0,27,3,23,1,38,3,23,1,11,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,297,4,290,3,45,1,43,1,56,9,30,3,14,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,308,6,302,0,32,0,32,0,36,3,25,2,6,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,318,1,317,0,24,5,14,5,34,1,22,4,7,
