id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,9288,81,9207,3745,460,3285,1058,315,86,16,641,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,9599,109,9490,2918,293,2625,1666,30,1490,76,70,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,403,0,403,70,6,64,50,10,32,4,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,18,0,18,15,2,13,16,0,15,0,1,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,497,0,497,63,5,58,59,5,40,6,8,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,333,1,332,141,1,140,41,5,22,4,10,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,222,1,221,37,4,33,66,8,30,1,27,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,217,0,217,56,3,53,49,7,29,7,6,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,452,0,452,85,8,77,46,9,25,5,7,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,283,8,275,53,6,47,44,7,25,9,3,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,185,2,183,23,2,21,61,10,31,4,16,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,251,1,250,73,2,71,32,7,16,3,6,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,90,1,89,44,6,38,29,4,15,3,7,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,188,0,188,31,3,28,28,2,16,3,7,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,342,1,341,92,5,87,52,5,34,3,10,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,141,1,140,19,1,18,19,2,9,2,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,54,0,54,11,1,10,23,3,17,2,1,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,624,0,624,149,4,145,166,27,80,11,48,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,96,1,95,48,2,46,44,8,18,4,14,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,104,1,103,44,1,43,22,2,12,2,6,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,296,0,296,44,7,37,39,3,28,4,4,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,154,1,153,24,1,23,31,2,23,0,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,66,1,65,16,0,16,17,1,11,3,2,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,138,2,136,39,3,36,33,4,13,6,10,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,308,3,305,50,8,42,37,7,15,6,9,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,106,1,105,19,1,18,22,2,8,3,9,
