id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,9322,8,9255,59,5333,77,3674,1582,1191,381,110,21,679,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,11268,159,11098,11,3132,157,2908,67,1687,27,1506,76,78,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,460,0,460,0,74,0,68,6,50,6,36,4,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,21,0,21,0,17,3,14,0,16,0,16,0,0,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,556,2,553,1,70,5,62,3,64,5,45,7,7,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,432,2,429,1,160,1,159,0,41,1,30,6,4,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,294,0,294,0,41,2,37,2,75,10,31,1,33,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,245,3,242,0,60,2,57,1,51,6,31,7,7,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,619,0,617,2,86,5,81,0,48,7,28,5,8,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,356,8,348,0,54,5,48,1,45,8,26,9,2,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,228,1,227,0,32,1,31,0,61,6,40,4,11,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,314,0,314,0,77,2,73,2,38,8,21,3,6,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,126,1,125,0,52,5,45,2,28,3,19,3,3,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,196,0,193,3,36,1,32,3,30,1,18,3,8,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,499,5,494,0,129,2,125,2,54,3,39,5,7,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,223,0,223,0,20,0,20,0,21,1,12,2,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,61,0,61,0,12,0,12,0,24,2,20,2,0,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,698,2,696,0,152,2,149,1,168,15,108,11,34,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,113,3,110,0,50,1,47,2,45,6,31,5,3,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,121,2,119,0,46,2,44,0,23,2,13,2,6,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,451,1,448,2,50,3,46,1,48,8,30,5,5,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,184,1,182,1,27,0,27,0,32,1,25,0,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,136,1,135,0,17,1,16,0,17,1,11,3,2,
