id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,12492,1,12432,59,5308,0,3735,1573,1276,276,240,24,736,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,13400,290,13098,12,3314,161,3075,78,1842,22,1683,73,64,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,572,3,568,1,77,2,69,6,51,6,38,4,3,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,23,0,23,0,18,1,17,0,16,0,16,0,0,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,738,4,733,1,73,4,66,3,77,3,48,7,19,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,584,2,581,1,178,1,175,2,42,0,31,7,4,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,324,0,324,0,46,5,39,2,89,6,53,2,28,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,291,8,283,0,63,2,59,2,56,5,34,7,10,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,870,4,864,2,95,6,86,3,50,7,30,4,9,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,501,9,492,0,63,5,56,2,51,6,28,9,8,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,300,4,296,0,32,1,31,0,66,6,42,4,14,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,507,1,506,0,78,2,72,4,40,7,22,3,8,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,196,3,193,0,52,2,48,2,41,4,24,3,10,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,288,0,285,3,38,2,33,3,32,2,22,3,5,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,562,5,557,0,148,4,142,2,57,6,36,5,10,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,391,0,391,0,22,1,20,1,21,0,13,2,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,85,1,84,0,14,0,12,2,28,2,20,2,4,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,994,5,989,0,157,1,155,1,173,12,125,11,25,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,203,0,203,0,51,2,45,4,49,4,36,5,4,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,165,3,162,0,50,3,46,1,26,2,13,2,9,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,545,2,541,2,52,3,48,1,70,10,32,6,22,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,219,1,217,1,28,0,28,0,33,1,25,0,7,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,231,0,231,0,19,3,15,1,19,1,11,3,4,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,308,4,304,0,41,1,38,2,33,3,18,6,6,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,568,0,568,0,71,15,54,2,51,5,27,7,12,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,188,1,187,0,24,1,21,2,31,1,13,3,14,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,248,1,247,0,33,2,26,5,25,0,13,1,11,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,142,1,141,0,17,2,15,0,34,3,23,0,8,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,177,2,175,0,31,6,24,1,27,2,18,3,4,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,27,0,26,1,7,0,7,0,7,0,6,1,0,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,194,4,190,0,27,3,23,1,38,3,24,1,10,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,299,4,292,3,45,1,43,1,58,8,30,3,17,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,345,6,339,0,32,0,32,0,36,2,25,2,7,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,324,1,323,0,24,5,14,5,35,1,23,4,7,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,208,1,206,1,36,3,31,2,27,7,12,4,4,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,166,0,166,0,20,2,17,1,16,0,13,2,1,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,784,6,777,1,121,7,113,1,85,10,43,9,23,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,768,8,759,1,97,6,90,1,55,7,32,5,11,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,94,2,92,0,22,0,22,0,25,2,17,1,5,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,339,1,337,1,53,1,49,3,52,3,28,5,16,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,241,2,239,0,27,2,23,2,37,3,23,4,7,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,166,3,163,0,32,1,31,0,29,0,16,3,10,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,253,2,251,0,41,5,35,1,24,3,13,2,6,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,345,1,344,0,25,0,23,2,25,3,15,0,7,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,168,0,168,0,37,3,29,5,47,5,23,5,14,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,171,1,170,0,30,2,25,3,33,3,19,1,10,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,464,4,459,1,49,8,41,0,46,3,23,4,16,
