id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,12627,0,12568,59,5294,0,3734,1560,1341,256,299,24,762,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,13652,260,13380,12,3339,169,3092,78,1878,25,1709,74,70,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,569,2,566,1,79,3,70,6,51,6,38,4,3,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,23,0,23,0,18,1,17,0,16,0,16,0,0,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,737,4,732,1,74,4,67,3,77,2,50,7,18,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,589,2,586,1,178,1,175,2,45,0,31,7,7,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,325,0,325,0,45,4,39,2,88,6,59,2,21,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,297,7,290,0,63,2,59,2,57,5,35,7,10,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,868,3,863,2,95,6,86,3,50,7,30,4,9,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,503,9,494,0,64,6,56,2,51,5,31,9,6,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,302,3,299,0,32,1,31,0,66,6,45,4,11,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,542,1,541,0,78,1,73,4,40,6,23,3,8,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,198,3,195,0,52,2,48,2,41,3,26,3,9,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,299,0,296,3,38,2,33,3,33,2,22,3,6,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,565,3,562,0,147,2,143,2,59,5,37,5,12,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,393,0,393,0,23,2,20,1,21,0,13,2,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,88,2,86,0,15,1,12,2,28,2,20,2,4,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,953,5,948,0,157,1,155,1,173,11,128,11,23,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,205,0,205,0,51,1,46,4,50,5,36,5,4,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,172,3,169,0,50,3,46,1,25,2,13,2,8,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,546,1,543,2,52,1,50,1,70,10,33,6,21,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,223,1,221,1,29,1,28,0,33,1,27,0,5,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,232,0,232,0,19,2,16,1,19,1,12,3,3,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,308,4,304,0,41,1,38,2,34,3,19,6,6,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,579,0,579,0,72,16,54,2,51,4,28,7,12,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,188,1,187,0,24,1,21,2,31,1,13,3,14,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,252,1,251,0,33,2,26,5,26,0,13,1,12,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,143,1,142,0,17,2,15,0,33,2,24,0,7,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,177,2,175,0,31,5,25,1,27,2,19,3,3,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,28,1,26,1,7,0,7,0,7,0,6,1,0,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,194,4,190,0,28,4,23,1,39,3,25,1,10,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,317,3,311,3,45,1,43,1,58,7,31,3,17,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,311,1,310,0,32,0,32,0,37,2,25,2,8,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,326,1,325,0,24,3,16,5,35,1,24,4,6,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,211,1,209,1,36,3,31,2,28,6,13,5,4,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,176,0,176,0,21,2,18,1,16,0,13,2,1,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,814,4,809,1,120,5,114,1,90,9,45,9,27,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,795,6,788,1,97,5,91,1,55,6,38,5,6,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,95,2,93,0,22,0,22,0,25,2,18,1,4,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,349,1,347,1,53,1,49,3,52,3,29,5,15,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,241,2,239,0,27,2,23,2,37,3,24,4,6,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,168,3,165,0,32,1,31,0,29,0,17,3,9,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,254,2,252,0,43,7,35,1,25,4,14,2,5,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,349,1,348,0,25,0,23,2,25,3,16,0,6,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,169,0,169,0,37,2,30,5,47,3,25,5,14,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,173,1,172,0,30,1,26,3,33,2,21,1,9,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,481,4,476,1,49,6,43,0,57,2,24,4,27,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,306,2,304,0,24,0,21,3,16,1,3,2,10,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,336,5,331,0,79,3,76,0,44,0,30,4,10,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,229,0,229,0,58,5,51,2,27,7,13,2,5,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,326,0,326,0,34,0,31,3,24,1,19,1,3,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,295,1,294,0,27,1,24,2,55,4,33,8,10,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,292,1,291,0,45,2,43,0,30,1,27,1,1,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,1562,1,1559,2,93,5,86,2,177,16,86,12,63,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,101,0,101,0,33,0,33,0,14,1,7,3,3,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,216,1,215,0,31,4,25,2,31,2,23,3,3,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,338,1,334,3,71,4,65,2,50,2,32,3,13,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,281,0,280,1,45,9,32,4,33,2,14,3,14,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,298,1,296,1,52,2,43,7,69,7,27,4,31,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,313,0,313,0,37,7,29,1,24,1,13,3,7,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,424,1,422,1,63,4,52,7,40,2,21,5,12,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,810,2,808,0,129,0,128,1,35,4,21,4,6,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,402,0,402,0,49,0,45,4,22,2,16,1,3,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,492,0,492,0,46,9,31,6,56,5,33,3,15,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,272,1,270,1,60,3,57,0,45,2,25,4,14,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,380,6,374,0,78,19,59,0,22,7,6,4,5,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,434,1,433,0,53,3,50,0,81,2,49,4,26,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,145,2,143,0,30,5,22,3,27,1,16,2,8,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,228,4,224,0,49,4,44,1,16,2,8,0,6,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,248,1,247,0,28,2,26,0,26,2,20,1,3,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,343,1,342,0,92,11,81,0,30,2,15,1,12,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,474,2,471,1,79,2,77,0,38,1,23,1,13,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,635,2,633,0,85,0,80,5,115,3,41,9,62,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,305,4,300,1,54,4,47,3,17,1,9,0,7,
