id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,541,2,39,0,500,4,0,0,0,4,10,0,0,10,723,42,681,10,0,0,10,351,5,338,4,4,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,465,2,33,2,428,1,0,0,1,0,1,0,0,1,528,16,512,27,0,0,27,212,5,195,4,8,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,338,3,38,1,296,7,4,0,0,3,5,0,0,5,657,93,564,23,0,0,23,205,3,185,3,14,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,119,2,8,1,108,1,0,0,0,1,1,0,0,1,219,17,202,6,0,0,6,184,1,170,2,11,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,511,5,57,1,448,0,0,0,0,0,4,0,0,4,743,68,675,19,0,0,19,206,9,181,3,13,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,367,5,42,2,318,5,0,0,1,4,18,0,0,18,782,73,709,8,0,0,8,208,2,193,2,11,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,483,8,33,1,441,0,0,0,0,0,5,0,0,5,449,27,422,19,0,0,19,233,3,215,0,15,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,617,2,66,1,548,3,0,0,0,3,3,0,0,3,1254,99,1155,28,0,0,28,322,14,284,6,18,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,498,2,27,0,469,2,0,0,0,2,4,0,0,4,896,46,850,11,0,0,11,303,9,269,9,16,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,447,1,40,3,403,1,0,0,0,1,8,0,0,8,663,44,619,38,0,0,38,326,4,294,10,18,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,871,8,77,2,784,5,1,0,0,4,9,0,0,9,1702,142,1560,27,0,0,27,426,9,375,10,32,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,457,4,41,3,409,2,0,0,0,2,15,0,1,14,690,61,629,16,0,0,16,258,1,244,8,5,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,281,2,21,2,256,1,0,0,0,1,13,0,0,13,648,27,621,18,0,0,18,214,1,202,5,6,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,421,0,48,1,372,3,1,0,0,2,0,0,0,0,840,86,754,53,0,0,53,390,8,349,6,27,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,512,5,68,2,437,3,0,0,1,2,6,0,0,6,961,70,891,50,0,0,50,340,8,312,9,11,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,435,2,76,0,357,1,0,0,0,1,6,0,0,6,1108,86,1022,22,0,0,22,366,5,342,6,13,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,289,1,26,0,262,0,0,0,0,0,1,0,0,1,475,26,449,10,0,0,10,146,2,138,3,3,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,757,7,60,2,688,1,0,0,0,1,7,0,0,7,1174,87,1087,38,0,0,38,479,1,446,17,15,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,1080,6,115,2,957,9,5,0,0,4,21,0,0,21,2208,115,2093,51,0,0,51,722,3,685,16,18,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,742,2,56,1,683,1,0,0,0,1,12,0,0,12,1643,50,1593,61,0,0,61,388,4,368,6,10,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,970,7,167,1,795,0,0,0,0,0,6,0,0,6,1790,333,1457,14,0,0,14,597,25,523,10,39,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,1063,7,89,7,960,2,0,0,0,2,4,0,0,4,2113,140,1973,18,0,0,18,789,13,715,17,44,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,1020,9,47,4,960,1,0,0,0,1,30,0,0,30,2127,71,2056,94,0,0,94,402,8,365,8,21,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,332,4,11,2,315,0,0,0,0,0,10,0,0,10,691,54,637,13,0,0,13,218,3,200,7,8,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,826,1,83,1,741,2,0,0,0,2,12,0,0,12,883,57,826,14,0,0,14,256,8,225,4,19,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,955,4,84,3,864,0,0,0,0,0,4,0,1,3,646,49,597,12,0,0,12,372,11,335,10,16,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,184,4,13,0,167,2,2,0,0,0,2,0,0,2,244,17,227,11,0,0,11,87,2,75,2,8,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,216,1,15,0,200,1,0,0,0,1,10,0,0,10,306,18,288,1,0,0,1,96,3,77,3,13,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,1607,10,274,5,1318,2,1,0,0,1,97,0,0,97,1872,169,1703,42,0,0,42,519,11,433,9,66,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,574,4,34,1,535,5,0,0,0,5,17,0,0,17,554,46,508,88,0,0,88,293,10,266,8,9,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,416,1,28,1,386,1,0,0,0,1,3,0,0,3,727,60,667,22,0,0,22,201,3,190,2,6,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,396,5,42,1,348,1,1,0,0,0,7,0,0,7,1019,83,936,48,0,0,48,366,6,338,8,14,
