id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,512,2,27,0,483,4,0,0,0,4,10,0,0,10,699,37,662,10,0,0,10,337,3,314,4,16,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,438,3,25,2,408,1,0,0,1,0,0,0,0,0,508,18,490,26,0,0,26,195,1,172,4,18,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,312,4,26,1,281,4,1,0,0,3,5,0,0,5,586,47,539,23,0,0,23,186,9,157,3,17,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,109,4,5,1,99,1,0,0,0,1,1,0,0,1,204,51,153,6,0,0,6,170,5,45,2,118,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,457,6,39,1,411,0,0,0,0,0,4,0,0,4,690,48,642,17,0,0,17,179,5,158,3,13,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,324,5,22,2,295,5,0,0,1,4,18,0,0,18,716,32,684,8,0,0,8,192,3,177,2,10,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,445,3,35,1,406,0,0,0,0,0,5,0,0,5,422,10,412,18,0,0,18,211,7,189,0,15,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,562,7,47,1,507,3,0,0,0,3,3,0,0,3,1164,73,1091,27,0,0,27,285,5,259,5,16,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,473,2,20,0,451,2,0,0,0,2,4,0,0,4,861,31,830,10,0,0,10,271,2,235,8,26,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,415,5,26,3,381,1,0,0,0,1,8,0,0,8,629,38,591,37,0,0,37,298,4,267,10,17,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,788,9,40,2,737,5,1,0,0,4,9,0,0,9,1567,59,1508,26,0,0,26,375,21,317,9,28,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,425,4,23,3,395,2,0,0,0,2,14,0,1,13,651,54,597,13,0,0,13,246,4,224,8,10,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,263,3,13,2,245,1,0,0,0,1,13,0,0,13,631,35,596,16,0,0,16,205,2,180,4,19,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,386,5,30,1,350,3,1,0,0,2,0,0,0,0,785,75,710,47,0,0,47,340,6,270,5,59,
