id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,541,2,39,0,500,4,0,0,0,4,10,0,0,10,722,41,681,10,0,0,10,351,5,336,4,6,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,463,2,31,2,428,1,0,0,1,0,1,0,0,1,527,16,511,26,0,0,26,212,5,193,4,10,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,336,3,37,1,295,7,4,0,0,3,5,0,0,5,656,92,564,23,0,0,23,205,3,185,3,14,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,119,2,8,1,108,1,0,0,0,1,1,0,0,1,217,17,200,6,0,0,6,184,1,169,2,12,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,505,5,53,1,446,0,0,0,0,0,4,0,0,4,735,60,675,19,0,0,19,206,9,178,3,16,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,366,5,41,2,318,5,0,0,1,4,18,0,0,18,772,64,708,8,0,0,8,204,2,192,2,8,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,482,8,33,1,440,0,0,0,0,0,5,0,0,5,447,25,422,19,0,0,19,232,3,214,0,15,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,613,2,62,1,548,3,0,0,0,3,3,0,0,3,1248,95,1153,28,0,0,28,319,12,283,6,18,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,497,2,27,0,468,2,0,0,0,2,4,0,0,4,894,44,850,11,0,0,11,301,7,267,9,18,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,446,1,39,3,403,1,0,0,0,1,8,0,0,8,657,42,615,38,0,0,38,325,4,293,10,18,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,865,7,74,2,782,5,1,0,0,4,9,0,0,9,1696,137,1559,27,0,0,27,426,9,366,10,41,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,457,4,41,3,409,2,0,0,0,2,15,0,1,14,683,56,627,16,0,0,16,258,1,242,8,7,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,278,2,20,2,254,1,0,0,0,1,13,0,0,13,648,27,621,17,0,0,17,213,1,201,5,6,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,417,0,46,1,370,3,1,0,0,2,0,0,0,0,835,83,752,53,0,0,53,386,11,335,6,34,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,508,4,67,2,435,3,0,0,1,2,6,0,0,6,953,65,888,49,0,0,49,333,6,308,9,10,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,428,2,69,0,357,1,0,0,0,1,6,0,0,6,1096,75,1021,22,0,0,22,366,7,338,6,15,
