id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,599,3,46,0,550,4,0,0,0,4,16,0,4,12,803,50,753,10,0,0,10,369,1,356,4,8,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,604,5,29,2,568,3,0,0,1,2,1,0,0,1,597,19,578,27,0,0,27,224,1,211,4,8,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,395,0,47,1,347,7,0,0,0,7,5,0,0,5,719,43,676,25,0,0,25,226,7,206,3,10,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,148,3,7,1,137,2,0,0,0,2,1,0,0,1,290,68,222,7,0,0,7,208,7,187,3,11,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,576,1,48,1,526,0,0,0,0,0,4,0,0,4,886,106,780,19,0,0,19,243,9,211,3,20,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,422,0,39,2,381,5,0,0,1,4,18,0,0,18,947,110,837,8,0,0,8,248,8,223,2,15,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,539,2,42,1,494,0,0,0,0,0,5,0,0,5,503,37,466,19,0,0,19,254,3,235,2,14,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,699,2,69,1,627,3,0,0,0,3,3,0,0,3,1429,150,1279,29,0,0,29,381,6,330,6,39,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,547,4,29,0,514,2,0,0,0,2,4,0,0,4,1017,100,917,11,0,0,11,361,10,299,10,42,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,523,3,43,3,474,1,0,0,0,1,8,0,0,8,796,114,682,40,0,0,40,403,14,332,11,46,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,990,6,93,2,889,5,0,0,0,5,9,0,0,9,1871,161,1710,28,0,0,28,511,11,444,11,45,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,506,1,30,3,472,2,0,0,0,2,15,0,0,15,754,54,700,17,0,0,17,282,11,257,8,6,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,303,4,13,2,284,2,1,0,0,1,13,0,0,13,691,34,657,18,0,0,18,234,3,216,6,9,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,548,4,113,1,430,3,0,0,0,3,0,0,0,0,954,99,855,55,0,0,55,432,5,396,7,24,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,578,4,59,2,513,3,0,0,1,2,6,0,0,6,1107,121,986,51,0,0,51,379,4,340,9,26,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,519,3,65,0,451,1,0,0,0,1,6,0,0,6,1280,151,1129,22,0,0,22,421,18,373,7,23,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,316,3,17,0,296,0,0,0,0,0,1,0,0,1,534,46,488,10,0,0,10,167,6,145,3,13,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,820,2,50,2,766,1,0,0,0,1,7,0,0,7,1264,76,1188,39,0,0,39,524,7,472,17,28,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,1219,5,107,2,1105,10,2,0,0,8,22,0,0,22,2348,106,2242,52,0,0,52,763,8,719,16,20,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,891,4,81,1,805,1,0,0,0,1,13,0,1,12,1864,141,1723,61,0,0,61,425,5,387,6,27,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,1394,12,360,1,1021,0,0,0,0,0,6,0,0,6,2264,256,2008,14,0,0,14,651,6,609,11,25,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,1197,9,78,7,1103,2,0,0,0,2,4,0,0,4,2410,142,2268,20,0,0,20,875,22,792,17,44,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,1166,4,108,4,1050,1,0,0,0,1,30,0,0,30,2270,76,2194,94,0,0,94,479,13,407,10,49,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,374,4,19,2,349,0,0,0,0,0,12,0,0,12,789,88,701,14,0,0,14,244,10,215,8,11,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,923,5,74,1,843,2,0,0,0,2,12,0,0,12,1013,110,903,15,0,0,15,291,5,260,4,22,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,1057,8,72,3,974,0,0,0,0,0,5,0,0,5,700,40,660,13,0,0,13,411,4,372,10,25,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,199,2,7,0,190,2,1,0,0,1,2,0,0,2,290,33,257,11,0,0,11,95,2,91,2,0,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,262,1,29,0,232,1,0,0,0,1,10,0,0,10,376,27,349,1,0,0,1,114,5,94,3,12,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,1933,9,239,5,1680,3,2,0,0,1,99,0,0,99,2392,184,2208,42,0,0,42,639,19,543,10,67,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,652,2,68,1,581,5,0,0,0,5,17,0,0,17,650,70,580,88,0,0,88,338,11,297,8,22,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,468,5,27,1,435,1,0,0,0,1,3,0,0,3,830,70,760,22,0,0,22,234,12,206,3,13,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,445,2,38,1,404,2,1,0,0,1,7,0,0,7,1172,127,1045,49,0,0,49,418,12,370,8,28,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,805,10,67,1,727,3,2,0,0,1,7,0,1,6,1375,44,1331,109,0,0,109,484,5,441,13,25,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,713,7,67,2,637,3,0,0,1,2,8,0,0,8,894,83,811,39,0,0,39,287,9,261,5,12,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,726,2,30,0,694,5,0,0,0,5,1,0,0,1,1049,69,980,9,0,0,9,358,6,325,3,24,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,456,6,39,1,410,2,0,0,0,2,46,0,0,46,801,92,709,6,0,0,6,221,6,169,8,38,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,913,5,104,3,801,0,0,0,0,0,10,0,0,10,758,57,701,6,0,0,6,253,4,221,4,24,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,452,5,39,2,406,1,0,0,0,1,3,0,0,3,1247,109,1138,47,0,0,47,469,17,418,16,18,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,396,3,27,2,364,2,0,0,0,2,3,0,0,3,808,77,731,19,0,0,19,338,11,293,2,32,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,543,2,20,0,521,2,0,0,0,2,3,0,0,3,1194,61,1133,25,0,0,25,473,3,449,7,14,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,390,9,32,2,347,1,0,0,0,1,8,0,0,8,756,66,690,25,0,0,25,288,18,248,6,16,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,516,4,29,2,481,5,1,0,0,4,5,0,0,5,958,79,879,21,0,0,21,360,8,328,7,17,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,614,6,43,1,564,5,0,0,0,5,10,0,0,10,1363,179,1184,34,0,0,34,586,13,532,7,34,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,468,5,35,4,424,6,0,0,0,6,6,0,0,6,698,71,627,11,0,0,11,339,12,291,5,31,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,1356,8,129,9,1210,4,0,0,0,4,34,0,0,34,2055,70,1985,46,0,0,46,628,11,565,17,35,
