id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,502,3,23,0,476,4,0,0,0,4,10,0,0,10,696,36,660,10,0,0,10,328,3,298,4,23,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,432,3,22,2,405,1,0,0,1,0,0,0,0,0,507,22,485,26,0,0,26,187,1,172,4,10,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,308,6,26,1,275,4,3,0,0,1,5,0,0,5,572,37,535,23,0,0,23,177,9,152,3,13,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,108,4,4,1,99,1,0,0,0,1,0,0,0,0,201,49,152,6,0,0,6,117,3,43,2,69,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,445,6,36,1,402,0,0,0,0,0,4,0,0,4,685,56,629,17,0,0,17,175,7,151,3,14,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,321,5,30,2,284,5,0,0,1,4,18,0,0,18,710,33,677,8,0,0,8,190,3,173,2,12,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,436,4,31,1,400,0,0,0,0,0,5,0,0,5,416,6,410,18,0,0,18,204,7,186,0,11,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,548,7,43,1,497,3,0,0,0,3,3,0,0,3,1156,100,1056,26,0,0,26,280,4,252,5,19,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,467,1,17,0,449,2,0,0,0,2,4,0,0,4,857,40,817,10,0,0,10,263,1,234,8,20,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,402,6,17,3,376,1,0,0,0,1,8,0,0,8,613,46,567,37,0,0,37,293,4,264,10,15,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,783,9,40,2,732,5,1,0,0,4,9,0,0,9,1551,49,1502,26,0,0,26,353,10,307,9,27,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,414,4,14,3,393,2,0,0,0,2,13,0,0,13,637,49,588,13,0,0,13,242,4,220,8,10,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,259,4,13,2,240,1,0,0,0,1,13,0,0,13,627,63,564,16,0,0,16,197,2,175,4,16,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,376,6,27,1,342,3,1,0,0,2,0,0,0,0,764,61,703,47,0,0,47,334,6,263,5,60,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,443,4,39,2,398,3,0,0,1,2,6,0,0,6,877,62,815,45,0,0,45,304,4,269,8,23,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,376,3,37,0,336,1,0,0,0,1,6,0,0,6,1029,175,854,20,0,0,20,339,10,290,6,33,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,259,2,15,0,242,0,0,0,0,0,1,0,0,1,450,27,423,9,0,0,9,137,7,111,3,16,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,691,7,29,2,653,1,0,0,0,1,7,0,0,7,1091,51,1040,35,0,0,35,453,2,407,17,27,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,937,6,22,2,907,6,2,0,0,4,21,0,1,20,2087,92,1995,51,0,0,51,690,6,654,15,15,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,668,7,34,1,626,1,0,0,0,1,12,0,0,12,1486,55,1431,58,0,0,58,363,3,348,6,6,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,783,13,47,1,722,0,0,0,0,0,6,0,0,6,1404,57,1347,13,0,0,13,487,22,409,9,47,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,960,9,51,7,893,1,0,0,0,1,4,0,0,4,1915,120,1795,18,0,0,18,695,4,610,17,64,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,944,4,53,4,883,1,0,0,0,1,30,0,0,30,1975,44,1931,92,0,0,92,358,6,320,7,25,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,316,1,12,2,301,0,0,0,0,0,10,0,0,10,642,17,625,13,0,0,13,199,2,182,7,8,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,747,8,54,1,684,2,0,0,0,2,12,0,0,12,827,93,734,14,0,0,14,213,9,180,4,20,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,854,6,44,3,801,0,0,0,0,0,4,0,1,3,585,25,560,10,0,0,10,323,6,283,9,25,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,166,4,6,0,156,0,0,0,0,0,2,0,0,2,227,11,216,11,0,0,11,71,1,63,3,4,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,195,1,2,0,192,1,0,0,0,1,10,0,0,10,284,3,281,1,0,0,1,73,5,62,3,3,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,1332,14,220,5,1093,1,0,0,0,1,97,0,0,97,1696,109,1587,41,0,0,41,413,7,366,7,33,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,532,3,37,1,491,5,0,0,0,5,17,0,0,17,507,32,475,86,0,0,86,268,3,248,8,9,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,379,3,13,1,362,1,0,0,0,1,3,0,0,3,672,33,639,21,0,0,21,187,2,171,2,12,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,349,4,20,1,324,0,0,0,0,0,6,0,0,6,932,71,861,48,0,0,48,332,11,281,8,32,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,644,7,36,1,600,1,1,0,0,0,6,0,0,6,1181,25,1156,102,0,0,102,418,4,382,11,21,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,561,7,23,2,529,3,0,0,1,2,7,0,0,7,735,47,688,33,0,0,33,227,2,212,3,10,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,617,2,33,0,582,4,2,0,0,2,1,0,0,1,878,68,810,8,0,0,8,274,1,252,3,18,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,343,6,32,1,304,2,0,0,0,2,46,0,0,46,595,63,532,6,0,0,6,153,4,124,7,18,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,725,6,99,3,617,0,0,0,0,0,9,0,0,9,639,58,581,5,0,0,5,189,6,162,4,17,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,356,7,20,2,327,1,0,0,0,1,3,0,0,3,997,50,947,40,0,0,40,370,14,330,12,14,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,308,5,9,2,292,2,0,0,0,2,2,0,0,2,653,38,615,18,0,0,18,243,4,228,2,9,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,481,5,26,0,450,2,0,0,0,2,3,0,0,3,1011,114,897,20,0,0,20,384,6,344,7,27,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,282,4,14,2,262,0,0,0,0,0,6,0,0,6,569,33,536,20,0,0,20,217,9,197,5,6,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,410,3,23,2,382,3,0,0,0,3,4,0,0,4,799,23,776,20,0,0,20,294,4,271,7,12,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,483,5,14,1,463,5,0,0,0,5,9,0,0,9,1026,44,982,32,0,0,32,429,7,381,6,35,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,380,8,27,4,341,6,0,0,0,6,6,0,0,6,576,27,549,8,0,0,8,261,4,239,4,14,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,1036,5,84,9,938,3,0,0,0,3,23,0,0,23,1725,33,1692,45,0,0,45,505,11,454,16,24,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,326,2,22,1,301,0,0,0,0,0,1,0,0,1,763,62,701,14,0,0,14,198,4,174,4,16,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,938,9,28,3,898,18,0,0,0,18,4,0,0,4,1243,70,1173,37,0,0,37,616,10,554,14,38,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,470,11,15,0,444,2,0,0,0,2,6,0,0,6,673,14,659,3,0,0,3,218,10,195,1,12,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,609,11,44,2,552,3,0,0,0,3,12,0,0,12,1383,51,1332,74,0,0,74,437,10,398,13,16,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,687,14,57,3,613,1,1,0,0,0,4,0,0,4,1192,79,1113,11,0,0,11,482,11,427,8,36,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,216,3,13,3,197,0,0,0,0,0,1,0,0,1,535,36,499,7,0,0,7,192,1,175,7,9,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,194,5,7,1,181,0,0,0,0,0,2,0,0,2,193,22,171,4,0,0,4,88,2,74,3,9,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,230,3,11,2,214,1,0,0,0,1,2,0,0,2,251,12,239,5,0,0,5,148,3,136,4,5,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,240,0,12,0,228,4,1,0,0,3,3,0,0,3,565,18,547,46,0,0,46,216,1,203,10,2,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,113,0,4,0,109,1,0,0,0,1,17,0,0,17,432,9,423,6,0,0,6,190,1,178,1,10,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,246,2,13,0,231,2,0,0,0,2,20,0,0,20,744,49,695,4,0,0,4,171,0,155,5,11,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,716,9,67,2,638,0,0,0,0,0,3,0,0,3,729,58,671,6,0,0,6,239,5,207,5,22,
3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,812,4,47,0,761,0,0,0,0,0,4,0,0,4,502,50,452,25,0,0,25,283,4,245,4,30,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,80,0,4,1,75,0,0,0,0,0,5,0,0,5,233,5,228,0,0,0,0,113,0,107,2,4,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,119,2,1,0,116,0,0,0,0,0,1,0,0,1,187,18,169,1,0,0,1,43,2,38,2,1,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,77,1,5,1,70,0,0,0,0,0,13,0,0,13,155,8,147,7,0,0,7,59,3,52,3,1,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,535,0,20,4,511,1,0,0,0,1,45,0,0,45,1054,47,1007,36,0,0,36,269,1,256,1,11,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,444,5,30,5,404,0,0,0,0,0,12,0,0,12,665,33,632,13,0,0,13,297,4,249,7,37,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,471,6,27,4,434,0,0,0,0,0,24,0,0,24,674,28,646,17,0,0,17,361,6,303,12,40,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,67,2,2,0,63,0,0,0,0,0,1,0,0,1,219,14,205,1,0,0,1,62,2,50,1,9,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,313,0,22,3,288,0,0,0,0,0,7,0,0,7,400,16,384,0,0,0,0,131,2,122,3,4,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,338,0,12,1,325,0,0,0,0,0,5,0,0,5,575,29,546,1,0,0,1,204,2,189,6,7,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,296,3,4,1,288,2,1,0,0,1,7,0,0,7,589,15,574,11,0,0,11,181,1,169,10,1,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,277,3,10,2,262,0,0,0,0,0,6,0,0,6,603,24,579,9,0,0,9,465,16,435,6,8,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,391,1,23,3,364,1,0,0,0,1,6,0,0,6,614,29,585,33,0,0,33,280,3,259,9,9,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,1104,9,33,2,1060,8,0,0,0,8,8,0,0,8,1279,91,1188,19,0,0,19,428,2,405,6,15,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,393,3,9,1,380,0,0,0,0,0,9,0,0,9,1015,41,974,38,0,0,38,285,4,266,6,9,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,584,14,45,2,523,0,0,0,0,0,4,0,0,4,726,44,682,72,0,0,72,244,11,206,5,22,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,567,0,23,4,540,2,0,0,0,2,4,0,0,4,838,46,792,64,0,0,64,326,3,300,10,13,
3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,805,7,107,3,688,1,0,0,0,1,4,0,1,3,1665,113,1552,48,0,0,48,617,6,557,10,44,
3175021004,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,140,1,4,0,135,1,0,0,1,0,3,0,0,3,431,37,394,12,0,0,12,129,2,109,6,12,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,510,6,31,5,468,2,0,0,0,2,27,0,0,27,896,82,814,14,0,0,14,303,7,234,7,55,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,422,3,19,2,398,2,0,0,0,2,4,0,0,4,721,58,663,22,0,0,22,233,4,201,5,23,
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,577,5,12,1,559,1,0,0,0,1,5,0,0,5,520,21,499,9,0,0,9,264,2,232,8,22,
3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,231,1,23,0,207,0,0,0,0,0,1,0,0,1,229,7,222,5,0,0,5,147,2,131,4,10,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,574,9,68,4,493,1,0,0,0,1,5,0,0,5,825,52,773,15,0,0,15,275,7,244,4,20,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,752,12,39,3,698,6,1,0,0,5,11,0,0,11,2034,112,1922,101,0,0,101,542,6,488,19,29,
3173041002,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,408,4,16,0,388,1,0,0,0,1,4,0,0,4,373,14,359,14,0,0,14,203,1,188,7,7,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,595,13,48,5,529,0,0,0,0,0,5,0,0,5,715,31,684,46,0,0,46,364,1,339,9,15,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,659,4,22,4,629,7,0,0,0,7,12,0,0,12,926,30,896,12,0,0,12,349,7,319,8,15,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,1332,17,82,4,1229,1,0,0,0,1,6,0,0,6,2430,117,2313,30,0,0,30,543,10,468,9,56,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,1129,9,45,0,1075,0,0,0,0,0,3,0,0,3,595,31,564,13,0,0,13,308,11,271,6,20,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,374,2,28,3,341,0,0,0,0,0,1,0,0,1,614,42,572,5,0,0,5,103,5,69,9,20,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,113,6,4,0,103,0,0,0,0,0,4,0,0,4,240,24,216,2,0,0,2,99,2,85,2,10,
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,153,0,2,2,149,1,0,0,0,1,2,0,0,2,344,14,330,2,0,0,2,82,4,72,4,2,
3175031001,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,264,9,5,5,245,2,0,0,0,2,7,0,0,7,370,20,350,7,0,0,7,271,6,246,5,14,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,342,0,24,0,318,2,0,0,0,2,2,0,1,1,834,34,800,66,0,0,66,286,5,260,13,8,
3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,647,10,49,1,587,4,2,0,0,2,9,0,0,9,1326,100,1226,54,0,0,54,343,5,308,12,18,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,924,8,64,16,836,2,0,0,0,2,12,0,0,12,1721,107,1614,14,0,0,14,733,23,588,21,101,
3172011003,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,278,3,16,0,259,1,0,0,0,1,10,0,0,10,677,47,630,25,0,0,25,200,7,168,7,18,
3171021002,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,496,3,12,5,476,1,0,0,0,1,4,0,0,4,968,41,927,14,0,0,14,237,5,202,7,23,
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,153,1,9,0,143,0,0,0,0,0,11,0,0,11,412,12,400,4,0,0,4,136,0,134,0,2,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,332,3,29,1,299,0,0,0,0,0,22,0,0,22,457,34,423,4,0,0,4,241,5,217,5,14,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,75,0,11,1,63,0,0,0,0,0,3,0,0,3,93,4,89,2,0,0,2,29,0,25,2,2,
3171071003,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,306,4,15,0,287,1,0,0,0,1,8,0,0,8,792,37,755,2,0,0,2,176,8,151,7,10,
3171021003,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,354,1,14,1,338,1,0,0,0,1,0,0,0,0,737,32,705,18,0,0,18,249,3,225,5,16,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,417,7,16,0,394,3,0,0,0,3,2,0,0,2,759,17,742,30,0,0,30,252,2,229,6,15,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,542,8,20,4,510,1,0,0,1,0,15,0,0,15,1184,47,1137,56,0,0,56,371,7,337,11,16,
3173031006,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,319,2,11,0,306,0,0,0,0,0,3,0,0,3,517,12,505,10,0,0,10,192,2,179,1,10,
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,700,7,51,1,641,3,0,0,0,3,3,0,0,3,827,83,744,39,0,0,39,246,5,213,1,27,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,673,6,45,0,622,5,0,0,0,5,2,0,0,2,830,30,800,14,0,0,14,310,2,284,6,18,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,492,10,47,1,434,1,0,0,0,1,15,0,0,15,567,38,529,4,0,0,4,245,5,203,5,32,
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,446,3,20,2,421,0,0,0,0,0,15,0,0,15,756,29,727,22,0,0,22,239,5,215,7,12,
3172021005,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,804,3,41,1,759,0,0,0,0,0,15,0,0,15,1385,70,1315,89,0,0,89,448,9,414,4,21,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,906,4,61,6,835,2,0,0,0,2,13,0,0,13,2152,107,2045,62,0,0,62,727,13,649,18,47,
3171071006,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,475,3,10,1,461,1,0,0,0,1,0,0,0,0,610,29,581,7,0,0,7,307,4,286,12,5,
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,166,2,6,1,157,3,0,0,0,3,4,0,0,4,333,11,322,3,0,0,3,97,0,94,1,2,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,411,6,28,5,372,1,1,0,0,0,9,0,1,8,562,22,540,33,0,0,33,259,6,236,7,10,
3175011005,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,217,2,14,4,197,0,0,0,0,0,2,0,0,2,310,11,299,24,0,0,24,162,1,153,3,5,
3171071005,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,553,3,22,3,525,1,0,0,0,1,5,0,0,5,1029,19,1010,10,0,0,10,495,3,474,9,9,
3175081003,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,399,6,16,1,376,1,0,0,0,1,6,0,0,6,1053,44,1009,17,0,0,17,382,8,347,11,16,
