id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,587,3,37,0,547,4,0,0,0,4,14,0,2,12,794,47,747,10,0,0,10,369,2,352,4,11,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,585,5,21,2,557,3,0,0,1,2,1,0,0,1,594,20,574,27,0,0,27,224,1,210,4,9,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,388,2,49,1,336,7,0,0,0,7,5,0,0,5,707,41,666,25,0,0,25,222,6,206,3,7,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,147,4,8,1,134,2,0,0,0,2,1,0,0,1,282,63,219,6,0,0,6,208,7,187,3,11,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,563,1,44,1,517,0,0,0,0,0,4,0,0,4,857,107,750,19,0,0,19,241,9,209,3,20,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,414,0,32,2,380,5,0,0,1,4,18,0,0,18,908,101,807,8,0,0,8,247,11,219,2,15,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,539,2,48,1,488,0,0,0,0,0,5,0,0,5,486,26,460,19,0,0,19,253,2,235,2,14,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,688,3,68,1,616,3,0,0,0,3,3,0,0,3,1405,136,1269,29,0,0,29,374,8,325,6,35,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,542,3,28,0,511,2,0,0,0,2,4,0,0,4,996,87,909,11,0,0,11,358,11,297,10,40,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,511,4,48,3,456,1,0,0,0,1,8,0,0,8,757,94,663,40,0,0,40,396,11,330,10,45,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,965,6,79,2,878,5,0,0,0,5,9,0,0,9,1847,154,1693,27,0,0,27,506,13,440,11,42,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,502,0,31,3,468,2,0,0,0,2,15,0,0,15,744,50,694,17,0,0,17,277,7,255,8,7,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,301,5,14,2,280,2,1,0,0,1,13,0,0,13,682,32,650,18,0,0,18,232,2,216,6,8,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,529,3,100,1,425,3,0,0,0,3,0,0,0,0,946,106,840,55,0,0,55,428,5,395,7,21,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,566,5,58,2,501,3,0,0,1,2,6,0,0,6,1088,120,968,51,0,0,51,375,5,336,9,25,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,509,3,71,0,435,1,0,0,0,1,6,0,0,6,1244,135,1109,22,0,0,22,417,18,369,6,24,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,309,2,14,0,293,0,0,0,0,0,1,0,0,1,526,41,485,10,0,0,10,165,5,145,3,12,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,810,2,53,2,753,1,0,0,0,1,7,0,0,7,1252,74,1178,39,0,0,39,522,6,470,17,29,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,1206,4,110,2,1090,10,2,0,0,8,22,0,1,21,2305,91,2214,52,0,0,52,763,10,714,16,23,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,863,5,101,1,756,1,0,0,0,1,13,0,1,12,1813,116,1697,61,0,0,61,419,4,383,6,26,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,1278,12,276,1,989,0,0,0,0,0,6,0,0,6,2213,283,1930,14,0,0,14,642,8,593,11,30,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,1178,9,72,7,1090,2,0,0,0,2,4,0,0,4,2361,115,2246,20,0,0,20,869,22,779,17,51,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,1156,6,118,4,1028,1,0,0,0,1,30,0,0,30,2248,73,2175,94,0,0,94,473,13,405,9,46,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,368,4,15,2,347,0,0,0,0,0,12,0,0,12,766,72,694,14,0,0,14,242,8,214,8,12,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,911,5,71,1,834,2,0,0,0,2,12,0,0,12,998,117,881,15,0,0,15,287,5,259,4,19,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,1048,8,85,3,952,0,0,0,0,0,5,0,0,5,690,36,654,13,0,0,13,409,4,372,10,23,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,199,2,9,0,188,2,1,0,0,1,2,0,0,2,281,33,248,11,0,0,11,95,2,90,2,1,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,257,1,24,0,232,1,0,0,0,1,10,0,0,10,369,24,345,1,0,0,1,114,5,94,3,12,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,1887,10,214,5,1658,3,2,0,0,1,99,0,0,99,2326,199,2127,42,0,0,42,621,20,527,10,64,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,620,2,45,1,572,5,0,0,0,5,17,0,0,17,634,67,567,88,0,0,88,330,9,292,8,21,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,460,5,32,1,422,1,0,0,0,1,3,0,0,3,810,75,735,22,0,0,22,228,11,203,3,11,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,438,2,34,1,401,1,0,0,0,1,7,0,0,7,1158,122,1036,49,0,0,49,412,15,365,8,24,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,783,10,54,1,718,3,2,0,0,1,7,0,1,6,1352,39,1313,109,0,0,109,482,5,437,13,27,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,698,8,65,2,623,3,0,0,1,2,8,0,0,8,875,80,795,37,0,0,37,285,10,258,5,12,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,716,3,28,0,685,5,0,0,0,5,1,0,0,1,1032,71,961,9,0,0,9,353,6,324,3,20,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,448,6,37,1,404,2,0,0,0,2,46,0,0,46,788,101,687,6,0,0,6,218,7,167,8,36,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,895,5,96,3,791,0,0,0,0,0,10,0,0,10,749,59,690,6,0,0,6,253,4,220,4,25,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,444,5,36,2,401,1,0,0,0,1,3,0,0,3,1218,109,1109,46,0,0,46,460,19,409,16,16,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,388,3,22,2,361,2,0,0,0,2,3,0,0,3,795,94,701,19,0,0,19,336,9,291,2,34,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,537,3,16,0,518,2,0,0,0,2,3,0,0,3,1187,74,1113,25,0,0,25,473,4,446,7,16,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,387,11,33,2,341,1,0,0,0,1,8,0,0,8,735,60,675,25,0,0,25,284,15,246,6,17,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,499,4,30,2,463,5,1,0,0,4,5,0,0,5,945,79,866,21,0,0,21,352,3,327,7,15,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,604,6,40,1,557,5,0,0,0,5,10,0,0,10,1298,159,1139,34,0,0,34,579,9,529,7,34,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,460,5,30,4,421,6,0,0,0,6,6,0,0,6,685,64,621,11,0,0,11,336,12,288,5,31,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,1338,10,148,9,1171,4,1,0,0,3,34,0,0,34,2026,69,1957,45,0,0,45,622,11,564,17,30,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,427,1,48,1,377,1,1,0,0,0,1,0,0,1,987,59,928,16,0,0,16,246,7,216,5,18,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,1096,14,65,3,1014,18,0,0,0,18,5,0,0,5,1529,104,1425,38,0,0,38,717,14,656,16,31,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,599,5,24,0,570,2,0,0,0,2,6,0,0,6,875,59,816,4,0,0,4,268,9,243,2,14,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,835,18,78,2,737,4,0,0,0,4,12,0,0,12,1653,133,1520,74,0,0,74,555,12,491,14,38,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,913,6,71,3,833,1,0,0,0,1,4,0,0,4,1505,104,1401,12,0,0,12,602,14,559,8,21,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,249,1,8,3,237,0,0,0,0,0,1,0,0,1,621,29,592,7,0,0,7,233,4,211,8,10,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,236,3,19,1,213,0,0,0,0,0,2,0,0,2,227,11,216,4,0,0,4,99,3,90,3,3,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,269,4,10,2,253,1,0,0,0,1,2,0,0,2,294,14,280,5,0,0,5,163,0,156,4,3,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,266,0,7,0,259,4,0,0,0,4,3,0,0,3,614,19,595,50,0,0,50,230,3,203,10,14,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,184,1,53,0,130,1,0,0,0,1,17,0,0,17,558,29,529,6,0,0,6,222,2,203,1,16,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,306,3,22,0,281,2,0,0,0,2,20,0,0,20,870,44,826,4,0,0,4,213,5,181,6,21,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,909,6,94,2,807,0,0,0,0,0,3,0,0,3,834,53,781,8,0,0,8,316,11,271,6,28,
3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,954,9,58,0,887,0,0,0,0,0,5,0,0,5,653,49,604,25,0,0,25,367,7,331,5,24,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,94,0,4,1,89,0,0,0,0,0,6,0,0,6,384,14,370,0,0,0,0,124,1,118,2,3,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,142,1,8,0,133,0,0,0,0,0,1,0,0,1,260,48,212,1,0,0,1,54,1,50,2,1,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,107,4,4,1,98,0,0,0,0,0,13,0,0,13,263,17,246,7,0,0,7,76,3,63,3,7,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,671,5,55,4,607,1,0,0,0,1,45,0,0,45,1331,145,1186,38,0,0,38,324,11,298,2,13,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,599,4,42,5,548,0,0,0,0,0,12,0,0,12,850,69,781,14,0,0,14,401,12,354,7,28,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,595,8,46,4,537,0,0,0,0,0,24,0,0,24,853,58,795,19,0,0,19,473,11,421,14,27,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,80,0,2,0,78,0,0,0,0,0,1,0,0,1,339,70,269,1,0,0,1,65,0,63,1,1,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,370,4,25,3,338,0,0,0,0,0,7,0,0,7,1058,49,1009,0,0,0,0,185,41,137,4,3,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,414,1,47,1,365,0,0,0,0,0,5,0,0,5,952,148,804,2,0,0,2,234,3,218,7,6,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,349,1,19,1,328,2,0,0,0,2,7,0,0,7,699,68,631,12,0,0,12,215,5,192,11,7,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,316,1,15,2,298,0,0,0,0,0,6,0,0,6,1236,472,764,10,0,0,10,597,25,552,7,13,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,450,2,25,3,420,1,0,0,0,1,6,0,0,6,703,52,651,35,0,0,35,302,4,283,9,6,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,1286,11,73,2,1200,8,0,0,0,8,8,0,0,8,1567,147,1420,21,0,0,21,561,9,495,8,49,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,478,4,35,1,438,0,0,0,0,0,9,0,0,9,1192,74,1118,44,0,0,44,338,8,310,7,13,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,766,6,99,2,659,0,0,0,0,0,4,0,0,4,945,121,824,73,0,0,73,330,6,293,6,25,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,698,3,39,4,652,2,0,0,0,2,8,0,1,7,958,75,883,66,0,0,66,381,10,344,10,17,
3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,1087,3,171,3,910,1,0,0,0,1,4,0,0,4,2054,222,1832,52,0,0,52,764,17,706,12,29,
