id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,547,1,35,0,511,4,0,0,0,4,10,0,0,10,726,31,695,10,0,0,10,353,7,338,4,4,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,466,1,32,2,431,1,0,0,1,0,1,0,0,1,528,14,514,27,0,0,27,212,3,197,4,8,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,340,3,36,1,300,7,4,0,0,3,5,0,0,5,662,58,604,23,0,0,23,205,2,192,3,8,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,130,2,6,1,121,2,1,0,0,1,1,0,0,1,222,20,202,6,0,0,6,187,3,172,2,10,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,513,3,53,1,456,0,0,0,0,0,4,0,0,4,759,64,695,19,0,0,19,211,11,185,3,12,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,370,2,36,2,330,5,0,0,1,4,18,0,0,18,785,70,715,8,0,0,8,217,3,196,2,16,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,487,8,33,1,445,0,0,0,0,0,5,0,0,5,450,23,427,19,0,0,19,235,5,216,0,14,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,622,2,66,1,553,3,0,0,0,3,3,0,0,3,1275,97,1178,28,0,0,28,326,13,288,6,19,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,501,2,22,0,477,2,0,0,0,2,4,0,0,4,904,46,858,11,0,0,11,304,10,269,9,16,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,456,1,37,3,415,1,0,0,0,1,8,0,0,8,667,41,626,39,0,0,39,335,4,296,10,25,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,880,7,76,2,795,5,0,0,0,5,9,0,0,9,1714,133,1581,27,0,0,27,442,12,381,10,39,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,470,2,39,3,426,2,0,0,0,2,15,0,0,15,700,45,655,17,0,0,17,262,2,245,8,7,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,283,4,20,2,257,1,0,0,0,1,13,0,0,13,651,29,622,18,0,0,18,222,0,203,5,14,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,427,1,46,1,379,3,0,0,0,3,0,0,0,0,850,85,765,53,0,0,53,401,10,356,6,29,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,521,6,72,2,441,3,0,0,1,2,6,0,0,6,966,65,901,50,0,0,50,341,9,313,9,10,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,445,2,60,0,383,1,0,0,0,1,6,0,0,6,1119,80,1039,22,0,0,22,368,3,345,6,14,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,292,1,25,0,266,0,0,0,0,0,1,0,0,1,480,27,453,10,0,0,10,147,2,139,3,3,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,762,7,60,2,693,1,0,0,0,1,7,0,0,7,1182,80,1102,39,0,0,39,486,3,448,17,18,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,1097,5,110,2,980,9,4,0,0,5,21,0,0,21,2216,100,2116,51,0,0,51,728,7,691,16,14,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,746,1,54,1,690,1,0,0,0,1,12,0,0,12,1671,45,1626,61,0,0,61,391,6,370,6,9,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,1024,4,217,1,802,0,0,0,0,0,6,0,0,6,1811,325,1486,14,0,0,14,601,25,529,10,37,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,1070,5,82,7,976,2,0,0,0,2,4,0,0,4,2129,117,2012,19,0,0,19,792,14,722,17,39,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,1027,10,43,4,970,1,0,0,0,1,30,0,0,30,2133,61,2072,94,0,0,94,402,7,366,9,20,
