id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,497,3,23,0,471,4,0,0,0,4,10,0,0,10,682,28,654,10,0,0,10,329,3,296,4,26,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,423,3,14,2,404,1,0,0,1,0,0,0,0,0,505,23,482,26,0,0,26,187,2,169,4,12,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,297,5,18,1,273,3,2,0,0,1,5,0,0,5,565,38,527,23,0,0,23,178,10,152,3,13,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,106,4,2,1,99,1,0,0,0,1,0,0,0,0,199,72,127,6,0,0,6,91,2,43,2,44,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,431,5,34,1,391,0,0,0,0,0,4,0,0,4,661,46,615,17,0,0,17,175,8,149,3,15,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,311,3,26,2,280,5,0,0,1,4,18,0,0,18,706,35,671,8,0,0,8,187,2,172,2,11,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,429,4,34,1,390,0,0,0,0,0,5,0,0,5,413,6,407,18,0,0,18,202,7,182,0,13,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,538,7,38,1,492,3,0,0,0,3,3,0,0,3,1141,91,1050,26,0,0,26,280,6,244,5,25,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,458,1,15,0,442,2,0,0,0,2,4,0,0,4,847,42,805,10,0,0,10,260,3,229,8,20,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,399,6,16,3,374,1,0,0,0,1,8,0,0,8,609,46,563,37,0,0,37,293,6,261,10,16,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,770,9,35,2,724,4,0,0,0,4,9,0,0,9,1545,55,1490,26,0,0,26,348,9,306,9,24,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,405,1,10,3,391,2,0,0,0,2,13,0,0,13,611,28,583,13,0,0,13,239,3,214,8,14,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,256,4,12,2,238,1,0,0,0,1,13,0,0,13,625,77,548,16,0,0,16,197,2,174,4,17,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,374,6,36,1,331,2,0,0,0,2,0,0,0,0,751,58,693,47,0,0,47,330,5,261,5,59,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,435,4,42,2,387,3,0,0,1,2,6,0,0,6,872,63,809,45,0,0,45,302,3,268,7,24,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,362,3,30,0,329,1,0,0,0,1,6,0,0,6,1019,191,828,20,0,0,20,335,11,285,6,33,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,255,2,12,0,241,0,0,0,0,0,1,0,0,1,445,26,419,9,0,0,9,137,7,111,3,16,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,687,6,32,2,647,1,0,0,0,1,7,0,0,7,1086,58,1028,35,0,0,35,450,2,404,17,27,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,935,6,26,2,901,5,1,0,0,4,21,0,1,20,2062,89,1973,51,0,0,51,689,9,649,15,16,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,661,7,31,1,622,1,0,0,0,1,12,0,0,12,1477,63,1414,58,0,0,58,363,3,345,6,9,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,764,12,35,1,716,0,0,0,0,0,6,0,0,6,1391,54,1337,13,0,0,13,484,20,400,9,55,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,939,7,38,7,887,1,0,0,0,1,4,0,0,4,1904,119,1785,18,0,0,18,694,4,598,17,75,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,935,4,54,4,873,1,0,0,0,1,30,0,0,30,1950,44,1906,92,0,0,92,356,6,315,7,28,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,313,1,11,2,299,0,0,0,0,0,10,0,0,10,632,8,624,13,0,0,13,199,2,182,7,8,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,732,8,45,1,678,2,0,0,0,2,12,0,0,12,817,91,726,14,0,0,14,212,9,177,4,22,
