id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,618,2,58,0,558,4,0,0,0,4,16,0,3,13,844,72,772,10,0,0,10,385,4,359,4,18,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,628,5,38,2,583,3,0,0,1,2,1,0,0,1,605,18,587,27,0,0,27,227,0,213,4,10,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,422,1,51,1,369,7,0,0,0,7,5,0,0,5,760,65,695,25,0,0,25,240,5,215,3,17,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,156,1,9,1,145,2,0,0,0,2,1,0,0,1,311,83,228,7,0,0,7,211,2,200,3,6,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,789,2,35,1,751,0,0,0,0,0,5,0,0,5,1099,102,997,20,0,0,20,253,12,223,3,15,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,460,5,51,2,402,5,0,0,1,4,18,0,0,18,1009,122,887,8,0,0,8,263,4,239,2,18,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,583,2,69,1,511,0,0,0,0,0,5,0,0,5,520,41,479,19,0,0,19,268,9,235,2,22,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,742,4,85,1,652,4,1,0,0,3,4,0,0,4,1495,159,1336,29,0,0,29,404,8,350,6,40,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,571,4,31,0,536,2,0,0,0,2,4,0,0,4,1059,85,974,11,0,0,11,375,11,316,10,38,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,547,7,47,3,490,1,0,0,0,1,8,0,0,8,850,126,724,40,0,0,40,420,12,369,11,28,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,1038,4,120,2,912,5,0,0,0,5,9,0,0,9,1989,209,1780,28,0,0,28,530,9,460,11,50,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,520,3,25,3,489,2,0,0,0,2,15,0,0,15,812,79,733,17,0,0,17,297,8,262,8,19,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,310,3,10,2,295,2,1,0,0,1,13,0,0,13,728,58,670,18,0,0,18,237,2,222,6,7,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,585,1,135,1,448,3,0,0,0,3,0,0,0,0,1011,122,889,57,0,0,57,450,2,411,7,30,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,607,4,61,2,540,3,0,0,1,2,6,0,0,6,1154,138,1016,52,0,0,52,392,2,348,9,33,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,547,4,58,0,485,1,0,0,0,1,6,0,0,6,1334,146,1188,22,0,0,22,438,14,392,7,25,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,446,4,21,0,421,0,0,0,0,0,1,0,0,1,718,53,665,10,0,0,10,179,5,152,3,19,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,855,5,55,2,793,1,0,0,0,1,7,0,0,7,1299,75,1224,39,0,0,39,538,5,494,18,21,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,1276,6,124,2,1144,10,2,0,0,8,23,0,0,23,2410,132,2278,52,0,0,52,781,3,732,16,30,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,1010,26,114,1,869,1,0,0,0,1,13,0,1,12,1949,167,1782,61,0,0,61,436,4,404,6,22,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,1498,7,333,1,1157,1,0,0,0,1,6,0,0,6,2313,177,2136,14,0,0,14,664,8,611,14,31,
