id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,615,3,60,0,552,4,0,0,0,4,16,0,3,13,836,67,769,10,0,0,10,379,3,358,4,14,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,613,2,35,2,574,3,0,0,1,2,1,0,0,1,600,19,581,27,0,0,27,225,0,213,4,8,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,418,1,56,1,360,7,0,0,0,7,5,0,0,5,744,55,689,25,0,0,25,233,3,215,3,12,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,153,2,9,1,141,2,0,0,0,2,1,0,0,1,300,75,225,7,0,0,7,210,3,196,3,8,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,764,1,37,1,725,0,0,0,0,0,5,0,0,5,1047,94,953,20,0,0,20,245,9,217,3,16,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,438,3,45,2,388,5,0,0,1,4,18,0,0,18,992,121,871,8,0,0,8,257,6,235,2,14,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,557,2,52,1,502,0,0,0,0,0,5,0,0,5,513,40,473,19,0,0,19,259,8,233,2,16,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,733,5,86,1,641,4,1,0,0,3,3,0,0,3,1468,166,1302,29,0,0,29,393,8,343,6,36,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,556,3,33,0,520,2,0,0,0,2,4,0,0,4,1038,106,932,11,0,0,11,368,12,304,10,42,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,536,5,45,3,483,1,0,0,0,1,8,0,0,8,823,129,694,40,0,0,40,417,17,336,11,53,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,1033,5,126,2,900,5,0,0,0,5,9,0,0,9,1908,159,1749,28,0,0,28,519,11,452,11,45,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,513,2,32,3,476,2,0,0,0,2,15,0,0,15,789,70,719,17,0,0,17,289,10,259,8,12,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,308,5,14,2,287,2,1,0,0,1,13,0,0,13,710,47,663,18,0,0,18,237,4,219,6,8,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,576,3,135,1,437,3,0,0,0,3,0,0,0,0,971,100,871,56,0,0,56,442,4,399,7,32,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,595,5,62,2,526,3,0,0,1,2,6,0,0,6,1136,133,1003,51,0,0,51,391,2,345,9,35,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,540,4,63,0,473,1,0,0,0,1,6,0,0,6,1318,150,1168,22,0,0,22,435,15,390,7,23,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,425,4,20,0,401,0,0,0,0,0,1,0,0,1,697,48,649,10,0,0,10,168,5,148,3,12,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,841,4,53,2,782,1,0,0,0,1,7,0,0,7,1285,86,1199,39,0,0,39,531,6,488,17,20,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,1256,6,114,2,1134,10,2,0,0,8,23,0,0,23,2371,109,2262,52,0,0,52,774,6,724,16,28,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,950,3,112,1,834,1,0,0,0,1,13,0,1,12,1904,164,1740,61,0,0,61,431,6,388,6,31,
