id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,477,2,16,0,459,4,0,0,0,4,10,0,0,10,635,17,618,10,0,0,10,329,1,298,4,26,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,416,2,19,2,393,1,0,0,1,0,0,0,0,0,500,22,478,26,0,0,26,181,2,166,4,9,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,289,4,17,1,267,3,2,0,0,1,5,0,0,5,549,26,523,23,0,0,23,176,10,151,3,12,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,102,2,3,1,96,1,0,0,0,1,0,0,0,0,154,28,126,6,0,0,6,75,2,40,1,32,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,418,2,32,1,383,0,0,0,0,0,4,0,0,4,651,47,604,17,0,0,17,171,9,147,3,12,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,301,2,21,2,276,5,0,0,1,4,18,0,0,18,698,31,667,8,0,0,8,184,2,167,2,13,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,424,5,36,1,382,0,0,0,0,0,5,0,0,5,407,10,397,17,0,0,17,193,3,180,0,10,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,526,4,38,1,483,3,0,0,0,3,3,0,0,3,1095,86,1009,26,0,0,26,274,6,233,5,30,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,453,6,23,0,424,2,1,0,0,1,4,0,0,4,836,48,788,10,0,0,10,251,5,219,9,18,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,394,8,21,3,362,1,0,0,0,1,8,0,0,8,602,74,528,36,0,0,36,287,6,251,10,20,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,744,3,38,2,701,4,0,0,0,4,9,0,0,9,1521,51,1470,25,0,0,25,340,7,296,9,28,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,402,3,14,3,382,2,0,0,0,2,13,0,0,13,604,33,571,13,0,0,13,237,3,204,8,22,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,251,9,16,2,224,1,0,0,0,1,13,0,0,13,610,76,534,16,0,0,16,190,1,174,4,11,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,362,8,40,1,313,2,1,0,0,1,0,0,0,0,737,56,681,44,0,0,44,318,4,260,5,49,
