id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,isolasi_di_rumah,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,477,4,22,0,451,4,0,0,0,4,10,0,0,10,634,18,616,10,0,0,10,329,1,279,4,45,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,416,2,20,2,392,1,0,0,1,0,0,0,0,0,500,23,477,26,0,0,26,179,1,165,4,9,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,289,4,17,1,267,3,2,0,0,1,5,0,0,5,546,25,521,23,0,0,23,172,10,151,3,8,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,102,2,4,1,95,1,0,0,0,1,0,0,0,0,154,28,126,6,0,0,6,74,2,40,1,31,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,415,3,33,1,378,0,0,0,0,0,4,0,0,4,647,48,599,17,0,0,17,166,9,146,3,8,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,301,3,22,2,274,5,0,0,1,4,18,0,0,18,698,36,662,8,0,0,8,183,3,164,2,14,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,418,4,32,1,381,0,0,0,0,0,5,0,0,5,405,10,395,17,0,0,17,189,3,179,0,7,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,523,4,40,1,478,3,0,0,0,3,3,0,0,3,1091,99,992,26,0,0,26,269,5,233,5,26,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,452,6,25,0,421,2,1,0,0,1,4,0,0,4,834,67,767,10,0,0,10,250,4,219,9,18,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,393,8,23,3,359,1,0,0,0,1,8,0,0,8,601,79,522,35,0,0,35,286,7,249,10,20,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,744,3,40,2,699,4,0,0,0,4,9,0,0,9,1512,69,1443,25,0,0,25,340,10,293,8,29,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,400,2,14,3,381,2,0,0,0,2,13,0,0,13,604,38,566,13,0,0,13,237,3,204,8,22,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,251,10,16,2,223,1,0,0,0,1,13,0,0,13,610,80,530,15,0,0,15,189,1,174,4,10,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,362,8,42,1,311,2,1,0,0,1,0,0,0,0,735,56,679,44,0,0,44,287,1,258,5,23,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,417,3,35,2,377,3,0,0,1,2,6,0,0,6,858,65,793,43,0,0,43,294,4,264,7,19,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,343,2,23,0,318,1,0,0,0,1,6,0,0,6,994,207,787,18,0,0,18,321,10,265,6,40,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,250,1,12,0,237,0,0,0,0,0,1,0,0,1,436,39,397,9,0,0,9,129,3,106,3,17,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,671,5,30,2,634,1,0,0,0,1,7,0,0,7,1054,62,992,35,0,0,35,433,0,390,17,26,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,922,7,33,2,880,4,2,0,0,2,21,0,2,19,2029,100,1929,50,0,0,50,674,8,632,15,19,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,656,7,42,1,606,1,0,0,0,1,12,0,0,12,1463,73,1390,58,0,0,58,360,3,339,6,12,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,749,10,46,1,692,0,0,0,0,0,6,0,0,6,1347,76,1271,13,0,0,13,462,27,380,9,46,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,920,11,48,7,854,1,0,0,0,1,4,0,0,4,1870,151,1719,18,0,0,18,670,22,558,15,75,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,908,1,40,4,863,1,0,0,0,1,30,0,0,30,1902,49,1853,90,0,0,90,345,8,303,7,27,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,308,2,13,2,291,0,0,0,0,0,10,0,0,10,627,9,618,13,0,0,13,197,3,178,7,9,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,719,6,57,1,655,2,0,0,0,2,12,0,0,12,787,105,682,14,0,0,14,207,4,165,4,34,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,816,3,37,3,773,0,0,0,0,0,3,0,0,3,568,22,546,10,0,0,10,311,10,268,9,24,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,159,1,5,0,153,0,0,0,0,0,2,0,0,2,223,12,211,11,0,0,11,68,0,61,3,4,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,193,1,5,0,187,1,0,0,0,1,10,0,0,10,282,6,276,1,0,0,1,70,3,61,3,3,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,1227,18,173,5,1031,1,0,0,0,1,97,0,0,97,1614,118,1496,41,0,0,41,400,14,334,7,45,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,515,3,41,1,470,5,0,0,0,5,17,0,0,17,492,44,448,86,0,0,86,262,4,241,8,9,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,361,2,15,1,343,1,0,0,0,1,3,0,0,3,632,19,613,21,0,0,21,179,3,166,1,9,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,340,2,34,1,303,0,0,0,0,0,6,0,0,6,903,94,809,47,0,0,47,303,1,266,8,28,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,616,4,31,1,580,1,1,0,0,0,6,0,0,6,1160,20,1140,101,0,0,101,420,4,381,11,24,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,541,4,39,2,496,3,0,0,1,2,7,0,0,7,705,45,660,27,0,0,27,223,7,191,3,22,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,589,2,26,0,561,2,0,0,0,2,1,0,0,1,846,66,780,8,0,0,8,263,1,246,3,13,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,317,6,28,1,282,2,0,0,0,2,46,0,0,46,560,69,491,6,0,0,6,150,5,120,7,18,
