id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,333,1,331,1,26,3,23,0,38,1,33,0,4,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,425,0,425,0,48,0,47,1,45,4,27,2,12,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,136,0,136,0,30,4,26,0,22,1,16,1,4,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,43,0,43,0,15,0,14,1,6,0,5,1,0,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,190,1,188,1,36,0,36,0,22,3,15,0,4,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,437,0,436,1,25,1,23,1,25,0,20,2,3,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,105,0,104,1,6,3,3,0,14,0,8,0,6,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,274,1,272,1,46,5,40,1,35,1,26,3,5,
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,12868,0,12808,60,5296,0,3721,1575,2251,290,514,35,1412,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,293,17,275,1,41,6,35,0,29,0,23,1,5,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,132,0,132,0,11,0,8,3,60,2,43,7,8,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,735,2,732,1,82,9,71,2,62,1,41,6,14,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,241,2,238,1,50,1,47,2,35,0,22,5,8,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,319,2,317,0,20,0,18,2,20,0,18,1,1,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,286,1,285,0,22,1,20,1,24,2,14,1,7,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,262,3,259,0,29,6,21,2,21,1,16,0,4,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,126,0,126,0,27,1,26,0,33,1,24,1,7,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,104,0,104,0,23,1,22,0,7,1,2,0,4,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,294,0,293,1,43,2,40,1,70,5,38,7,20,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,1128,3,1123,2,116,4,111,1,132,3,50,8,71,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,874,0,873,1,97,8,88,1,104,3,66,1,34,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,515,1,513,1,28,2,25,1,43,4,34,2,3,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,548,0,546,2,53,4,43,6,71,7,50,5,9,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,847,4,842,1,57,4,50,3,36,5,20,2,9,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,254,0,253,1,48,7,40,1,25,0,18,3,4,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,229,0,229,0,54,2,51,1,28,4,10,1,13,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,269,0,268,1,26,1,23,2,29,1,21,2,5,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,91,0,91,0,15,0,15,0,14,1,6,1,6,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,80,0,80,0,8,0,8,0,12,0,9,1,2,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,651,0,651,0,82,0,78,4,58,1,35,3,19,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,140,0,140,0,40,1,38,1,18,1,10,2,5,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,195,1,194,0,24,1,22,1,20,0,16,0,4,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,220,7,213,0,25,5,19,1,25,1,16,1,7,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,500,4,496,0,46,1,44,1,61,0,40,1,20,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,214,0,214,0,47,1,44,2,25,0,20,1,4,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,198,0,198,0,41,2,39,0,22,5,12,0,5,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,201,2,198,1,32,2,30,0,15,0,5,4,6,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,200,0,199,1,58,4,52,2,20,2,16,2,0,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,289,2,286,1,20,2,17,1,36,2,21,3,10,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,140,1,139,0,17,0,16,1,19,0,15,1,3,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,262,0,262,0,14,0,14,0,46,0,39,2,5,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,100,0,100,0,36,7,27,2,11,0,9,1,1,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,208,1,206,1,21,1,19,1,31,0,21,3,7,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,252,0,251,1,37,3,33,1,46,0,37,1,8,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,317,2,312,3,47,5,40,2,48,1,36,3,8,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,570,6,563,1,68,4,56,8,46,0,33,5,8,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,168,1,167,0,31,6,24,1,20,0,12,0,8,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,420,1,419,0,74,5,67,2,75,1,52,8,14,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,234,0,234,0,28,1,27,0,17,0,10,0,7,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,655,0,653,2,57,3,53,1,94,5,57,6,26,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,382,3,379,0,37,1,33,3,35,4,22,1,8,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,126,0,126,0,18,0,15,3,22,1,11,2,8,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,67,0,66,1,9,3,6,0,17,3,8,0,6,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,112,1,111,0,22,0,20,2,20,0,14,3,3,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,216,0,215,1,10,1,9,0,33,1,6,4,22,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,130,0,130,0,11,1,10,0,16,0,8,0,8,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,145,0,145,0,20,0,20,0,15,0,6,1,8,
