id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan rs,isolasi di rumah,suspek meninggal,selesai isolasi,probable,perawatan rs,probable meninggal,selesai isolasi,pelaku perjalanan,isolasi di rumah,selesai isolasi,kontak erat,isolasi di rumah,selesai isolasi,discarded,positif,dirawat,sembuh,meninggal,self isolation,keterangan
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,230,8,3,1,218,0,0,0,0,7,0,7,746,37,709,38,113,1,78,1,33,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,93,6,7,1,79,0,0,0,0,4,0,4,483,31,452,6,53,9,40,2,2,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,128,7,5,6,110,1,0,0,1,3,0,3,511,26,485,7,84,7,59,6,12,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,187,9,2,4,172,0,0,0,0,15,4,11,813,68,745,74,38,0,29,2,7,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,113,10,0,1,102,0,0,0,0,7,0,7,190,7,183,9,38,1,22,3,12,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,142,4,1,1,136,0,0,0,0,9,0,9,142,7,135,6,32,0,17,1,14,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,179,12,0,3,164,0,0,0,0,0,0,0,178,10,168,3,42,1,23,2,16,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,42,2,1,0,39,0,0,0,0,0,0,0,112,50,62,8,14,1,11,1,1,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,25,0,0,0,25,0,0,0,0,8,0,8,108,7,101,0,14,0,9,1,4,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,239,5,2,4,228,0,0,0,0,88,0,88,441,14,427,34,70,6,42,3,19,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,86,6,7,1,72,0,0,0,0,17,0,17,142,53,89,5,20,2,11,2,5,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,108,4,3,1,100,0,0,0,0,1,0,1,115,14,101,17,24,2,18,0,4,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,93,7,19,1,66,0,0,0,0,3,2,1,243,102,141,37,30,4,17,2,7,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,146,7,15,1,123,0,0,0,0,3,0,3,406,36,370,56,78,1,51,1,25,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,142,4,10,2,126,0,0,0,0,2,0,2,136,12,124,7,30,2,22,1,5,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,133,2,0,0,131,1,0,0,1,0,0,0,112,7,105,5,25,6,17,0,2,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,93,2,3,1,87,0,0,0,0,42,0,42,158,14,144,3,16,1,6,4,5,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,105,5,0,3,97,0,0,0,0,9,0,9,177,26,151,5,23,2,16,2,3,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,59,4,1,2,52,0,0,0,0,3,0,3,250,25,225,22,38,3,23,3,9,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,60,1,3,1,55,0,0,0,0,1,0,1,108,7,101,4,23,0,16,1,6,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,47,3,1,0,43,0,0,0,0,3,0,3,241,22,219,11,50,1,41,2,6,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,66,4,0,2,60,0,0,0,0,1,0,1,72,6,66,6,13,1,9,1,2,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,69,4,3,2,60,0,0,0,0,2,0,2,180,28,152,11,37,4,26,4,3,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,89,6,1,1,81,0,0,0,0,3,0,3,196,11,185,24,52,0,39,1,12,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,87,5,1,4,77,0,0,0,0,6,1,5,306,19,287,4,52,0,40,3,9,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,178,10,6,9,153,0,0,0,0,13,4,9,530,77,453,40,50,1,36,5,8,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,88,9,5,1,73,0,0,0,0,1,0,1,170,62,108,15,20,0,16,0,4,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,313,12,7,2,292,2,0,0,2,1,0,1,215,21,194,13,86,1,60,8,17,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,86,0,3,0,83,0,0,0,0,0,0,0,198,13,185,2,18,1,12,0,5,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,148,10,4,2,132,0,0,0,0,7,0,7,522,21,501,61,107,7,80,6,14,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,133,7,2,3,121,0,0,0,0,3,0,3,317,14,303,8,47,3,27,1,16,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,50,6,2,3,39,0,0,0,0,0,0,0,107,5,102,5,26,1,17,2,6,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,36,7,0,1,28,0,0,0,0,1,0,1,45,0,45,3,15,2,10,0,3,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,77,3,6,2,66,0,0,0,0,1,0,1,74,3,71,1,21,0,15,3,3,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,41,3,0,0,38,0,0,0,0,2,0,2,161,15,146,42,41,2,13,5,21,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,28,0,0,0,28,0,0,0,0,17,0,17,99,4,95,6,11,1,9,0,1,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,63,2,8,0,53,1,0,0,1,20,0,20,139,48,91,0,16,0,8,1,7,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,101,8,1,1,91,0,0,0,0,1,0,1,267,37,230,0,29,2,17,1,9,
3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,254,31,0,0,223,0,0,0,0,0,0,0,105,10,95,17,59,7,43,0,9,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,30,0,0,1,29,0,0,0,0,5,0,5,51,1,50,0,13,0,12,1,0,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,33,0,3,0,30,0,0,0,0,0,0,0,50,2,48,0,4,0,2,1,1,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,18,0,0,1,17,0,0,0,0,4,0,4,59,20,39,7,20,1,16,2,1,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,110,3,1,3,103,0,0,0,0,39,0,39,368,9,359,30,47,1,34,0,12,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,91,4,1,3,83,1,0,1,0,11,0,11,315,26,289,3,46,3,32,5,6,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,135,5,1,4,125,0,0,0,0,23,0,23,331,14,317,12,91,2,60,2,27,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,17,1,1,0,15,0,0,0,0,0,0,0,50,7,43,1,6,1,5,0,0,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,42,0,0,3,39,0,0,0,0,7,0,7,157,35,122,0,13,1,10,1,1,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,117,5,2,1,109,0,0,0,0,2,0,2,158,11,147,1,18,0,13,2,3,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,92,3,1,1,87,0,0,0,0,2,1,1,137,12,125,4,31,1,20,4,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,53,6,3,2,42,0,0,0,0,2,0,2,104,28,76,7,43,3,30,3,7,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,136,11,14,2,109,0,0,0,0,5,2,3,167,25,142,25,67,2,32,5,28,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,265,7,2,1,255,1,0,0,1,5,0,5,263,24,239,8,58,5,36,2,15,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,85,11,2,1,71,0,0,0,0,4,0,4,233,14,219,18,55,0,35,0,20,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,124,5,1,2,116,0,0,0,0,2,0,2,261,113,148,12,32,3,22,3,4,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,174,10,2,4,158,0,0,0,0,2,0,2,315,24,291,57,83,1,68,2,12,
3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,128,7,1,3,117,0,0,0,0,2,0,2,325,49,276,30,50,1,34,3,12,
3175021004,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,18,1,2,0,15,0,0,0,0,3,0,3,93,12,81,3,8,2,5,0,1,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,94,4,3,4,83,0,0,0,0,22,4,18,375,70,305,6,43,2,30,4,7,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,142,0,1,2,139,0,0,0,0,4,0,4,357,101,256,14,28,1,19,2,6,
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,251,11,36,1,203,0,0,0,0,3,3,0,249,62,187,7,100,1,77,5,17,
3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,60,1,0,0,59,0,0,0,0,0,0,0,88,4,84,1,13,2,8,0,3,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,88,2,0,4,82,0,0,0,0,4,1,3,170,10,160,12,36,0,35,1,0,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,199,10,1,3,185,0,0,0,0,3,0,3,633,39,594,90,113,6,56,5,46,
3173041002,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,109,11,2,0,96,0,0,0,0,3,0,3,170,17,153,8,36,2,16,2,16,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,97,10,3,5,79,0,0,0,0,1,0,1,181,47,134,28,50,11,31,4,4,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,148,10,3,3,132,0,0,0,0,7,2,5,217,11,206,9,59,4,32,1,22,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,364,10,26,4,324,0,0,0,0,5,0,5,1131,118,1013,25,67,5,53,4,5,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,168,12,2,0,154,0,0,0,0,1,0,1,119,20,99,6,42,0,29,2,11,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,134,2,6,3,123,0,0,0,0,0,0,0,281,29,252,1,8,1,3,2,2,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,14,0,0,0,14,0,0,0,0,4,0,4,42,16,26,0,17,1,15,1,0,
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,68,6,4,2,56,0,0,0,0,2,1,1,99,1,98,0,19,0,15,1,3,
3175031001,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,39,5,0,4,30,0,0,0,0,3,0,3,66,8,58,3,69,3,40,1,25,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,98,6,0,0,92,1,0,0,1,0,0,0,262,9,253,60,88,1,52,7,28,
3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,194,8,1,1,184,0,0,0,0,7,0,7,453,54,399,48,101,1,75,8,17,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,150,8,11,16,115,0,0,0,0,4,1,3,397,73,324,8,49,2,32,6,9,
3172011003,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,53,4,0,0,49,0,0,0,0,7,0,7,117,29,88,16,25,3,16,3,3,
3171021002,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,214,17,3,4,190,1,0,1,0,3,1,2,406,30,376,8,52,2,38,5,7,
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,52,3,0,0,49,0,0,0,0,8,0,8,137,7,130,4,21,1,18,0,2,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,77,3,0,1,73,0,0,0,0,19,3,16,165,38,127,4,23,1,14,2,6,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,39,0,0,1,38,0,0,0,0,3,0,3,40,6,34,0,8,0,3,2,3,
3171071003,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,88,6,17,0,65,0,0,0,0,7,0,7,129,3,126,0,18,1,13,1,3,
3171021003,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,162,9,1,1,151,0,0,0,0,0,0,0,269,29,240,14,52,2,41,1,8,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,103,2,1,0,100,1,0,0,1,0,0,0,278,18,260,17,46,1,34,2,9,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,158,9,0,4,145,0,0,0,0,10,0,10,392,64,328,21,73,2,50,5,16,
3173031006,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,55,3,9,0,43,0,0,0,0,0,0,0,119,20,99,6,9,2,5,0,2,
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,121,9,1,1,110,0,0,0,0,0,0,0,154,27,127,10,36,5,25,0,6,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,141,5,4,0,132,1,0,0,1,1,0,1,416,20,396,8,33,1,19,3,10,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,108,4,0,1,103,0,0,0,0,15,0,15,239,21,218,2,35,1,28,2,4,
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,85,4,3,2,76,0,0,0,0,15,0,15,272,18,254,11,38,1,34,0,3,
3172021005,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,169,14,15,1,139,0,0,0,0,10,3,7,338,42,296,46,74,4,51,1,18,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,206,5,4,4,193,0,0,0,0,9,0,9,695,26,669,45,92,3,70,9,10,
3171071006,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,258,3,34,1,220,0,0,0,0,0,0,0,270,7,263,3,118,1,95,9,13,
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,60,4,1,1,54,0,0,0,0,1,0,1,71,6,65,0,10,0,8,1,1,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,144,7,9,5,123,0,0,0,0,7,0,7,151,14,137,24,57,0,41,5,11,
3175011005,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,62,6,0,3,53,0,0,0,0,1,0,1,60,6,54,17,40,3,23,2,12,
3171071005,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,219,8,3,2,206,0,0,0,0,5,0,5,285,9,276,2,90,6,73,6,5,
3175081003,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,57,2,0,1,54,0,0,0,0,2,0,2,296,57,239,11,39,3,23,0,13,
3171061005,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,63,0,3,2,58,0,0,0,0,2,0,2,167,36,131,11,36,0,33,2,1,
3173011004,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,48,3,0,0,45,0,0,0,0,1,0,1,119,12,107,3,26,4,22,0,0,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,97,2,2,5,88,1,0,0,1,4,0,4,228,9,219,12,32,1,29,1,1,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,86,3,1,2,80,0,0,0,0,15,0,15,313,7,306,19,35,1,30,0,4,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,56,2,0,0,54,0,0,0,0,1,0,1,141,11,130,16,38,1,26,1,10,
3175091003,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,120,5,4,1,110,0,0,0,0,0,0,0,436,22,414,31,38,6,26,1,5,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,315,7,17,2,289,0,0,0,0,38,3,35,557,38,519,29,76,5,60,5,6,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,304,3,12,2,287,0,0,0,0,11,1,10,576,30,546,22,58,5,39,8,6,
3173071005,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,129,7,0,6,116,0,0,0,0,3,1,2,299,28,271,44,49,1,34,3,11,
3171031001,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,157,7,7,3,140,0,0,0,0,0,0,0,240,25,215,17,78,1,48,1,28,
3173081006,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,61,2,2,1,56,0,0,0,0,5,0,5,234,15,219,50,38,1,27,1,9,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,108,8,7,3,90,0,0,0,0,2,0,2,462,26,436,10,48,5,35,1,7,
3171041002,DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,95,0,5,1,89,0,0,0,0,0,0,0,256,5,251,43,130,1,125,2,2,
3173041005,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,105,6,3,2,94,0,0,0,0,0,0,0,97,2,95,1,49,2,29,5,13,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,255,9,2,2,242,0,0,0,0,2,0,2,230,15,215,10,82,2,51,8,21,
3172031001,DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,133,5,4,0,124,0,0,0,0,4,0,4,182,10,172,22,24,1,18,1,4,
3173071006,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,184,9,0,4,171,0,0,0,0,0,0,0,493,104,389,69,106,7,54,3,42,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,165,6,7,9,143,0,0,0,0,0,0,0,299,58,241,49,92,4,60,4,24,
3171041004,DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,153,4,5,4,140,0,0,0,0,3,0,3,492,55,437,29,142,5,69,8,60,
3175041001,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,106,3,5,1,97,0,0,0,0,4,0,4,223,54,169,18,27,1,17,2,7,
3174071003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,29,2,0,0,27,0,0,0,0,0,0,0,169,52,117,3,15,3,9,0,3,
3173031002,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,66,1,2,6,57,0,0,0,0,3,0,3,158,10,148,9,31,2,22,2,5,
3174031005,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,39,1,0,1,37,0,0,0,0,0,0,0,249,11,238,4,9,0,7,0,2,
3174021008,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,63,1,0,1,61,0,0,0,0,17,0,17,46,4,42,1,8,0,5,2,1,
3171041005,DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,126,2,11,0,113,1,0,0,1,2,0,2,256,5,251,7,36,1,26,3,6,
3172031003,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,234,10,2,1,221,0,0,0,0,4,0,4,188,17,171,28,162,6,81,6,69,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,130,7,2,2,119,0,0,0,0,27,0,27,254,8,246,19,37,0,29,6,2,
3174091004,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,208,6,2,0,200,0,0,0,0,3,0,3,133,8,125,7,34,2,25,0,7,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,10488,388,165,93,9842,11,0,1,10,280,17,263,12344,1040,11304,637,2819,86,2427,82,224,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,165,4,1,3,157,0,0,0,0,3,0,3,265,37,228,23,31,1,17,0,13,
3175081001,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,72,8,0,1,63,0,0,0,0,4,0,4,254,59,195,16,10,0,10,0,0,
3175071006,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,140,7,2,2,129,0,0,0,0,2,0,2,151,8,143,7,34,0,29,0,5,
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,131,3,9,1,118,0,0,0,0,0,0,0,89,12,77,6,38,0,30,2,6,
3174031001,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,73,4,0,2,67,0,0,0,0,0,0,0,336,47,289,8,31,3,15,3,10,
3173031005,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,38,1,8,1,28,0,0,0,0,0,0,0,66,7,59,3,4,0,4,0,0,
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,97,15,1,1,80,0,0,0,0,1,0,1,183,24,159,8,25,1,21,0,3,
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,73,4,0,0,69,0,0,0,0,4,0,4,208,26,182,18,22,1,18,0,3,
