id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan rs,isolasi di rumah,suspek meninggal,selesai isolasi,probable,perawatan rs,probable meninggal,selesai isolasi,pelaku perjalanan,isolasi di rumah,selesai isolasi,kontak erat,isolasi di rumah,selesai isolasi,discarded,meninggal,selesai isolasi,positif,dirawat,sembuh,meninggal,self isolation,keterangan
3174071003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,30,2,0,0,28,0,0,0,0,0,0,0,206,81,125,3,0,3,15,3,10,0,2,
3173031002,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,67,1,1,6,59,0,0,0,0,3,0,3,158,10,148,9,0,9,31,1,23,2,5,
3174031005,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,39,1,0,1,37,0,0,0,0,0,0,0,253,10,243,4,0,4,9,0,7,0,2,
3174021008,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,63,0,0,1,62,0,0,0,0,17,0,17,47,4,43,1,0,1,8,0,5,2,1,
3171041005,DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,135,2,20,0,113,1,0,0,1,2,0,2,256,5,251,7,0,7,37,2,26,3,6,
3172031003,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,237,4,1,1,231,0,0,0,0,4,0,4,183,16,167,35,0,35,158,5,82,6,65,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,131,5,2,2,122,0,0,0,0,27,0,27,253,8,245,20,0,20,38,1,30,6,1,
3174091004,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,211,6,1,0,204,0,0,0,0,3,0,3,135,8,127,7,0,7,34,2,25,0,7,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,10650,319,139,97,10095,11,0,1,10,281,18,263,12515,1144,11371,688,0,688,2860,91,2456,82,231,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,165,3,1,3,158,0,0,0,0,3,0,3,266,38,228,24,0,24,31,1,17,0,13,
3175081001,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,74,7,0,1,66,0,0,0,0,4,0,4,256,59,197,16,0,16,10,0,10,0,0,
3175071006,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,140,3,1,2,134,0,0,0,0,2,0,2,152,10,142,9,0,9,34,0,29,0,5,
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,131,2,0,1,128,0,0,0,0,0,0,0,92,13,79,6,0,6,41,1,30,2,8,
3174031001,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,76,4,0,2,70,0,0,0,0,0,0,0,344,53,291,8,0,8,31,3,16,3,9,
3173031005,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,38,0,8,1,29,0,0,0,0,0,0,0,66,7,59,3,0,3,5,0,4,0,1,
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,101,11,2,1,87,0,0,0,0,1,0,1,183,24,159,8,0,8,26,1,21,0,4,
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,78,3,0,0,75,0,0,0,0,4,0,4,212,28,184,18,0,18,22,1,18,0,3,
3174011006,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,53,1,5,2,45,0,0,0,0,6,0,6,239,36,203,16,0,16,24,1,20,2,1,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,86,3,1,1,81,0,0,0,0,5,0,5,140,11,129,35,0,35,87,1,73,0,13,
3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,99,3,32,0,64,0,0,0,0,0,0,0,99,20,79,8,0,8,17,3,11,1,2,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,8,0,0,0,8,0,0,0,0,1,0,1,26,7,19,0,0,0,5,0,5,0,0,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,92,2,3,2,85,1,0,0,1,1,0,1,287,33,254,16,0,16,42,2,34,4,2,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,129,2,14,3,110,0,0,0,0,33,2,31,549,129,420,31,0,31,64,1,28,2,33,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,122,2,6,4,110,0,0,0,0,11,0,11,285,33,252,37,0,37,48,2,32,4,10,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,80,5,3,1,71,0,0,0,0,2,0,2,183,62,121,14,0,14,28,1,24,2,1,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,90,3,4,6,77,0,0,0,0,3,0,3,188,36,152,7,0,7,36,3,32,0,1,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,75,2,6,0,67,0,0,0,0,2,0,2,70,10,60,21,0,21,19,0,13,0,6,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,667,17,44,5,601,0,0,0,0,5,1,4,1364,62,1302,19,0,19,244,4,172,14,54,
3172051001,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,194,4,12,2,176,0,0,0,0,11,0,11,396,18,378,9,0,9,44,3,35,2,4,
3175011004,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,105,2,0,2,101,1,0,0,1,1,0,1,318,7,311,56,0,56,74,2,49,5,18,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,414,15,20,2,377,0,0,0,0,1,0,1,784,107,677,63,0,63,128,7,90,8,23,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,89,4,2,0,83,0,0,0,0,8,0,8,274,17,257,5,0,5,30,4,18,3,5,
3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,126,3,16,0,107,0,0,0,0,4,0,4,290,86,204,43,0,43,25,2,15,1,7,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,83,8,2,2,71,0,0,0,0,4,0,4,175,26,149,3,0,3,24,3,19,0,2,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,82,5,1,3,73,0,0,0,0,15,1,14,353,23,330,14,0,14,35,1,28,2,4,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,113,7,1,1,104,0,0,0,0,3,1,2,230,19,211,3,0,3,41,1,24,2,14,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,192,1,4,1,186,0,0,0,0,3,0,3,333,36,297,59,0,59,96,5,81,5,5,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,286,4,26,7,249,0,0,0,0,6,0,6,673,101,572,16,0,16,69,6,53,3,7,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,112,13,2,2,95,0,0,0,0,0,0,0,435,51,384,46,0,46,126,2,112,2,10,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,357,3,15,1,338,0,0,0,0,33,8,25,857,70,787,75,0,75,109,4,49,4,52,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,95,6,0,2,87,0,0,0,0,5,0,5,325,34,291,24,0,24,45,4,30,3,8,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,119,3,3,2,111,2,0,0,2,1,0,1,276,89,187,11,0,11,41,7,28,2,4,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,152,5,1,1,145,1,0,0,1,1,0,1,243,27,216,19,0,19,60,4,44,5,7,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,240,19,3,1,217,0,0,0,0,1,0,1,78,5,73,8,0,8,20,1,11,2,6,
3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,124,0,3,2,119,0,0,0,0,2,0,2,127,4,123,16,0,16,25,0,25,0,0,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,144,11,0,2,131,0,0,0,0,12,0,12,512,95,417,4,0,4,34,1,16,4,13,
3174081005,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,60,2,1,2,55,0,0,0,0,6,0,6,147,16,131,6,0,6,19,1,16,0,2,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,159,7,1,1,150,0,0,0,0,3,0,3,344,84,260,56,0,56,91,3,59,3,26,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,305,8,2,4,291,1,0,0,1,21,1,20,1832,98,1734,111,0,111,198,8,150,6,34,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,158,6,11,4,137,0,0,0,0,0,0,0,197,11,186,16,0,16,18,0,12,3,3,
3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,321,3,9,7,302,0,0,0,0,7,0,7,228,14,214,3,0,3,148,2,133,9,4,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,36,1,0,0,35,0,0,0,0,2,0,2,95,4,91,0,0,0,7,0,6,0,1,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,72,5,2,1,64,0,0,0,0,13,0,13,248,6,242,13,0,13,31,1,25,2,3,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,73,10,0,3,60,0,0,0,0,10,0,10,177,5,172,25,0,25,41,2,31,2,6,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,138,10,1,2,125,0,0,0,0,0,0,0,341,22,319,6,0,6,9,0,9,0,0,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,180,6,2,4,168,1,0,0,1,3,0,3,428,14,414,6,0,6,36,1,30,2,3,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,58,2,0,1,55,0,0,0,0,0,0,0,248,86,162,21,0,21,27,5,16,2,4,
3173031008,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,35,1,8,1,25,0,0,0,0,2,0,2,111,19,92,0,0,0,9,2,3,0,4,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,88,0,0,3,85,0,0,0,0,1,0,1,112,9,103,24,0,24,33,0,27,4,2,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,123,3,3,4,113,0,0,0,0,10,0,10,267,17,250,20,0,20,37,4,18,2,13,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,111,2,6,4,99,0,0,0,0,11,1,10,456,173,283,8,0,8,64,5,46,6,7,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,444,8,3,0,433,0,0,0,0,3,0,3,187,15,172,7,0,7,101,0,79,4,18,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,204,5,3,0,196,0,0,0,0,6,1,5,320,22,298,9,0,9,83,3,69,4,7,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,124,0,1,1,122,0,0,0,0,1,0,1,93,7,86,5,0,5,32,0,25,5,2,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,140,5,2,1,132,2,0,0,2,71,0,71,403,12,391,34,0,34,39,1,37,1,0,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,220,12,1,4,203,0,0,0,0,43,0,43,397,13,384,9,0,9,64,3,46,9,6,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,74,3,2,3,66,0,0,0,0,2,0,2,90,22,68,21,0,21,15,0,13,1,1,
3101011003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,59,0,0,0,59,0,0,0,0,0,0,0,56,2,54,0,0,0,1,0,0,0,1,
3101011002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,43,0,0,1,42,0,0,0,0,0,0,0,137,0,137,1,0,1,1,0,1,0,0,
3101011001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,50,0,0,1,49,0,0,0,0,0,0,0,129,1,128,4,0,4,3,0,1,0,2,
3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,6,0,0,0,6,0,0,0,0,0,0,0,155,0,155,1,0,1,2,0,0,0,2,
3101021002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,29,0,0,0,29,0,0,0,0,0,0,0,327,0,327,1,0,1,25,0,20,0,5,
3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,15,0,0,0,15,0,0,0,0,0,0,0,95,0,95,0,0,0,3,0,0,0,3,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,25,0,0,1,24,0,0,0,0,1,0,1,85,1,84,0,0,0,8,0,7,0,1,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,101,6,2,2,91,0,0,0,0,8,0,8,280,28,252,16,0,16,39,0,25,3,11,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,116,5,4,2,105,0,0,0,0,4,0,4,380,52,328,45,0,45,62,2,47,3,10,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,174,5,0,2,167,1,0,0,1,1,0,1,203,90,113,8,0,8,14,0,9,2,3,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,88,4,1,1,82,1,0,0,1,1,0,1,257,22,235,25,0,25,30,1,21,0,8,
3172031006,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,217,5,4,2,206,0,0,0,0,2,0,2,213,20,193,37,0,37,54,4,42,3,5,
3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,153,5,2,1,145,0,0,0,0,2,0,2,184,21,163,39,0,39,40,3,28,2,7,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,26,0,0,2,24,0,0,0,0,0,0,0,52,0,52,0,0,0,7,0,6,1,0,
3173011003,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,63,2,2,2,57,0,0,0,0,3,0,3,188,17,171,2,0,2,45,3,29,1,12,
3175031004,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,17,1,0,1,15,0,0,0,0,0,0,0,34,3,31,2,0,2,15,4,11,0,0,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,90,1,0,0,89,0,0,0,0,9,0,9,177,19,158,4,0,4,12,2,8,0,2,
3175061002,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,25,0,1,0,24,0,0,0,0,2,0,2,119,3,116,0,0,0,10,0,6,0,4,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,87,5,1,0,81,0,0,0,0,2,0,2,302,31,271,17,0,17,40,2,29,1,8,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,249,7,4,2,236,0,0,0,0,3,0,3,528,39,489,21,0,21,67,5,33,4,25,
3173041010,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,9,0,2,0,7,0,0,0,0,0,0,0,14,0,14,0,0,0,2,2,0,0,0,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,79,4,5,2,68,0,0,0,0,1,0,1,167,33,134,57,0,57,20,2,13,1,4,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,11,0,1,0,10,0,0,0,0,2,0,2,56,0,56,0,0,0,8,1,7,0,0,
3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,140,1,9,3,127,0,0,0,0,2,1,1,413,32,381,6,0,6,27,1,19,1,6,
3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,208,4,8,1,195,0,0,0,0,10,0,10,432,100,332,71,0,71,103,13,68,2,20,
3172041005,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,117,7,9,1,100,0,0,0,0,2,1,1,176,23,153,30,0,30,40,6,27,2,5,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,22,0,0,0,22,0,0,0,0,9,0,9,120,18,102,0,0,0,17,1,16,0,0,
3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,89,3,19,0,67,0,0,0,0,5,3,2,489,184,305,24,0,24,57,3,37,1,16,
3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,154,1,17,2,134,0,0,0,0,2,0,2,197,30,167,18,0,18,45,0,32,2,11,
3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,28,0,0,0,28,0,0,0,0,3,0,3,87,3,84,6,0,6,5,1,4,0,0,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,73,2,2,0,69,0,0,0,0,1,0,1,69,12,57,11,0,11,8,1,6,0,1,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,174,5,4,2,163,0,0,0,0,2,0,2,223,28,195,33,0,33,30,2,22,1,5,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,130,2,6,3,119,0,0,0,0,5,0,5,360,54,306,17,0,17,66,1,41,3,21,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,148,8,0,0,140,1,0,0,1,5,0,5,203,19,184,11,0,11,48,1,29,3,15,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,101,7,0,4,90,0,0,0,0,1,0,1,221,23,198,23,0,23,51,3,40,1,7,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,93,3,0,3,87,0,0,0,0,18,0,18,232,16,216,39,0,39,47,1,34,4,8,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,201,1,10,2,188,0,0,0,0,5,0,5,347,69,278,63,0,63,79,7,64,2,6,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,121,6,2,1,112,0,0,0,0,4,0,4,137,19,118,10,0,10,32,2,24,1,5,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,77,1,2,0,74,0,0,0,0,6,2,4,218,47,171,28,0,28,21,0,13,3,5,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,346,7,7,1,331,0,0,0,0,17,0,17,889,31,858,54,0,54,194,4,171,11,8,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,290,11,13,6,260,0,0,0,0,4,0,4,616,69,547,138,0,138,158,8,121,10,19,
3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,56,2,1,1,52,0,0,0,0,7,1,6,566,11,555,67,0,67,30,2,22,1,5,
3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,87,4,2,0,81,0,0,0,0,0,0,0,149,8,141,10,0,10,24,0,11,1,12,
3173041001,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,67,4,6,3,54,0,0,0,0,0,0,0,180,10,170,1,0,1,8,1,4,0,3,
3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,133,10,3,2,118,0,0,0,0,4,0,4,102,13,89,2,0,2,49,2,31,5,11,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,181,12,14,3,152,1,0,0,1,1,0,1,292,27,265,30,0,30,104,6,69,8,21,
3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,87,3,4,1,79,0,0,0,0,2,1,1,143,17,126,2,0,2,12,0,11,1,0,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,145,9,2,1,133,0,0,0,0,1,0,1,117,4,113,8,0,8,39,1,33,2,3,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,113,6,6,1,100,0,0,0,0,18,1,17,240,38,202,16,0,16,83,8,41,5,29,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,91,7,1,0,83,0,0,0,0,20,0,20,201,20,181,15,0,15,31,4,18,1,8,
3172021001,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,136,6,3,6,121,0,0,0,0,9,1,8,233,18,215,39,0,39,94,3,58,6,27,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,116,3,2,0,111,0,0,0,0,7,0,7,282,24,258,18,0,18,63,2,36,3,22,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,74,5,3,2,64,0,0,0,0,5,0,5,246,20,226,26,0,26,27,3,17,3,4,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,254,5,22,6,221,0,0,0,0,1,0,1,383,31,352,8,0,8,37,5,23,1,8,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,107,6,1,3,97,0,0,0,0,3,1,2,343,42,301,1,0,1,26,1,20,1,4,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,142,12,4,2,124,0,0,0,0,10,0,10,262,24,238,70,0,70,112,2,88,2,20,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,178,4,2,1,171,0,0,0,0,1,1,0,154,12,142,53,0,53,36,1,25,2,8,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,364,10,2,0,352,0,0,0,0,3,0,3,296,28,268,62,0,62,62,3,46,4,9,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,37,0,0,2,35,0,0,0,0,0,0,0,136,6,130,11,0,11,12,0,6,2,4,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,205,1,29,2,173,0,0,0,0,0,0,0,545,139,406,24,0,24,40,1,27,3,9,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,186,5,0,8,173,0,0,0,0,1,0,1,290,11,279,76,0,76,72,1,54,4,13,
3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,115,1,1,0,113,1,0,0,1,0,0,0,181,5,176,35,0,35,29,1,18,2,8,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,149,7,16,2,124,0,0,0,0,2,1,1,145,30,115,17,0,17,37,5,23,2,7,
3172021007,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,109,1,5,2,101,0,0,0,0,7,3,4,256,35,221,40,0,40,60,5,45,1,9,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,164,3,37,2,122,0,0,0,0,4,3,1,440,171,269,11,0,11,65,7,19,2,37,
