id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,13097,2,13036,59,5301,5,3736,1560,1486,221,289,25,951,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,13869,260,13597,12,3378,178,3122,78,1907,27,1720,75,85,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,588,6,581,1,83,4,73,6,53,5,41,4,3,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,23,0,23,0,18,1,17,0,16,0,16,0,0,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,753,4,748,1,74,4,67,3,76,1,50,7,18,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,599,1,597,1,178,1,175,2,45,0,32,7,6,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,327,0,327,0,47,6,39,2,93,5,60,2,26,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,312,5,307,0,64,2,60,2,58,3,38,7,10,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,962,4,956,2,95,3,89,3,55,5,38,4,8,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,509,9,500,0,64,6,56,2,51,4,33,9,5,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,309,3,306,0,33,1,32,0,68,4,50,4,10,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,555,1,554,0,80,2,74,4,40,6,23,3,8,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,205,3,202,0,52,1,49,2,43,2,30,3,8,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,305,0,302,3,38,2,33,3,34,2,24,3,5,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,577,2,575,0,147,2,143,2,58,4,42,5,7,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,408,0,408,0,24,2,21,1,21,0,16,2,3,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,90,2,88,0,16,2,12,2,28,1,21,2,4,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,1004,5,999,0,157,1,155,1,174,6,140,11,17,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,219,0,219,0,51,1,46,4,50,4,37,5,4,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,182,4,178,0,50,2,47,1,26,2,14,2,8,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,577,1,574,2,53,2,50,1,69,10,33,6,20,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,227,1,225,1,29,1,28,0,35,1,28,0,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,236,0,236,0,20,3,16,1,19,1,13,3,2,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,328,4,324,0,41,1,38,2,34,2,20,6,6,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,588,0,588,0,72,16,54,2,52,2,31,7,12,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,200,0,200,0,24,1,21,2,35,1,13,3,18,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,265,1,264,0,33,2,26,5,26,0,13,1,12,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,152,1,151,0,18,3,15,0,32,2,24,0,6,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,187,4,183,0,32,6,25,1,27,1,21,3,2,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,28,1,26,1,7,0,7,0,7,0,6,1,0,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,208,5,203,0,28,4,23,1,40,3,29,1,7,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,328,1,324,3,48,1,46,1,60,6,35,3,16,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,319,2,317,0,32,0,32,0,37,2,27,2,6,
