id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,probable_meninggal,selesai_isolasi,pelaku_perjalanan,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,11087,384,268,97,10338,11,1,10,305,34,271,13592,1362,12230,689,0,689,2886,142,2416,75,253,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,169,2,0,3,164,0,0,0,3,0,3,276,35,241,24,0,24,45,1,24,0,20,
3175081001,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,77,6,0,1,70,0,0,0,4,0,4,304,68,236,16,0,16,14,0,10,0,4,
3175071006,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,142,3,0,2,137,0,0,0,2,0,2,157,11,146,9,0,9,35,1,30,0,4,
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,132,1,0,1,130,0,0,0,0,0,0,101,14,87,6,0,6,40,0,31,2,7,
3174031001,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,80,6,0,2,72,0,0,0,0,0,0,391,86,305,8,0,8,32,3,21,3,5,
3173031005,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,40,1,2,1,36,0,0,0,0,0,0,78,14,64,3,0,3,5,0,4,0,1,
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,106,11,1,1,93,0,0,0,1,0,1,188,15,173,8,0,8,26,0,23,0,3,
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,81,4,1,0,76,0,0,0,4,0,4,217,12,205,18,0,18,24,2,22,0,0,
3174011006,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,54,1,3,2,48,0,0,0,6,0,6,250,36,214,16,0,16,33,2,21,2,8,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,88,4,1,1,82,0,0,0,5,0,5,147,14,133,35,0,35,90,1,76,0,13,
3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,106,3,37,0,66,0,0,0,0,0,0,117,20,97,8,0,8,23,6,12,1,4,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,9,0,1,0,8,0,0,0,1,0,1,26,0,26,0,0,0,5,0,5,0,0,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,96,1,6,2,87,1,0,1,1,0,1,304,30,274,16,0,16,42,2,34,4,2,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,133,0,9,3,121,0,0,0,40,7,33,618,107,511,31,0,31,66,1,30,2,33,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,137,2,20,4,111,0,0,0,11,0,11,291,22,269,37,0,37,56,3,36,4,13,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,82,6,3,1,72,0,0,0,2,0,2,212,82,130,14,0,14,31,2,26,2,1,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,94,5,4,6,79,0,0,0,3,0,3,216,42,174,7,0,7,37,2,33,0,2,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,75,1,6,0,68,0,0,0,2,0,2,82,22,60,21,0,21,27,1,16,0,10,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,811,18,153,5,635,0,0,0,5,1,4,1453,109,1344,19,0,19,274,5,190,15,64,
3172051001,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,207,2,10,2,193,0,0,0,12,1,11,414,19,395,9,0,9,45,3,37,2,3,
3175011004,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,111,5,0,2,104,1,0,1,1,0,1,326,10,316,56,0,56,79,3,52,5,19,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,437,15,36,2,384,0,0,0,1,0,1,836,145,691,63,0,63,139,9,98,8,24,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,94,2,3,0,89,0,0,0,8,0,8,304,28,276,5,0,5,30,4,22,3,1,
3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,132,0,20,0,112,0,0,0,5,1,4,327,79,248,43,0,43,37,2,16,2,17,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,85,6,1,2,76,0,0,0,4,0,4,177,7,170,3,0,3,26,4,20,0,2,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,85,2,2,3,78,0,0,0,15,0,15,356,6,350,14,0,14,37,1,28,2,6,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,120,7,5,1,107,0,0,0,3,1,2,239,18,221,3,0,3,41,2,28,2,9,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,202,4,6,1,191,0,0,0,3,0,3,351,46,305,59,0,59,97,5,85,5,2,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,303,4,36,7,256,0,0,0,6,0,6,691,83,608,16,0,16,70,6,54,3,7,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,120,16,5,2,97,0,0,0,0,0,0,452,26,426,46,0,46,127,2,115,2,8,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,372,7,24,1,340,0,0,0,36,11,25,897,94,803,75,0,75,120,7,54,4,55,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,105,5,4,2,94,0,0,0,5,0,5,350,31,319,24,0,24,48,7,33,3,5,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,126,3,4,2,117,2,0,2,1,0,1,324,130,194,11,0,11,42,7,30,2,3,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,160,6,2,1,151,1,0,1,1,0,1,265,30,235,19,0,19,60,4,48,5,3,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,257,2,2,1,252,0,0,0,2,0,2,82,8,74,8,0,8,23,3,12,2,6,
3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,127,2,3,2,120,0,0,0,2,0,2,128,3,125,16,0,16,25,0,24,1,0,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,146,7,0,2,137,0,0,0,13,1,12,522,30,492,4,0,4,37,2,20,4,11,
3174081005,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,66,2,3,2,59,0,0,0,7,0,7,153,11,142,6,0,6,20,1,16,0,3,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,162,3,0,1,158,0,0,0,4,1,3,406,124,282,56,0,56,107,5,62,4,36,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,328,11,4,4,309,1,0,1,21,1,20,1955,52,1903,111,0,111,200,10,178,6,6,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,164,4,14,4,142,0,0,0,0,0,0,204,12,192,16,0,16,20,0,13,3,4,
3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,334,7,9,7,311,0,0,0,7,0,7,239,21,218,3,0,3,150,3,134,9,4,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,46,0,10,0,36,0,0,0,2,0,2,145,52,93,0,0,0,9,0,9,0,0,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,79,7,3,1,68,0,0,0,14,1,13,270,17,253,13,0,13,31,1,25,2,3,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,78,10,4,3,61,0,0,0,10,0,10,187,11,176,25,0,25,41,2,33,2,4,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,165,11,26,2,126,0,0,0,0,0,0,370,40,330,6,0,6,9,0,9,0,0,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,188,7,3,4,174,1,0,1,3,0,3,445,22,423,6,0,6,38,2,32,2,2,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,58,2,0,1,55,0,0,0,0,0,0,321,146,175,21,0,21,37,6,16,2,13,
3173031008,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,36,0,9,1,26,0,0,0,2,0,2,123,28,95,0,0,0,13,2,3,0,8,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,95,5,0,3,87,0,0,0,1,0,1,120,15,105,24,0,24,36,2,28,4,2,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,127,3,4,4,116,0,0,0,10,0,10,281,24,257,20,0,20,41,3,23,3,12,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,116,3,6,4,103,0,0,0,11,1,10,493,55,438,8,0,8,65,6,47,6,6,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,444,7,3,0,434,0,0,0,3,0,3,192,13,179,7,0,7,103,0,95,4,4,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,209,4,4,0,201,0,0,0,6,1,5,329,28,301,9,0,9,88,3,70,4,11,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,125,0,1,1,123,0,0,0,1,0,1,99,8,91,5,0,5,32,0,27,5,0,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,144,2,2,1,139,2,0,2,71,0,71,407,10,397,34,0,34,41,2,37,1,1,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,225,15,1,4,205,0,0,0,43,0,43,407,18,389,9,0,9,67,5,48,9,5,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,74,0,0,3,71,0,0,0,2,0,2,98,20,78,21,0,21,19,1,13,1,4,
3101011003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,59,0,0,0,59,0,0,0,0,0,0,56,1,55,0,0,0,1,0,0,0,1,
3101011002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,43,0,0,1,42,0,0,0,0,0,0,137,0,137,1,0,1,1,0,1,0,0,
3101011001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,50,0,0,1,49,0,0,0,0,0,0,129,0,129,4,0,4,3,0,1,0,2,
3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,6,0,0,0,6,0,0,0,0,0,0,155,0,155,1,0,1,3,0,2,0,1,
3101021002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,29,0,0,0,29,0,0,0,0,0,0,327,0,327,1,0,1,27,0,24,0,3,
3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,15,0,0,0,15,0,0,0,0,0,0,95,0,95,0,0,0,2,0,2,0,0,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,25,0,0,1,24,0,0,0,1,0,1,87,2,85,0,0,0,8,0,8,0,0,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,105,8,2,2,93,0,0,0,8,0,8,299,39,260,16,0,16,41,0,27,3,11,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,124,4,5,2,113,0,0,0,4,0,4,395,55,340,45,0,45,66,4,51,3,8,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,183,7,3,2,171,1,0,1,1,0,1,285,98,187,8,0,8,15,0,11,3,1,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,91,2,2,1,86,1,0,1,9,8,1,391,125,266,25,0,25,33,1,23,0,9,
3172031006,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,235,8,2,2,223,0,0,0,2,0,2,224,17,207,37,0,37,55,4,44,3,4,
3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,160,2,1,1,156,0,0,0,2,0,2,195,16,179,39,0,39,46,4,33,2,7,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,27,0,0,2,25,0,0,0,0,0,0,54,2,52,0,0,0,7,0,6,1,0,
3173011003,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,67,2,3,2,60,0,0,0,4,1,3,208,29,179,2,0,2,49,3,30,1,15,
3175031004,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,21,2,1,1,17,0,0,0,0,0,0,38,5,33,2,0,2,18,6,11,0,1,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,96,4,1,0,91,0,0,0,10,0,10,219,17,202,4,0,4,13,2,8,0,3,
3175061002,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,25,0,1,0,24,0,0,0,2,0,2,125,8,117,0,0,0,10,0,7,0,3,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,91,3,1,0,87,0,0,0,2,0,2,312,24,288,17,0,17,44,4,31,1,8,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,268,13,6,2,247,0,0,0,3,0,3,557,40,517,21,0,21,66,1,41,4,20,
3173041010,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,9,0,2,0,7,0,0,0,0,0,0,15,1,14,0,0,0,2,0,0,0,2,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,86,3,4,2,77,0,0,0,1,0,1,204,46,158,57,0,57,30,5,21,1,3,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,12,0,1,0,11,0,0,0,2,0,2,57,1,56,0,0,0,8,1,7,0,0,
3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,149,2,14,3,130,0,0,0,2,1,1,434,41,393,6,0,6,32,3,21,1,7,
3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,221,6,8,1,206,0,0,0,10,0,10,491,108,383,71,0,71,114,12,81,2,19,
3172041005,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,141,9,21,1,110,0,0,0,2,1,1,256,74,182,30,0,30,47,8,29,2,8,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,22,0,0,0,22,0,0,0,9,0,9,137,15,122,0,0,0,17,1,16,0,0,
3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,92,2,19,0,71,0,0,0,5,1,4,491,71,420,24,0,24,57,3,37,1,16,
3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,159,2,8,2,147,0,0,0,2,0,2,202,16,186,18,0,18,50,1,34,2,13,
3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,29,0,1,0,28,0,0,0,3,0,3,90,4,86,6,0,6,5,1,4,0,0,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,79,5,2,0,72,0,0,0,1,0,1,72,10,62,11,0,11,14,2,6,0,6,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,179,2,9,2,166,0,0,0,2,0,2,244,35,209,33,0,33,38,4,26,1,7,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,133,2,5,3,123,0,0,0,5,0,5,396,61,335,17,0,17,75,2,46,3,24,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,271,7,43,0,221,1,0,1,5,0,5,214,22,192,11,0,11,49,1,31,3,14,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,105,5,1,4,95,0,0,0,1,0,1,224,16,208,23,0,23,53,4,43,1,5,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,95,1,1,3,90,0,0,0,18,0,18,245,21,224,39,0,39,52,2,38,4,8,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,217,1,14,2,200,0,0,0,5,0,5,461,111,350,63,0,63,83,9,69,3,2,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,131,12,3,1,115,0,0,0,4,0,4,147,20,127,10,0,10,34,2,26,1,5,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,86,2,7,0,77,0,0,0,6,1,5,227,23,204,28,0,28,23,1,16,3,3,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,358,10,12,1,335,0,0,0,17,0,17,938,67,871,54,0,54,196,4,173,11,8,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,309,15,16,6,272,0,0,0,4,0,4,666,99,567,138,0,138,171,8,134,11,18,
3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,62,1,5,1,55,0,0,0,7,1,6,585,24,561,67,0,67,34,4,24,1,5,
3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,88,5,2,0,81,0,0,0,0,0,0,160,16,144,10,0,10,25,2,10,1,12,
3173041001,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,69,0,5,3,61,0,0,0,0,0,0,183,9,174,1,0,1,8,1,4,0,3,
3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,137,10,3,2,122,0,0,0,4,0,4,110,19,91,2,0,2,49,2,31,5,11,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,184,9,5,3,167,1,0,1,1,0,1,295,9,286,30,0,30,131,7,78,10,36,
3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,89,5,4,1,79,0,0,0,2,1,1,157,27,130,2,0,2,14,0,11,1,2,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,243,8,5,1,229,0,0,0,1,0,1,123,8,115,8,0,8,43,2,35,2,4,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,124,14,2,1,107,0,0,0,18,0,18,263,50,213,16,0,16,87,10,48,5,24,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,95,5,1,0,89,0,0,0,20,0,20,209,13,196,15,0,15,34,6,19,1,8,
3172021001,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,149,4,10,6,129,0,0,0,9,1,8,260,39,221,39,0,39,89,5,59,6,19,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,120,0,5,0,115,0,0,0,7,0,7,291,18,273,18,0,18,66,2,37,3,24,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,74,5,3,2,64,0,0,0,5,0,5,251,17,234,26,0,26,32,5,19,3,5,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,274,3,37,6,228,0,0,0,2,1,1,414,54,360,8,0,8,42,8,23,2,9,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,114,8,3,3,100,0,0,0,3,1,2,351,43,308,1,0,1,27,2,20,1,4,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,149,10,4,2,133,0,0,0,10,0,10,275,17,258,70,0,70,115,3,95,2,15,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,194,6,1,1,186,0,0,0,1,1,0,163,9,154,53,0,53,40,1,29,2,8,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,394,15,3,0,376,0,0,0,5,1,4,332,25,307,62,0,62,69,3,53,5,8,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,38,0,0,2,36,0,0,0,0,0,0,158,24,134,11,0,11,16,2,9,2,3,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,232,3,37,2,190,0,0,0,0,0,0,619,189,430,24,0,24,67,1,30,3,33,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,198,13,0,8,177,0,0,0,1,0,1,301,19,282,76,0,76,75,1,54,4,16,
3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,124,3,2,0,119,1,0,1,0,0,0,186,6,180,35,0,35,33,1,23,2,7,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,155,7,12,2,134,0,0,0,2,0,2,145,27,118,17,0,17,39,5,24,2,8,
3172021007,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,116,2,6,2,106,0,0,0,7,3,4,266,31,235,40,0,40,66,6,50,2,8,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,171,2,42,2,125,0,0,0,5,4,1,456,184,272,11,0,11,73,10,19,2,42,
