id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan rs,isolasi di rumah,suspek meninggal,selesai isolasi,probable,perawatan rs,probable meninggal,selesai isolasi,pelaku perjalanan,isolasi di rumah,selesai isolasi,kontak erat,isolasi di rumah,selesai isolasi,discarded,positif,dirawat,sembuh,meninggal,self isolation,keterangan
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,87,1,0,4,82,0,0,0,0,4,1,3,168,14,154,12,36,0,35,1,0,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,194,5,1,3,185,0,0,0,0,3,0,3,624,40,584,90,113,6,53,5,49,
3173041002,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,108,10,2,0,96,0,0,0,0,3,0,3,167,14,153,8,35,2,12,2,19,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,96,10,2,5,79,0,0,0,0,1,0,1,166,39,127,28,49,12,30,4,3,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,144,8,1,3,132,0,0,0,0,5,0,5,215,14,201,9,58,3,30,1,24,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,353,8,17,4,324,0,0,0,0,5,0,5,1086,80,1006,25,67,5,51,4,7,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,168,12,2,0,154,0,0,0,0,1,0,1,119,22,97,6,39,0,27,2,10,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,133,1,6,3,123,0,0,0,0,0,0,0,277,27,250,1,8,1,3,2,2,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,14,0,0,0,14,0,0,0,0,4,0,4,29,3,26,0,17,1,15,1,0,
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,65,6,1,2,56,0,0,0,0,1,0,1,99,1,98,0,18,0,15,1,2,
3175031001,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,39,5,0,4,30,0,0,0,0,3,0,3,66,8,58,3,68,3,38,1,26,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,97,5,0,0,92,1,0,0,1,0,0,0,260,9,251,60,86,1,51,7,27,
3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,194,8,1,1,184,0,0,0,0,7,0,7,449,55,394,48,101,1,75,8,17,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,142,4,7,16,115,0,0,0,0,3,0,3,338,27,311,8,49,2,32,6,9,
3172011003,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,52,3,0,0,49,0,0,0,0,7,0,7,96,11,85,16,25,3,16,3,3,
3171021002,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,213,16,3,4,190,1,0,1,0,3,1,2,403,28,375,8,52,1,36,5,10,
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,51,2,0,0,49,0,0,0,0,8,0,8,137,7,130,4,21,1,18,0,2,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,77,3,0,1,73,0,0,0,0,19,3,16,152,26,126,4,23,1,14,2,6,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,39,0,0,1,38,0,0,0,0,3,0,3,40,6,34,0,8,0,3,2,3,
3171071003,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,82,6,11,0,65,0,0,0,0,7,0,7,129,4,125,0,15,1,12,1,1,
3171021003,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,161,8,1,1,151,0,0,0,0,0,0,0,268,32,236,14,52,2,40,1,9,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,102,1,1,0,100,1,0,0,1,0,0,0,274,14,260,17,46,1,34,2,9,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,155,6,0,4,145,0,0,0,0,10,0,10,375,55,320,21,72,2,48,5,17,
3173031006,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,55,3,9,0,43,0,0,0,0,0,0,0,118,22,96,6,9,2,4,0,3,
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,120,8,1,1,110,0,0,0,0,0,0,0,152,28,124,10,34,4,25,0,5,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,140,4,4,0,132,1,0,0,1,1,0,1,415,23,392,8,33,1,18,3,11,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,108,4,0,1,103,0,0,0,0,15,0,15,235,18,217,2,35,1,26,2,6,
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,82,3,1,2,76,0,0,0,0,15,0,15,266,14,252,11,38,1,34,0,3,
3172021005,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,165,12,13,1,139,0,0,0,0,10,3,7,328,42,286,46,74,4,49,1,20,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,205,5,3,4,193,0,0,0,0,9,0,9,687,23,664,45,90,3,66,9,12,
3171071006,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,241,2,18,1,220,0,0,0,0,0,0,0,270,7,263,3,110,1,90,9,10,
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,59,3,1,1,54,0,0,0,0,1,0,1,70,5,65,0,10,0,8,1,1,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,142,6,8,5,123,0,0,0,0,7,0,7,149,13,136,24,58,0,41,5,12,
3175011005,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,62,6,0,3,53,0,0,0,0,1,0,1,60,6,54,17,39,3,22,2,12,
3171071005,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,218,7,3,2,206,0,0,0,0,5,0,5,284,9,275,2,88,6,73,6,3,
3175081003,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,57,2,0,1,54,0,0,0,0,2,0,2,262,27,235,11,38,3,23,0,12,
3171061005,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,62,0,2,2,58,0,0,0,0,2,0,2,167,38,129,11,36,0,33,2,1,
3173011004,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,47,2,0,0,45,0,0,0,0,1,0,1,118,12,106,3,26,4,22,0,0,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,96,2,1,5,88,1,0,0,1,4,0,4,225,8,217,12,32,1,28,1,2,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,86,3,1,2,80,0,0,0,0,15,0,15,311,5,306,19,35,1,27,0,7,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,56,2,0,0,54,0,0,0,0,1,0,1,137,12,125,16,38,1,26,1,10,
3175091003,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,119,5,3,1,110,0,0,0,0,0,0,0,427,49,378,31,38,6,26,1,5,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,313,6,16,2,289,0,0,0,0,37,2,35,548,37,511,29,76,5,55,5,11,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,301,1,11,2,287,0,0,0,0,11,1,10,573,29,544,22,57,4,39,8,6,
3173071005,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,129,7,0,6,116,0,0,0,0,3,1,2,298,35,263,44,47,1,31,3,12,
3171031001,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,156,6,7,3,140,0,0,0,0,0,0,0,236,24,212,17,77,1,44,1,31,
3173081006,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,59,1,1,1,56,0,0,0,0,5,0,5,232,14,218,50,38,2,26,1,9,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,107,8,6,3,90,0,0,0,0,2,0,2,445,24,421,10,48,5,34,1,8,
3171041002,DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,95,0,5,1,89,0,0,0,0,0,0,0,256,5,251,43,130,1,125,2,2,
3173041005,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,100,5,3,2,90,0,0,0,0,0,0,0,96,2,94,1,48,2,29,5,12,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,252,7,1,2,242,0,0,0,0,2,0,2,228,18,210,10,81,2,50,8,21,
3172031001,DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,129,2,4,0,123,0,0,0,0,4,0,4,165,9,156,22,23,0,17,1,5,
3173071006,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,182,7,0,4,171,0,0,0,0,0,0,0,485,99,386,69,105,6,51,3,45,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,163,6,5,9,143,0,0,0,0,0,0,0,280,44,236,49,91,3,60,4,24,
3171041004,DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,151,2,5,4,140,0,0,0,0,3,0,3,489,57,432,29,141,5,67,8,61,
3175041001,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,105,3,4,1,97,0,0,0,0,4,0,4,220,56,164,18,26,1,17,2,6,
3174071003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,29,2,0,0,27,0,0,0,0,0,0,0,167,51,116,3,14,2,9,0,3,
3173031002,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,66,1,2,6,57,0,0,0,0,3,0,3,158,14,144,9,31,2,22,2,5,
3174031005,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,39,1,0,1,37,0,0,0,0,0,0,0,247,40,207,4,9,0,7,0,2,
3174021008,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,62,0,0,1,61,0,0,0,0,17,0,17,44,2,42,1,8,0,5,2,1,
3171041005,DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,126,2,11,0,113,1,0,0,1,2,0,2,255,9,246,7,36,1,24,3,8,
3172031003,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,231,9,1,1,220,0,0,0,0,3,0,3,181,13,168,28,161,6,75,6,74,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,129,6,2,2,119,0,0,0,0,27,0,27,254,8,246,19,37,0,29,6,2,
3174091004,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,207,6,1,0,200,0,0,0,0,3,0,3,133,9,124,7,33,1,25,0,7,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,10390,333,127,93,9837,11,0,1,10,276,15,261,12048,1079,10969,637,2802,79,2423,82,218,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,164,4,0,3,157,0,0,0,0,3,0,3,263,37,226,23,31,1,17,0,13,
3175081001,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,71,7,0,1,63,0,0,0,0,4,0,4,252,70,182,16,10,0,10,0,0,
3175071006,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,140,7,2,2,129,0,0,0,0,2,0,2,148,11,137,7,34,0,28,0,6,
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,131,3,9,1,118,0,0,0,0,0,0,0,87,11,76,6,38,0,30,2,6,
3174031001,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,70,1,0,2,67,0,0,0,0,0,0,0,333,47,286,8,30,3,14,3,10,
3173031005,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,37,0,8,1,28,0,0,0,0,0,0,0,64,7,57,3,4,0,4,0,0,
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,95,13,1,1,80,0,0,0,0,1,0,1,181,25,156,8,25,1,20,0,4,
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,72,3,0,0,69,0,0,0,0,4,0,4,207,26,181,18,22,1,17,0,4,
