id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,probable_meninggal,selesai_isolasi,pelaku_perjalanan,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,107,4,0,1,102,0,0,0,0,0,0,0,72,6,66,6,36,1,29,2,4,
3174031001,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,67,1,0,2,64,0,0,0,0,0,0,0,301,25,276,8,29,4,12,3,10,
3173031005,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,29,0,0,1,28,0,0,0,0,0,0,0,63,7,56,3,4,1,3,0,0,
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,84,4,2,1,77,0,0,0,0,1,0,1,161,22,139,8,27,2,20,0,5,
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,70,2,0,0,68,0,0,0,0,4,0,4,187,8,179,18,21,1,16,0,4,
3174011006,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,45,1,1,2,41,0,0,0,0,6,0,6,204,8,196,16,23,1,15,2,5,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,81,1,0,1,79,0,0,0,0,5,0,5,133,7,126,35,79,1,67,0,11,
3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,70,4,8,0,58,0,0,0,0,0,0,0,83,7,76,8,14,1,9,1,3,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,8,1,0,0,7,0,0,0,0,1,0,1,13,0,13,0,5,0,5,0,0,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,89,0,1,2,86,1,0,0,1,1,0,1,267,24,243,13,39,2,33,4,0,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,110,0,2,3,105,0,0,0,0,31,0,31,429,24,405,31,40,0,27,2,11,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,110,4,1,4,101,0,0,0,0,11,0,11,259,14,245,37,45,1,31,4,9,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,71,0,0,1,70,0,0,0,0,2,0,2,95,3,92,15,28,1,24,2,1,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,85,1,1,6,77,0,0,0,0,3,0,3,129,16,113,8,33,1,29,0,3,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,63,0,0,0,63,0,0,0,0,2,0,2,47,2,45,21,17,0,11,0,6,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,579,6,4,4,565,0,0,0,0,4,0,4,1290,48,1242,19,210,4,163,14,29,
3172051001,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,170,1,0,2,167,0,0,0,0,11,0,11,366,13,353,8,39,1,31,2,5,
3175011004,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,101,0,0,2,99,1,0,0,1,1,0,1,317,15,302,55,73,1,42,4,26,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,383,12,4,2,365,0,0,0,0,1,0,1,694,64,630,62,112,4,76,8,24,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,69,4,0,0,65,0,0,0,0,3,0,3,238,5,233,5,26,2,16,3,5,
3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,110,3,6,0,101,0,0,0,0,4,0,4,227,107,120,42,19,2,12,1,4,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,76,5,2,2,67,0,0,0,0,4,0,4,150,16,134,3,21,2,18,0,1,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,75,1,0,2,72,0,0,0,0,14,0,14,328,14,314,15,33,1,25,2,5,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,104,1,0,1,102,0,0,0,0,2,0,2,215,12,203,3,37,1,22,2,12,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,177,1,1,1,174,0,0,0,0,3,0,3,303,15,288,58,93,4,77,5,7,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,264,1,15,7,241,0,0,0,0,6,0,6,636,129,507,13,60,8,46,3,3,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,97,1,2,2,92,0,0,0,0,0,0,0,423,62,361,42,124,2,91,2,29,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,337,1,4,1,331,0,0,0,0,27,2,25,789,38,751,72,79,8,33,4,34,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,90,4,2,2,82,0,0,0,0,5,0,5,256,33,223,22,39,2,30,3,4,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,111,3,0,2,106,2,0,0,2,1,0,1,186,6,180,11,36,7,24,2,3,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,145,4,1,1,139,1,0,0,1,1,0,1,225,21,204,18,55,3,40,5,7,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,208,1,0,1,206,0,0,0,0,0,0,0,73,10,63,7,13,0,8,2,3,
3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,120,1,1,2,116,0,0,0,0,2,0,2,125,5,120,16,25,0,23,0,2,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,134,1,0,2,131,0,0,0,0,12,0,12,461,59,402,4,23,1,9,4,9,
3174081005,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,44,2,0,1,41,0,0,0,0,2,0,2,100,4,96,6,18,1,14,0,3,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,149,4,2,1,142,0,0,0,0,3,0,3,270,29,241,56,70,3,51,3,13,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,297,7,1,4,285,1,0,0,1,19,0,19,1723,111,1612,115,195,5,135,6,49,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,153,10,12,4,127,0,0,0,0,0,0,0,187,9,178,16,18,0,11,3,4,
3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,300,6,8,5,281,0,0,0,0,7,0,7,216,11,205,3,146,0,129,9,8,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,36,3,0,0,33,0,0,0,0,2,0,2,92,5,87,0,7,0,6,0,1,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,64,2,0,1,61,0,0,0,0,13,2,11,244,21,223,13,29,1,25,2,1,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,65,1,2,3,59,0,0,0,0,10,2,8,172,4,168,25,37,2,25,2,8,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,123,0,0,2,121,0,0,0,0,0,0,0,315,14,301,6,9,0,7,0,2,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,176,3,1,3,169,1,0,0,1,3,0,3,415,17,398,5,36,2,26,2,6,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,53,0,0,1,52,0,0,0,0,0,0,0,163,17,146,21,18,0,16,2,0,
3173031008,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,28,2,1,1,24,0,0,0,0,2,0,2,85,7,78,0,5,2,2,0,1,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,85,1,0,3,81,0,0,0,0,1,0,1,103,0,103,26,33,0,25,4,4,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,116,1,0,4,111,0,0,0,0,10,0,10,252,12,240,20,34,2,14,2,16,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,103,0,1,4,98,0,0,0,0,10,0,10,243,31,212,8,56,3,43,6,4,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,412,3,2,0,407,0,0,0,0,3,0,3,164,11,153,6,101,1,78,4,18,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,194,3,2,0,189,0,0,0,0,5,0,5,258,11,247,8,78,2,66,4,6,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,122,2,0,1,119,0,0,0,0,1,0,1,81,6,75,4,31,0,24,4,3,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,137,5,2,1,129,2,0,0,2,71,0,71,394,13,381,33,39,1,33,1,4,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,207,4,3,4,196,0,0,0,0,43,1,42,371,10,361,10,60,4,36,9,11,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,70,0,0,3,67,0,0,0,0,2,0,2,66,2,64,21,13,0,10,1,2,
3101011003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,59,0,0,0,59,0,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,
3101011002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,43,0,0,1,42,0,0,0,0,0,0,0,137,19,118,1,1,0,1,0,0,
3101011001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,50,1,0,1,48,0,0,0,0,0,0,0,127,0,127,4,3,1,0,0,2,
3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,6,0,0,0,6,0,0,0,0,0,0,0,156,10,146,1,2,0,0,0,2,
3101021002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,29,0,0,0,29,0,0,0,0,0,0,0,327,1,326,1,24,0,11,0,13,
3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,15,0,0,0,15,0,0,0,0,0,0,0,95,1,94,0,2,0,0,0,2,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,23,0,0,1,22,0,0,0,0,1,0,1,73,0,73,0,8,0,6,0,2,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,91,1,0,2,88,0,0,0,0,8,0,8,250,16,234,14,33,0,21,3,9,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,108,2,2,2,102,0,0,0,0,4,0,4,339,27,312,44,56,1,46,3,6,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,167,5,0,2,160,1,0,0,1,1,0,1,171,68,103,8,12,2,7,2,1,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,87,2,1,1,83,1,0,0,1,1,0,1,237,5,232,25,23,0,18,0,5,
3172031006,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,199,5,3,2,189,0,0,0,0,1,0,1,185,15,170,32,48,4,36,2,6,
3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,142,4,2,1,135,0,0,0,0,2,0,2,162,12,150,36,35,2,24,2,7,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,28,0,0,2,26,0,0,0,0,0,0,0,21,1,20,0,7,0,6,1,0,
3173011003,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,59,4,0,2,53,0,0,0,0,3,0,3,162,16,146,2,30,2,19,1,8,
3175031004,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,15,0,0,1,14,0,0,0,0,0,0,0,32,4,28,2,11,0,10,0,1,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,66,0,0,0,66,0,0,0,0,1,0,1,113,4,109,4,8,0,8,0,0,
3175061002,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,23,1,0,0,22,0,0,0,0,2,0,2,116,5,111,0,7,0,5,0,2,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,75,3,0,0,72,0,0,0,0,3,0,3,278,23,255,17,37,1,25,1,10,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,232,6,3,2,221,0,0,0,0,3,0,3,486,34,452,19,58,6,18,4,30,
3173041010,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,7,0,0,0,7,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,73,3,7,2,61,0,0,0,0,1,0,1,137,19,118,55,19,1,8,1,9,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,13,0,2,0,11,0,0,0,0,2,0,2,57,1,56,0,8,2,6,0,0,
3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,133,0,6,3,124,0,0,0,0,1,0,1,387,82,305,6,22,1,17,1,3,
3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,205,6,8,1,190,0,0,0,0,10,0,10,359,48,311,69,90,10,54,2,24,
3172041005,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,107,4,8,1,94,0,0,0,0,1,0,1,159,8,151,28,34,3,25,2,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,22,0,0,0,22,0,0,0,0,9,0,9,69,0,69,0,16,0,16,0,0,
3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,67,2,4,0,61,0,0,0,0,4,2,2,405,115,290,21,39,0,35,1,3,
3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,135,2,1,2,130,0,0,0,0,2,0,2,165,10,155,18,40,0,30,2,8,
3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,28,1,0,0,27,0,0,0,0,3,0,3,85,3,82,6,4,0,4,0,0,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,69,1,0,0,68,0,0,0,0,1,0,1,57,5,52,11,8,1,5,0,2,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,169,2,0,1,166,0,0,0,0,2,0,2,205,43,162,32,29,1,21,1,6,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,122,1,3,3,115,0,0,0,0,5,0,5,167,12,155,18,50,0,38,3,9,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,138,5,0,0,133,1,0,0,1,5,0,5,184,7,177,10,44,1,25,3,15,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,94,2,9,4,79,0,0,0,0,1,0,1,210,28,182,24,43,2,30,1,10,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,89,1,1,2,85,0,0,0,0,19,0,19,223,22,201,39,43,1,22,4,16,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,187,0,5,2,180,0,0,0,0,5,0,5,306,90,216,62,70,0,35,2,33,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,112,3,4,1,104,0,0,0,0,4,0,4,116,12,104,9,27,1,20,1,5,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,76,1,2,0,73,0,0,0,0,5,1,4,189,93,96,30,22,0,11,3,8,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,332,1,2,1,328,0,0,0,0,17,0,17,845,17,828,54,187,7,162,11,7,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,275,5,9,6,255,0,0,0,0,4,0,4,563,46,517,138,151,8,106,10,27,
3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,54,1,1,1,51,0,0,0,0,6,0,6,597,98,499,67,29,3,18,1,7,
3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,82,2,0,0,80,0,0,0,0,0,0,0,143,9,134,13,13,0,5,1,7,
3173041001,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,59,3,2,3,51,0,0,0,0,0,0,0,176,8,168,1,7,0,4,0,3,
3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,110,4,2,2,102,0,0,0,0,4,0,4,94,5,89,2,43,3,27,5,8,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,142,4,0,3,135,1,0,0,1,1,0,1,267,25,242,31,94,3,59,8,24,
3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,81,1,1,1,78,0,0,0,0,2,1,1,130,7,123,2,12,0,11,1,0,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,137,1,2,1,133,0,0,0,0,1,0,1,114,2,112,7,36,0,27,2,7,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,102,1,6,1,94,0,0,0,0,18,1,17,209,28,181,16,51,1,38,5,7,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,87,1,3,0,83,0,0,0,0,20,1,19,185,10,175,15,23,2,15,1,5,
3172021001,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,127,4,5,6,112,0,0,0,0,7,0,7,208,20,188,40,86,1,48,6,31,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,108,0,0,0,108,0,0,0,0,7,0,7,257,5,252,18,45,2,33,3,7,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,63,2,0,1,60,0,0,0,0,5,0,5,227,8,219,26,25,3,15,3,4,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,231,5,9,5,212,0,0,0,0,1,0,1,367,36,331,7,30,5,20,1,4,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,100,3,1,2,94,0,0,0,0,2,0,2,302,13,289,1,24,1,20,1,2,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,132,4,2,2,124,0,0,0,0,10,0,10,252,27,225,70,107,0,88,2,17,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,169,7,3,1,158,0,0,0,0,0,0,0,146,9,137,45,29,2,21,1,5,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,330,10,6,0,314,0,0,0,0,3,0,3,254,6,248,49,57,2,40,4,11,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,37,1,1,2,33,0,0,0,0,0,0,0,131,15,116,11,10,0,5,2,3,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,195,1,21,1,172,0,0,0,0,0,0,0,476,154,322,22,39,2,19,3,15,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,176,0,1,8,167,0,0,0,0,1,0,1,280,8,272,76,62,1,49,3,9,
3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,106,2,0,0,104,1,0,0,1,0,0,0,175,3,172,34,28,1,14,2,11,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,122,3,1,2,116,0,0,0,0,1,0,1,119,7,112,17,31,1,15,2,13,
3172021007,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,105,1,5,2,97,0,0,0,0,4,0,4,226,34,192,45,56,1,40,1,14,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,144,2,19,2,121,0,0,0,0,2,1,1,306,48,258,11,23,1,19,2,1,
