id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan rs,isolasi di rumah,suspek meninggal,selesai isolasi,probable,perawatan rs,probable meninggal,selesai isolasi,pelaku perjalanan,isolasi di rumah,selesai isolasi,kontak erat,isolasi di rumah,selesai isolasi,discarded,positif,dirawat,sembuh,meninggal,self isolation,keterangan
3174031001,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,70,1,0,2,67,0,0,0,0,0,0,0,331,45,286,8,29,2,14,3,10,
3173031005,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,36,0,7,1,28,0,0,0,0,0,0,0,64,7,57,3,4,0,4,0,0,
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,94,12,1,1,80,0,0,0,0,1,0,1,177,22,155,8,29,2,20,0,7,
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,70,1,0,0,69,0,0,0,0,4,0,4,203,23,180,18,22,1,17,0,4,
3174011006,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,47,1,1,2,43,0,0,0,0,6,0,6,218,19,199,16,23,0,16,2,5,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,83,1,1,1,80,0,0,0,0,5,0,5,134,7,127,35,85,1,67,0,17,
3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,76,5,11,0,60,0,0,0,0,0,0,0,89,12,77,8,16,3,9,1,3,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,8,0,0,0,8,0,0,0,0,1,0,1,15,1,14,0,5,0,5,0,0,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,89,2,1,2,84,1,0,0,1,1,0,1,286,37,249,13,41,2,34,4,1,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,124,2,15,3,104,0,0,0,0,33,2,31,542,126,416,31,59,1,27,2,29,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,112,5,1,4,102,0,0,0,0,11,0,11,272,20,252,37,46,2,31,4,9,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,74,1,2,1,70,0,0,0,0,2,0,2,119,11,108,14,28,1,24,2,1,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,88,1,4,6,77,0,0,0,0,3,0,3,158,21,137,7,34,2,30,0,2,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,70,1,5,0,64,0,0,0,0,2,0,2,65,9,56,21,18,0,13,0,5,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,601,16,5,5,575,0,0,0,0,4,0,4,1306,31,1275,19,217,3,170,14,30,
3172051001,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,175,2,3,2,168,0,0,0,0,11,0,11,381,18,363,8,41,1,33,2,5,
3175011004,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,102,1,0,2,99,1,0,0,1,1,0,1,317,8,309,55,82,2,42,5,33,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,398,16,17,2,363,0,0,0,0,1,0,1,747,101,646,61,126,6,87,8,25,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,73,6,0,0,67,0,0,0,0,3,0,3,247,6,241,5,28,3,17,3,5,
3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,110,3,6,0,101,0,0,0,0,4,0,4,259,103,156,42,25,2,14,1,8,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,80,7,3,2,68,0,0,0,0,4,0,4,166,17,149,3,23,2,19,0,2,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,80,4,1,2,73,0,0,0,0,15,1,14,344,23,321,14,34,1,26,2,5,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,109,5,0,1,103,0,0,0,0,3,1,2,224,15,209,3,38,1,22,2,13,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,180,2,1,1,176,0,0,0,0,3,0,3,310,23,287,58,95,4,80,5,6,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,271,2,20,7,242,0,0,0,0,6,0,6,664,140,524,13,66,6,50,3,7,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,101,5,2,2,92,0,0,0,0,0,0,0,430,52,378,40,126,3,104,2,17,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,344,2,8,1,333,0,0,0,0,29,4,25,821,52,769,70,96,4,38,4,50,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,92,7,0,2,83,0,0,0,0,5,0,5,298,56,242,22,44,3,30,3,8,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,117,6,1,2,108,2,0,0,2,1,0,1,205,22,183,11,38,6,27,2,3,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,148,4,1,1,142,1,0,0,1,1,0,1,232,18,214,18,57,4,43,5,5,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,237,18,3,1,215,0,0,0,0,1,0,1,76,8,68,7,20,1,8,2,9,
3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,123,1,3,2,117,0,0,0,0,2,0,2,125,3,122,16,26,1,25,0,0,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,135,4,0,2,129,0,0,0,0,12,0,12,492,81,411,4,28,1,13,4,10,
3174081005,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,45,3,0,1,41,0,0,0,0,2,0,2,103,5,98,6,18,0,15,0,3,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,156,11,1,1,143,0,0,0,0,3,0,3,302,52,250,56,77,1,55,3,18,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,301,8,1,4,288,1,0,0,1,20,0,20,1756,166,1590,111,196,6,141,6,43,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,157,9,13,4,131,0,0,0,0,0,0,0,188,4,184,16,18,0,12,3,3,
3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,312,7,5,5,295,0,0,0,0,7,0,7,220,7,213,3,148,2,132,9,5,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,36,1,0,0,35,0,0,0,0,2,0,2,93,4,89,0,7,0,6,0,1,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,68,5,1,1,61,0,0,0,0,13,0,13,245,3,242,13,31,1,25,2,3,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,64,2,2,3,57,0,0,0,0,10,0,10,175,5,170,25,39,2,27,2,8,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,130,6,1,2,121,0,0,0,0,0,0,0,327,13,314,6,9,0,8,0,1,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,178,4,1,3,170,1,0,0,1,3,0,3,421,10,411,5,36,1,27,2,6,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,57,1,0,1,55,0,0,0,0,0,0,0,239,85,154,21,26,5,16,2,3,
3173031008,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,31,2,4,1,24,0,0,0,0,2,0,2,96,15,81,0,6,2,2,0,2,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,84,0,0,3,81,0,0,0,0,1,0,1,108,5,103,24,33,0,27,4,2,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,117,2,2,4,109,0,0,0,0,9,0,9,251,8,243,20,34,3,15,2,14,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,105,2,1,4,98,0,0,0,0,10,0,10,319,80,239,8,60,3,46,6,5,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,417,3,2,0,412,0,0,0,0,3,0,3,174,16,158,6,101,0,79,4,18,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,196,5,1,0,190,0,0,0,0,5,0,5,305,14,291,8,83,3,68,4,8,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,124,2,1,1,120,0,0,0,0,1,0,1,85,6,79,4,32,0,25,5,2,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,138,5,1,1,131,2,0,0,2,71,0,71,401,10,391,33,39,1,36,1,1,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,209,5,2,4,198,0,0,0,0,43,0,43,391,15,376,9,62,3,42,9,8,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,73,3,1,3,66,0,0,0,0,2,0,2,75,9,66,21,14,0,13,1,0,
3101011003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,59,0,0,0,59,0,0,0,0,0,0,0,56,2,54,0,1,0,0,0,1,
3101011002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,43,0,0,1,42,0,0,0,0,0,0,0,137,0,137,1,1,0,1,0,0,
3101011001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,50,0,0,1,49,0,0,0,0,0,0,0,128,1,127,4,3,1,0,0,2,
3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,6,0,0,0,6,0,0,0,0,0,0,0,155,0,155,1,2,0,0,0,2,
3101021002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,29,0,0,0,29,0,0,0,0,0,0,0,327,0,327,1,24,0,11,0,13,
3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,15,0,0,0,15,0,0,0,0,0,0,0,95,0,95,0,3,0,0,0,3,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,25,0,0,1,24,0,0,0,0,1,0,1,83,0,83,0,8,0,6,0,2,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,95,2,1,2,90,0,0,0,0,8,0,8,269,30,239,14,33,0,23,3,7,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,115,5,3,2,105,0,0,0,0,4,0,4,361,42,319,44,59,2,47,3,7,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,169,5,0,2,162,1,0,0,1,1,0,1,188,78,110,8,14,0,9,2,3,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,88,4,1,1,82,1,0,0,1,1,0,1,238,5,233,25,26,1,20,0,5,
3172031006,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,208,6,4,2,196,0,0,0,0,1,0,1,201,17,184,31,51,3,40,3,5,
3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,146,5,3,1,137,0,0,0,0,2,0,2,172,14,158,36,39,4,26,2,7,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,25,0,0,2,23,0,0,0,0,0,0,0,33,0,33,0,7,0,6,1,0,
3173011003,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,61,2,0,2,57,0,0,0,0,3,0,3,175,11,164,2,42,2,27,1,12,
3175031004,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,17,1,0,1,15,0,0,0,0,0,0,0,33,3,30,2,12,1,11,0,0,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,68,1,0,0,67,0,0,0,0,1,0,1,120,10,110,4,11,2,8,0,1,
3175061002,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,23,0,0,0,23,0,0,0,0,2,0,2,117,2,115,0,8,0,5,0,3,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,82,5,0,0,77,0,0,0,0,2,0,2,287,27,260,17,39,1,28,1,9,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,236,8,3,2,223,0,0,0,0,3,0,3,512,31,481,19,62,7,22,4,29,
3173041010,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,7,0,0,0,7,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,74,3,7,2,62,0,0,0,0,1,0,1,147,24,123,55,20,2,10,1,7,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,11,0,2,0,9,0,0,0,0,2,0,2,56,0,56,0,8,2,6,0,0,
3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,133,0,6,3,124,0,0,0,0,1,0,1,392,70,322,6,25,1,19,1,4,
3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,204,7,9,1,187,0,0,0,0,10,0,10,368,53,315,67,95,12,59,2,22,
3172041005,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,113,6,10,1,96,0,0,0,0,2,1,1,167,14,153,28,38,5,27,2,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,22,0,0,0,22,0,0,0,0,9,0,9,115,13,102,0,16,0,16,0,0,
3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,83,4,19,0,60,0,0,0,0,5,3,2,485,189,296,21,40,1,36,1,2,
3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,147,2,12,2,131,0,0,0,0,2,0,2,181,18,163,18,45,0,32,2,11,
3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,28,1,0,0,27,0,0,0,0,3,0,3,83,1,82,6,4,0,4,0,0,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,71,0,2,0,69,0,0,0,0,1,0,1,65,11,54,11,8,1,5,0,2,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,167,4,1,1,161,0,0,0,0,2,0,2,209,19,190,32,30,2,22,1,5,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,125,3,4,3,115,0,0,0,0,5,0,5,286,7,279,17,60,3,39,3,15,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,140,5,0,0,135,1,0,0,1,5,0,5,194,10,184,10,46,1,27,3,15,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,100,8,8,4,80,0,0,0,0,1,0,1,210,16,194,23,51,3,38,1,9,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,91,4,0,2,85,0,0,0,0,18,0,18,227,15,212,38,46,1,32,4,9,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,189,0,5,2,182,0,0,0,0,5,0,5,320,94,226,59,75,5,54,2,14,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,116,3,3,1,109,0,0,0,0,4,0,4,125,9,116,9,28,2,21,1,4,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,76,0,2,0,74,0,0,0,0,6,2,4,208,51,157,28,22,0,11,3,8,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,343,5,7,1,330,0,0,0,0,17,0,17,873,24,849,53,190,4,166,11,9,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,277,4,9,6,258,0,0,0,0,4,0,4,579,42,537,134,154,7,112,10,25,
3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,55,3,1,1,50,0,0,0,0,7,1,6,555,3,552,67,30,2,21,1,6,
3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,81,1,0,0,80,0,0,0,0,0,0,0,143,8,135,9,24,0,10,1,13,
3173041001,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,66,4,6,3,53,0,0,0,0,0,0,0,178,9,169,1,8,1,4,0,3,
3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,110,3,3,2,102,0,0,0,0,4,0,4,99,10,89,2,47,2,30,5,10,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,149,9,0,3,137,1,0,0,1,1,0,1,279,17,262,30,98,4,65,8,21,
3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,83,2,2,1,78,0,0,0,0,2,1,1,133,10,123,2,12,0,11,1,0,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,139,4,2,1,132,0,0,0,0,1,0,1,116,2,114,7,37,0,31,2,4,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,106,3,9,1,93,0,0,0,0,18,1,17,214,15,199,16,71,8,39,5,19,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,89,5,1,0,83,0,0,0,0,20,1,19,194,18,176,15,29,3,18,1,7,
3172021001,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,135,6,5,6,118,0,0,0,0,9,1,8,218,12,206,37,92,3,52,6,31,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,114,4,1,0,109,0,0,0,0,7,0,7,272,16,256,18,46,2,34,3,7,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,67,5,0,1,61,0,0,0,0,5,0,5,232,12,220,26,26,3,15,3,5,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,236,6,13,5,212,0,0,0,0,1,0,1,375,26,349,7,33,4,22,1,6,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,102,5,1,2,94,0,0,0,0,2,0,2,308,10,298,1,24,1,20,1,2,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,136,8,3,2,123,0,0,0,0,10,0,10,257,22,235,70,109,1,88,2,18,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,174,6,2,1,165,0,0,0,0,0,0,0,153,8,145,45,30,1,23,1,5,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,343,15,5,0,323,0,0,0,0,3,0,3,266,14,252,49,59,3,41,4,11,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,37,1,1,2,33,0,0,0,0,0,0,0,135,14,121,11,10,0,6,2,2,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,197,2,21,1,173,0,0,0,0,0,0,0,480,75,405,22,39,1,23,3,12,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,181,3,1,8,169,0,0,0,0,1,0,1,280,4,276,76,63,1,53,3,6,
3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,109,1,0,0,108,1,0,0,1,0,0,0,177,6,171,34,28,1,15,2,10,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,138,9,7,2,120,0,0,0,0,2,1,1,120,7,113,17,37,4,19,2,12,
3172021007,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,104,1,3,2,98,0,0,0,0,4,0,4,238,36,202,40,60,5,42,1,12,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,139,4,12,2,121,0,0,0,0,2,1,1,324,56,268,11,55,2,19,2,32,
