id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,probable_meninggal,selesai_isolasi,pelaku_perjalanan,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,86,0,4,1,81,0,0,0,0,0,0,211,15,196,33,0,33,32,4,16,1,11,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,80,4,4,2,70,0,0,0,3,0,3,230,25,205,24,0,24,33,3,19,0,11,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,80,2,21,0,57,0,0,0,4,2,2,215,124,91,11,0,11,38,3,28,1,6,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,69,3,0,0,66,0,0,0,0,0,0,64,6,58,8,0,8,9,1,5,0,3,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,198,4,24,2,168,0,0,0,7,4,3,220,59,161,25,0,25,94,0,45,7,42,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,394,11,5,2,376,0,0,0,7,0,7,972,121,851,37,0,37,166,6,70,8,82,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,238,9,6,1,222,0,0,0,7,0,7,765,53,712,40,0,40,117,4,84,1,28,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,97,5,5,1,86,0,0,0,4,0,4,489,21,468,7,0,7,54,9,41,2,2,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,134,6,5,6,117,1,0,1,3,0,3,539,36,503,7,0,7,94,12,60,6,16,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,193,8,3,4,178,0,0,0,18,7,11,895,85,810,74,0,74,47,1,32,2,12,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,118,10,0,2,106,0,0,0,7,0,7,195,5,190,9,0,9,38,1,24,3,10,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,243,9,96,1,137,0,0,0,9,0,9,142,6,136,6,0,6,34,0,19,2,13,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,180,4,1,3,172,0,0,0,1,0,1,188,17,171,3,0,3,47,2,24,3,18,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,43,2,1,0,40,0,0,0,0,0,0,112,49,63,10,0,10,14,0,12,1,1,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,39,1,1,0,37,0,0,0,12,0,12,128,8,120,0,0,0,14,0,11,1,2,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,245,6,5,5,229,0,0,0,88,0,88,443,10,433,36,0,36,72,6,44,3,19,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,88,6,6,1,75,0,0,0,17,0,17,145,52,93,5,0,5,21,3,12,2,4,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,110,5,4,1,100,0,0,0,1,0,1,121,20,101,17,0,17,30,6,18,0,6,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,97,3,15,1,78,0,0,0,3,2,1,248,103,145,39,0,39,31,4,19,2,6,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,159,7,12,1,139,0,0,0,4,0,4,528,53,475,58,0,58,73,5,47,1,20,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,146,5,12,2,127,0,0,0,2,0,2,144,15,129,7,0,7,34,3,25,1,5,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,207,4,68,0,135,1,0,1,0,0,0,117,9,108,5,0,5,25,6,17,0,2,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,97,3,2,1,91,0,0,0,42,0,42,161,14,147,3,0,3,17,1,8,4,4,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,112,11,0,3,98,0,0,0,9,0,9,197,41,156,5,0,5,22,0,17,2,3,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,61,2,1,2,56,0,0,0,3,0,3,262,30,232,23,0,23,41,4,24,3,10,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,63,1,4,1,57,0,0,0,1,0,1,110,6,104,4,0,4,28,0,17,1,10,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,54,4,2,0,48,0,0,0,3,0,3,262,23,239,11,0,11,53,1,42,2,8,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,70,3,1,2,64,0,0,0,1,0,1,86,10,76,8,0,8,13,1,10,1,1,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,74,4,4,2,64,0,0,0,2,0,2,194,19,175,11,0,11,38,4,26,4,4,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,91,5,1,1,84,0,0,0,3,0,3,200,11,189,24,0,24,55,1,41,1,12,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,89,2,1,4,82,0,0,0,6,0,6,322,25,297,4,0,4,54,2,42,3,7,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,184,12,6,9,157,0,0,0,13,4,9,650,125,525,40,0,40,61,1,38,5,17,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,89,3,6,1,79,0,0,0,1,0,1,185,77,108,15,0,15,21,0,16,0,5,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,326,11,2,3,310,2,0,2,1,0,1,239,34,205,14,0,14,87,1,63,8,15,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,140,0,6,0,134,0,0,0,3,1,2,245,21,224,2,0,2,18,0,16,0,2,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,150,4,4,2,140,0,0,0,7,0,7,527,21,506,61,0,61,107,6,82,7,12,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,133,3,0,3,127,0,0,0,3,0,3,325,15,310,8,0,8,48,3,27,1,17,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,56,9,3,3,41,0,0,0,0,0,0,109,6,103,6,0,6,26,1,17,2,6,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,37,6,0,1,30,0,0,0,1,0,1,49,3,46,3,0,3,15,2,11,0,2,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,77,2,5,2,68,0,0,0,1,0,1,77,5,72,1,0,1,25,0,16,3,6,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,46,4,0,0,42,0,0,0,2,0,2,168,16,152,42,0,42,42,3,22,5,12,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,28,0,0,0,28,0,0,0,17,0,17,104,6,98,6,0,6,11,1,9,0,1,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,69,2,12,0,55,1,0,1,20,0,20,146,53,93,0,0,0,40,0,10,1,29,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,102,7,1,1,93,0,0,0,1,0,1,278,44,234,0,0,0,28,1,20,1,6,
3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,260,11,0,0,249,0,0,0,0,0,0,108,12,96,17,0,17,60,8,44,0,8,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,31,0,0,1,30,0,0,0,5,0,5,55,1,54,0,0,0,13,0,12,1,0,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,35,1,4,0,30,0,0,0,0,0,0,56,7,49,0,0,0,5,0,2,1,2,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,18,0,0,1,17,0,0,0,4,0,4,60,20,40,7,0,7,20,1,16,2,1,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,113,5,1,4,103,0,0,0,39,0,39,380,15,365,30,0,30,50,1,35,0,14,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,91,3,1,4,83,1,1,0,11,0,11,336,33,303,3,0,3,46,2,33,5,6,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,139,3,1,4,131,0,0,0,23,0,23,340,17,323,12,0,12,94,4,60,2,28,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,18,0,2,0,16,0,0,0,0,0,0,53,10,43,1,0,1,6,1,5,0,0,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,43,1,0,3,39,0,0,0,7,0,7,163,37,126,0,0,0,14,1,10,1,2,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,119,5,1,1,112,0,0,0,2,0,2,159,11,148,1,0,1,19,0,14,2,3,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,96,5,1,1,89,0,0,0,2,1,1,139,8,131,4,0,4,32,2,22,4,4,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,54,5,2,2,45,0,0,0,2,0,2,112,31,81,7,0,7,47,7,30,3,7,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,137,7,6,3,121,0,0,0,5,2,3,170,27,143,25,0,25,69,4,40,5,20,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,281,5,14,2,260,1,0,1,5,0,5,272,31,241,9,0,9,59,4,46,2,7,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,86,11,1,1,73,0,0,0,4,0,4,248,30,218,21,0,21,57,0,36,0,21,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,128,6,2,2,118,0,0,0,2,0,2,263,58,205,12,0,12,32,3,23,3,3,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,180,7,6,4,163,0,0,0,2,0,2,319,21,298,58,0,58,85,1,72,2,10,
3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,131,6,1,3,121,0,0,0,2,0,2,339,57,282,30,0,30,52,0,35,4,13,
3175021004,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,19,0,2,0,17,0,0,0,3,0,3,96,15,81,4,0,4,9,2,5,0,2,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,97,4,3,5,85,0,0,0,22,4,18,378,68,310,6,0,6,48,1,31,4,12,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,141,1,1,2,137,0,0,0,4,0,4,367,102,265,16,0,16,28,1,23,2,2,
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,282,10,42,1,229,0,0,0,3,3,0,306,95,211,7,0,7,102,0,83,5,14,
3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,62,1,1,0,60,0,0,0,0,0,0,91,4,87,1,0,1,15,2,10,0,3,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,91,0,2,4,85,0,0,0,4,1,3,188,16,172,12,0,12,38,0,35,1,2,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,211,7,3,3,198,0,0,0,3,0,3,658,38,620,90,0,90,119,4,77,6,32,
3173041002,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,113,6,5,0,102,0,0,0,3,0,3,182,22,160,8,0,8,38,3,19,2,14,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,116,13,2,5,96,0,0,0,1,0,1,198,56,142,28,0,28,52,10,35,4,3,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,188,12,4,3,169,0,0,0,8,2,6,257,18,239,9,0,9,59,4,40,1,14,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,381,7,35,4,335,0,0,0,5,0,5,1226,175,1051,25,0,25,74,5,55,4,10,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,174,9,4,0,161,0,0,0,1,0,1,125,22,103,7,0,7,43,0,30,2,11,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,139,1,9,3,126,0,0,0,0,0,0,284,28,256,1,0,1,9,1,3,2,3,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,14,0,0,0,14,0,0,0,4,0,4,45,17,28,0,0,0,17,1,15,1,0,
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,69,6,5,2,56,0,0,0,2,1,1,99,1,98,0,0,0,19,0,15,1,3,
3175031001,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,40,1,0,4,35,0,0,0,3,0,3,66,7,59,4,0,4,74,3,41,2,28,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,109,7,2,0,100,1,0,1,0,0,0,274,13,261,61,0,61,90,3,62,8,17,
3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,211,10,11,1,189,0,0,0,7,0,7,500,68,432,48,0,48,104,1,78,8,17,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,159,6,9,16,128,0,0,0,5,1,4,480,127,353,10,0,10,57,5,33,6,13,
3172011003,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,55,2,0,0,53,0,0,0,9,2,7,137,35,102,16,0,16,34,10,16,3,5,
3171021002,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,223,18,5,4,196,1,1,0,3,1,2,408,25,383,8,0,8,54,2,41,5,6,
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,52,1,0,0,51,0,0,0,8,0,8,137,5,132,4,0,4,21,1,20,0,0,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,80,1,3,1,75,0,0,0,20,4,16,190,54,136,4,0,4,24,2,16,2,4,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,39,0,0,1,38,0,0,0,3,0,3,41,7,34,0,0,0,8,0,3,2,3,
3171071003,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,96,2,21,0,73,0,0,0,7,0,7,131,5,126,0,0,0,18,1,13,1,3,
3171021003,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,164,8,1,1,154,0,0,0,0,0,0,271,16,255,14,0,14,55,2,43,1,9,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,113,5,0,0,108,1,0,1,0,0,0,282,19,263,18,0,18,46,1,35,2,8,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,166,9,1,4,152,0,0,0,10,0,10,424,89,335,21,0,21,85,5,53,5,22,
3173031006,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,74,0,26,0,48,0,0,0,2,2,0,131,26,105,7,0,7,16,3,5,0,8,
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,128,7,3,1,117,0,0,0,0,0,0,159,26,133,10,0,10,42,7,27,0,8,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,146,6,6,0,134,1,0,1,1,0,1,430,26,404,8,0,8,34,2,24,3,5,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,110,2,1,1,106,0,0,0,15,0,15,252,22,230,2,0,2,34,1,28,2,3,
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,86,3,4,2,77,0,0,0,15,0,15,277,21,256,13,0,13,38,1,35,0,2,
3172021005,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,181,12,12,1,156,0,0,0,10,3,7,380,71,309,47,0,47,136,5,57,1,73,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,207,3,3,5,196,0,0,0,9,0,9,701,23,678,49,0,49,94,4,74,9,7,
3171071006,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,269,4,17,1,247,0,0,0,0,0,0,270,3,267,3,0,3,120,2,98,9,11,
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,62,5,1,1,55,0,0,0,1,0,1,72,4,68,0,0,0,10,0,8,1,1,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,149,7,11,5,126,0,0,0,7,0,7,181,42,139,24,0,24,61,0,43,5,13,
3175011005,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,68,3,4,4,57,0,0,0,1,0,1,65,6,59,17,0,17,40,2,29,2,7,
3171071005,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,227,9,1,2,215,0,0,0,5,0,5,287,8,279,2,0,2,92,6,73,6,7,
3175081003,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,62,2,1,1,58,0,0,0,2,0,2,303,57,246,11,0,11,38,3,26,0,9,
3171061005,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,64,0,3,2,59,0,0,0,2,0,2,173,15,158,11,0,11,36,0,33,2,1,
3173011004,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,50,3,0,0,47,0,0,0,1,0,1,125,8,117,3,0,3,28,5,22,1,0,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,98,2,1,5,90,1,0,1,4,0,4,229,8,221,12,0,12,32,0,29,2,1,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,86,3,1,2,80,0,0,0,15,0,15,324,13,311,19,0,19,37,1,31,0,5,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,56,1,0,0,55,0,0,0,1,0,1,144,12,132,16,0,16,38,1,30,2,5,
3175091003,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,123,6,5,1,111,0,0,0,0,0,0,470,48,422,32,0,32,40,8,28,1,3,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,319,2,14,2,301,0,0,0,38,3,35,566,43,523,30,0,30,83,7,65,5,6,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,306,3,8,2,293,0,0,0,11,1,10,584,33,551,25,0,25,68,5,43,8,12,
3173071005,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,135,4,3,6,122,0,0,0,4,2,2,314,35,279,44,0,44,57,5,35,3,14,
3171031001,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,159,4,7,3,145,0,0,0,0,0,0,243,24,219,19,0,19,83,6,51,1,25,
3173081006,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,64,3,2,1,58,0,0,0,5,0,5,244,18,226,51,0,51,36,1,28,1,6,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,116,8,10,3,95,0,0,0,2,0,2,535,32,503,10,0,10,51,5,36,1,9,
3171041002,DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,96,0,4,1,91,0,0,0,0,0,0,259,7,252,43,0,43,130,1,125,2,2,
3173041005,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,108,8,3,2,95,0,0,0,0,0,0,105,6,99,1,0,1,49,1,31,5,12,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,257,4,2,2,249,0,0,0,2,0,2,246,24,222,10,0,10,85,5,52,8,20,
3172031001,DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,142,3,1,0,138,0,0,0,4,0,4,187,11,176,25,0,25,27,1,24,1,1,
3173071006,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,204,5,20,5,174,0,0,0,0,0,0,519,90,429,70,0,70,109,8,70,3,28,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,175,9,9,11,146,0,0,0,0,0,0,315,47,268,49,0,49,100,5,62,4,29,
3171041004,DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,160,8,5,5,142,0,0,0,3,0,3,509,36,473,30,0,30,145,4,108,8,25,
3175041001,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,112,4,7,1,100,0,0,0,5,1,4,232,44,188,19,0,19,28,1,17,2,8,
3174071003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,31,2,0,0,29,0,0,0,0,0,0,288,90,198,3,0,3,16,3,10,0,3,
3173031002,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,67,1,1,6,59,0,0,0,3,0,3,159,10,149,9,0,9,32,1,25,2,4,
3174031005,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,39,1,0,1,37,0,0,0,0,0,0,254,9,245,4,0,4,10,0,7,0,3,
3174021008,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,63,0,0,1,62,0,0,0,17,0,17,49,4,45,1,0,1,9,1,5,2,1,
3171041005,DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,135,1,20,0,114,1,0,1,2,0,2,257,6,251,7,0,7,38,2,28,3,5,
3172031003,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,245,5,1,1,238,0,0,0,4,0,4,186,17,169,35,0,35,146,5,90,4,47,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,132,6,2,2,122,0,0,0,27,0,27,254,7,247,20,0,20,38,1,30,6,1,
3174091004,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,216,5,5,0,206,0,0,0,3,0,3,137,9,128,7,0,7,37,2,28,0,7,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,10787,316,182,97,10192,11,1,10,289,20,269,13119,1180,11939,689,0,689,2953,126,2480,81,266,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,166,4,1,3,158,0,0,0,3,0,3,268,35,233,24,0,24,36,0,22,0,14,
3175081001,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,77,8,0,1,68,0,0,0,4,0,4,276,78,198,16,0,16,10,0,10,0,0,
3175071006,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,140,2,1,2,135,0,0,0,2,0,2,153,10,143,9,0,9,35,1,30,0,4,
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,132,3,0,1,128,0,0,0,0,0,0,95,12,83,6,0,6,41,1,31,2,7,
