id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,318,0,317,1,25,3,22,0,36,1,31,0,4,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,381,0,381,0,45,1,43,1,36,2,25,2,7,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,118,0,118,0,28,4,24,0,19,0,15,1,3,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,36,0,36,0,15,1,13,1,6,0,5,1,0,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,182,1,180,1,36,1,35,0,18,2,12,0,4,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,426,0,426,0,24,1,22,1,23,0,19,2,2,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,98,0,98,0,6,3,3,0,11,0,7,0,4,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,224,2,222,0,41,4,36,1,30,0,24,3,3,
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,11244,1,11184,59,5307,2,3748,1557,2193,161,565,35,1432,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,248,0,247,1,35,1,34,0,26,0,17,0,9,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,120,0,120,0,10,0,8,2,56,1,33,7,15,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,671,0,671,0,79,9,68,2,62,0,43,7,12,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,227,2,224,1,48,7,39,2,32,0,20,5,7,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,310,1,309,0,18,0,16,2,19,0,16,1,2,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,234,1,233,0,21,1,20,0,17,1,14,1,1,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,243,3,240,0,23,0,21,2,18,1,16,0,1,
