id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,probable_meninggal,selesai_isolasi,pelaku_perjalanan,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,203,5,8,2,188,0,0,0,7,3,4,222,34,188,25,0,25,96,0,56,7,33,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,420,10,10,2,398,0,0,0,7,0,7,999,71,928,37,0,37,169,7,91,8,63,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,248,10,5,1,232,0,0,0,7,0,7,775,34,741,40,0,40,118,3,86,2,27,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,106,5,13,1,87,0,0,0,4,0,4,516,40,476,7,0,7,58,9,42,2,5,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,150,16,4,6,124,1,0,1,3,0,3,547,36,511,7,0,7,106,14,62,6,24,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,202,5,5,4,188,0,0,0,18,5,13,922,85,837,74,0,74,48,2,33,2,11,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,119,9,0,2,108,0,0,0,7,0,7,196,2,194,9,0,9,40,3,28,3,6,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,306,9,88,1,208,0,0,0,9,0,9,150,8,142,6,0,6,37,1,24,3,9,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,183,0,1,3,179,0,0,0,1,0,1,196,20,176,3,0,3,47,2,26,3,16,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,44,1,0,0,43,0,0,0,0,0,0,114,6,108,10,0,10,14,0,12,1,1,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,40,1,2,0,37,0,0,0,12,0,12,134,13,121,0,0,0,15,0,11,1,3,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,248,8,4,5,231,0,0,0,88,0,88,461,18,443,36,0,36,72,9,52,3,8,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,90,4,8,1,77,0,0,0,17,0,17,147,50,97,5,0,5,21,3,13,2,3,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,111,2,4,1,104,0,0,0,1,0,1,134,14,120,17,0,17,31,6,19,0,6,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,98,2,14,1,81,0,0,0,3,2,1,254,79,175,39,0,39,33,5,23,2,3,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,165,6,9,1,149,0,0,0,4,0,4,544,60,484,58,0,58,75,7,49,1,18,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,149,5,5,2,137,0,0,0,2,0,2,151,15,136,7,0,7,35,3,25,1,6,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,238,4,90,0,144,1,0,1,0,0,0,124,13,111,5,0,5,28,5,19,0,4,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,97,3,2,1,91,0,0,0,42,0,42,165,13,152,3,0,3,20,1,12,4,3,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,114,9,1,3,101,0,0,0,9,0,9,228,64,164,5,0,5,25,2,18,2,3,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,64,3,3,2,56,0,0,0,3,0,3,286,49,237,23,0,23,49,9,30,3,7,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,65,3,2,1,59,0,0,0,1,0,1,115,5,110,4,0,4,29,1,20,1,7,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,57,3,3,0,51,0,0,0,3,0,3,266,11,255,11,0,11,53,1,44,2,6,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,72,1,3,2,66,0,0,0,1,0,1,88,6,82,8,0,8,13,1,10,1,1,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,77,3,4,2,68,0,0,0,2,0,2,204,24,180,11,0,11,49,4,26,4,15,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,98,2,5,1,90,0,0,0,4,0,4,222,22,200,24,0,24,60,4,44,1,11,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,98,4,4,4,86,0,0,0,6,0,6,333,23,310,4,0,4,55,2,45,3,5,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,190,9,6,9,166,0,0,0,15,6,9,718,183,535,40,0,40,64,1,42,5,16,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,91,1,7,1,82,0,0,0,1,0,1,195,82,113,15,0,15,21,0,17,0,4,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,344,14,2,3,325,2,0,2,1,0,1,247,36,211,14,0,14,111,2,68,8,33,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,142,0,3,0,139,0,0,0,3,1,2,256,25,231,2,0,2,19,1,17,0,1,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,153,1,4,2,146,0,0,0,7,0,7,540,26,514,61,0,61,114,5,87,7,15,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,142,12,0,3,127,0,0,0,3,0,3,330,18,312,8,0,8,39,4,30,1,4,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,59,8,3,3,45,0,0,0,0,0,0,116,8,108,6,0,6,28,3,20,2,3,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,42,7,4,1,30,0,0,0,1,0,1,58,12,46,3,0,3,19,3,13,1,2,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,81,2,5,2,72,0,0,0,1,0,1,104,31,73,1,0,1,29,4,16,3,6,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,50,6,1,0,43,0,0,0,2,0,2,169,12,157,42,0,42,43,2,28,6,7,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,28,0,0,0,28,0,0,0,17,0,17,113,14,99,6,0,6,11,1,10,0,0,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,77,2,19,0,56,1,0,1,20,0,20,223,127,96,0,0,0,41,2,13,1,25,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,102,2,1,1,98,0,0,0,2,1,1,301,35,266,0,0,0,32,1,22,2,7,
3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,261,10,0,0,251,0,0,0,0,0,0,120,16,104,17,0,17,60,8,50,0,2,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,31,0,0,1,30,0,0,0,5,0,5,55,1,54,0,0,0,13,0,12,1,0,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,35,1,2,0,32,0,0,0,0,0,0,57,8,49,0,0,0,6,0,2,1,3,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,20,0,2,1,17,0,0,0,4,0,4,61,1,60,7,0,7,20,1,16,2,1,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,117,7,2,4,104,0,0,0,39,0,39,391,20,371,30,0,30,51,2,36,0,13,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,97,4,3,4,86,1,1,0,11,0,11,349,22,327,3,0,3,48,4,38,5,1,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,141,3,3,4,131,0,0,0,24,1,23,349,20,329,12,0,12,93,4,83,2,4,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,19,0,3,0,16,0,0,0,0,0,0,55,8,47,1,0,1,6,1,5,0,0,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,44,1,0,3,40,0,0,0,7,0,7,176,48,128,0,0,0,14,1,10,1,2,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,120,4,1,1,114,0,0,0,2,0,2,162,7,155,1,0,1,21,1,14,2,4,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,98,6,0,1,91,0,0,0,3,2,1,142,3,139,4,0,4,32,2,25,4,1,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,54,1,2,2,49,0,0,0,2,0,2,128,37,91,7,0,7,51,8,34,3,6,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,140,6,0,3,131,0,0,0,5,0,5,173,11,162,25,0,25,72,5,52,5,10,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,345,4,65,2,274,1,0,1,5,0,5,288,30,258,9,0,9,57,4,45,1,7,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,87,9,1,1,76,0,0,0,4,0,4,330,110,220,21,0,21,60,1,39,0,20,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,135,7,5,2,121,0,0,0,2,0,2,271,61,210,12,0,12,32,2,25,3,2,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,186,7,11,4,164,0,0,0,3,1,2,336,23,313,58,0,58,87,1,74,2,10,
3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,136,8,1,3,124,0,0,0,2,0,2,349,61,288,30,0,30,62,0,39,4,19,
3175021004,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,20,0,2,0,18,0,0,0,3,0,3,100,19,81,4,0,4,9,1,6,0,2,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,100,5,2,5,88,0,0,0,22,0,22,384,34,350,6,0,6,51,2,36,4,9,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,148,2,7,2,137,0,0,0,4,0,4,373,107,266,16,0,16,28,1,25,2,0,
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,293,14,43,1,235,0,0,0,3,3,0,309,71,238,7,0,7,111,0,85,5,21,
3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,73,2,4,0,67,0,0,0,0,0,0,92,3,89,1,0,1,16,3,10,1,2,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,99,5,5,4,85,0,0,0,4,1,3,195,12,183,12,0,12,40,2,35,1,2,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,217,7,2,3,205,0,0,0,3,0,3,663,32,631,90,0,90,120,4,85,6,25,
3173041002,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,121,9,9,0,103,0,0,0,3,0,3,189,19,170,8,0,8,41,5,21,2,13,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,120,13,1,5,101,0,0,0,1,0,1,210,53,157,28,0,28,54,12,35,4,3,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,190,9,2,3,176,0,0,0,8,2,6,264,12,252,9,0,9,59,3,44,1,11,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,388,7,34,4,343,0,0,0,5,0,5,1248,180,1068,25,0,25,81,4,57,4,16,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,181,2,6,0,173,0,0,0,1,0,1,136,26,110,7,0,7,46,3,33,2,8,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,147,2,15,3,127,0,0,0,0,0,0,294,29,265,1,0,1,10,2,4,2,2,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,15,1,0,0,14,0,0,0,4,0,4,45,17,28,0,0,0,17,1,15,1,0,
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,75,4,9,2,60,0,0,0,2,1,1,99,0,99,0,0,0,19,0,16,1,2,
3175031001,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,42,2,0,4,36,0,0,0,3,0,3,68,5,63,4,0,4,74,2,49,3,20,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,116,11,1,0,104,1,0,1,0,0,0,281,7,274,61,0,61,93,4,68,9,12,
3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,223,13,15,1,194,0,0,0,7,0,7,554,112,442,48,0,48,105,2,79,8,16,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,168,11,8,16,133,0,0,0,5,1,4,486,124,362,10,0,10,62,6,35,6,15,
3172011003,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,58,4,1,0,53,0,0,0,9,2,7,147,44,103,16,0,16,37,10,17,3,7,
3171021002,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,229,15,3,4,207,1,1,0,3,0,3,419,17,402,8,0,8,55,2,42,5,6,
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,53,1,0,0,52,0,0,0,8,0,8,139,4,135,4,0,4,21,1,20,0,0,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,80,1,1,1,77,0,0,0,20,0,20,191,4,187,4,0,4,24,2,18,2,2,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,39,0,0,1,38,0,0,0,3,0,3,41,1,40,0,0,0,8,0,5,2,1,
3171071003,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,106,6,12,0,88,0,0,0,7,0,7,132,6,126,0,0,0,19,2,14,1,2,
3171021003,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,167,7,1,1,158,0,0,0,0,0,0,282,13,269,14,0,14,56,2,46,1,7,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,114,4,0,0,110,1,0,1,0,0,0,284,11,273,18,0,18,47,1,40,2,4,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,169,12,1,4,152,0,0,0,10,0,10,450,104,346,21,0,21,89,6,58,5,20,
3173031006,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,78,2,22,0,54,0,0,0,2,2,0,139,28,111,7,0,7,19,3,6,0,10,
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,135,7,6,1,121,0,0,0,0,0,0,195,49,146,10,0,10,43,7,29,0,7,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,147,7,4,0,136,1,0,1,1,0,1,481,59,422,8,0,8,39,3,30,3,3,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,114,2,1,1,110,0,0,0,15,0,15,266,30,236,2,0,2,37,1,34,2,0,
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,88,1,4,2,81,0,0,0,15,0,15,282,17,265,13,0,13,38,1,35,0,2,
3172021005,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,196,8,23,1,164,0,0,0,10,3,7,414,98,316,47,0,47,141,8,62,1,70,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,208,3,3,5,197,0,0,0,9,0,9,726,33,693,49,0,49,97,8,76,9,4,
3171071006,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,284,6,14,1,263,0,0,0,0,0,0,276,7,269,3,0,3,120,2,100,9,9,
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,63,4,2,1,56,0,0,0,1,0,1,74,3,71,0,0,0,11,1,8,1,1,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,156,7,12,5,132,0,0,0,7,0,7,189,35,154,24,0,24,61,0,49,5,7,
3175011005,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,70,4,5,4,57,0,0,0,1,0,1,69,8,61,17,0,17,45,3,32,2,8,
3171071005,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,242,9,10,2,221,0,0,0,5,0,5,289,7,282,2,0,2,95,8,75,6,6,
3175081003,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,64,1,3,1,59,0,0,0,2,0,2,357,101,256,11,0,11,46,3,30,0,13,
3171061005,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,64,0,2,2,60,0,0,0,2,0,2,179,12,167,11,0,11,36,0,34,2,0,
3173011004,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,53,3,2,0,48,0,0,0,1,0,1,130,10,120,3,0,3,35,5,22,1,7,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,99,2,1,5,91,1,0,1,4,0,4,234,11,223,12,0,12,32,0,29,2,1,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,87,4,0,2,81,0,0,0,15,0,15,335,18,317,19,0,19,39,3,33,0,3,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,56,0,0,0,56,0,0,0,1,0,1,161,21,140,16,0,16,38,1,31,2,4,
3175091003,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,126,2,3,1,120,0,0,0,0,0,0,486,59,427,32,0,32,41,9,30,1,1,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,327,3,15,2,307,0,0,0,38,3,35,580,49,531,30,0,30,87,7,68,5,7,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,312,3,12,2,295,0,0,0,15,5,10,591,26,565,25,0,25,69,6,44,8,11,
3173071005,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,143,5,9,6,123,0,0,0,4,1,3,328,38,290,44,0,44,59,7,39,3,10,
3171031001,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,163,5,6,3,149,0,0,0,0,0,0,256,11,245,19,0,19,84,6,54,2,22,
3173081006,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,67,4,2,1,60,0,0,0,5,0,5,249,11,238,51,0,51,36,1,30,1,4,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,120,6,10,3,101,0,0,0,2,0,2,579,61,518,10,0,10,56,8,36,1,11,
3171041002,DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,97,1,3,1,92,0,0,0,0,0,0,263,7,256,43,0,43,130,1,126,2,1,
3173041005,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,112,10,4,2,96,0,0,0,0,0,0,108,9,99,1,0,1,51,1,31,5,14,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,267,3,3,2,259,0,0,0,2,0,2,251,23,228,10,0,10,90,4,55,9,22,
3172031001,DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,146,5,0,0,141,0,0,0,4,0,4,194,13,181,25,0,25,32,5,24,1,2,
3173071006,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,209,5,21,5,178,0,0,0,0,0,0,537,62,475,70,0,70,126,7,79,3,37,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,179,8,12,11,148,0,0,0,0,0,0,333,57,276,49,0,49,109,6,71,4,28,
3171041004,DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,175,8,16,5,146,0,0,0,3,0,3,538,46,492,30,0,30,152,4,117,8,23,
3175041001,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,115,4,6,1,104,0,0,0,6,2,4,242,28,214,19,0,19,29,2,17,2,8,
3174071003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,32,2,1,0,29,0,0,0,0,0,0,336,131,205,3,0,3,18,2,14,0,2,
3173031002,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,69,3,1,6,59,0,0,0,3,0,3,162,10,152,9,0,9,33,1,28,2,2,
3174031005,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,39,1,0,1,37,0,0,0,0,0,0,254,4,250,4,0,4,10,0,9,0,1,
3174021008,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,63,0,0,1,62,0,0,0,17,0,17,51,4,47,1,0,1,10,1,6,2,1,
3171041005,DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,144,0,18,0,126,1,0,1,2,0,2,276,20,256,7,0,7,39,3,29,3,4,
3172031003,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,256,2,2,1,251,0,0,0,4,0,4,206,28,178,35,0,35,164,5,95,5,59,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,135,8,1,2,124,0,0,0,27,0,27,266,15,251,20,0,20,40,3,30,6,1,
3174091004,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,317,9,13,0,295,0,0,0,3,0,3,147,15,132,7,0,7,38,2,30,0,6,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,11155,391,275,97,10392,11,1,10,307,32,275,13783,1341,12442,689,0,689,2924,161,2436,76,251,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,170,3,0,3,164,0,0,0,3,0,3,276,27,249,24,0,24,47,1,26,0,20,
3175081001,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,77,6,0,1,70,0,0,0,4,0,4,305,65,240,16,0,16,14,0,10,0,4,
3175071006,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,142,3,0,2,137,0,0,0,2,0,2,157,9,148,9,0,9,35,1,30,0,4,
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,132,1,0,1,130,0,0,0,0,0,0,101,14,87,6,0,6,40,0,31,2,7,
