id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,odp_meninggal,pdp,masih_dirawat,pulang_dan_sehat,pdp_meninggal,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,312,0,311,1,23,1,22,0,36,1,31,0,4,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,375,0,375,0,45,2,42,1,37,2,26,2,7,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,116,0,116,0,28,4,24,0,19,0,15,1,3,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,36,0,36,0,15,1,13,1,6,0,5,1,0,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,176,1,174,1,35,1,34,0,17,1,12,0,4,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,419,0,419,0,24,1,22,1,23,0,19,2,2,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,73,0,73,0,6,3,3,0,10,0,7,0,3,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,214,2,212,0,41,5,35,1,29,0,23,3,3,
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,11321,1,11261,59,5311,3,3749,1559,2070,144,536,33,1357,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,241,0,240,1,34,0,34,0,26,0,17,0,9,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,117,0,117,0,10,0,8,2,56,1,33,7,15,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,636,0,636,0,78,9,67,2,61,0,42,7,12,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,225,2,222,1,45,5,38,2,32,0,20,5,7,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,307,1,306,0,18,0,16,2,19,0,16,1,2,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,228,1,227,0,21,1,20,0,17,1,9,1,6,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,237,3,234,0,23,0,21,2,18,1,13,0,4,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,106,0,106,0,26,0,26,0,31,0,21,1,9,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,96,0,96,0,22,0,22,0,5,0,1,0,4,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,254,2,252,0,40,5,35,0,59,4,33,7,15,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,971,7,963,1,104,4,99,1,71,3,46,5,17,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,778,4,773,1,79,3,76,0,83,5,61,1,16,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,471,1,470,0,27,2,25,0,40,3,32,1,4,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,529,0,529,0,51,9,36,6,64,5,43,4,12,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,693,0,692,1,52,2,47,3,31,3,16,2,10,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,229,2,227,0,45,6,39,0,20,0,17,3,0,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,210,1,209,0,53,3,50,0,21,2,7,1,11,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,214,1,212,1,24,2,20,2,23,0,18,1,4,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,81,0,81,0,14,0,14,0,11,1,5,1,4,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,58,1,57,0,8,1,7,0,11,0,9,1,1,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,590,0,590,0,81,2,75,4,44,2,31,3,8,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,135,0,135,0,39,1,37,1,14,0,10,2,2,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,168,5,163,0,24,1,22,1,18,0,16,0,2,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,169,0,169,0,20,0,19,1,23,1,14,0,8,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,424,0,424,0,42,3,38,1,46,0,36,1,9,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,192,0,192,0,44,1,41,2,26,1,18,1,6,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,191,2,189,0,40,4,36,0,18,1,8,0,9,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,185,0,184,1,31,1,30,0,9,1,2,4,2,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,170,0,170,0,55,3,50,2,19,1,16,2,0,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,253,0,252,1,19,3,16,0,29,1,17,3,8,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,114,0,114,0,17,0,16,1,21,1,13,1,6,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,251,1,250,0,12,0,12,0,42,1,35,1,5,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,89,0,89,0,29,2,25,2,12,0,9,1,2,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,191,0,190,1,17,2,14,1,29,0,19,3,7,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,220,2,218,0,33,4,28,1,43,1,34,1,7,
