id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan rs,isolasi di rumah,suspek meninggal,selesai isolasi,probable,perawatan rs,probable meninggal,selesai isolasi,pelaku perjalanan,isolasi di rumah,selesai isolasi,kontak erat,isolasi di rumah,selesai isolasi,discarded,positif,dirawat,sembuh,meninggal,self isolation,keterangan
3174011006,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,47,1,1,2,43,0,0,0,0,6,0,6,213,14,199,16,23,0,16,2,5,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,81,0,0,1,80,0,0,0,0,5,0,5,134,7,127,35,84,1,67,0,16,
3172041003,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,71,5,7,0,59,0,0,0,0,0,0,0,88,12,76,8,15,2,9,1,3,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,8,0,0,0,8,0,0,0,0,1,0,1,14,1,13,0,5,0,5,0,0,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,91,2,1,2,86,1,0,0,1,1,0,1,279,31,248,13,40,1,34,4,1,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,117,2,8,3,104,0,0,0,0,31,0,31,499,83,416,31,42,1,27,2,12,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,109,3,0,4,102,0,0,0,0,11,0,11,267,16,251,37,46,2,31,4,9,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,72,0,1,1,70,0,0,0,0,2,0,2,114,10,104,14,28,1,24,2,1,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,88,1,4,6,77,0,0,0,0,3,0,3,144,17,127,7,34,2,30,0,2,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,70,1,5,0,64,0,0,0,0,2,0,2,53,7,46,21,18,0,13,0,5,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,602,17,5,5,575,0,0,0,0,4,0,4,1305,30,1275,19,216,3,170,14,29,
3172051001,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,175,2,3,2,168,0,0,0,0,11,0,11,380,20,360,8,40,1,33,2,4,
3175011004,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,101,0,0,2,99,1,0,0,1,1,0,1,316,7,309,55,76,2,42,5,27,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,384,14,4,2,364,0,0,0,0,1,0,1,706,59,647,62,117,6,87,8,16,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,72,5,0,0,67,0,0,0,0,3,0,3,244,5,239,5,26,1,17,3,5,
3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,109,3,6,0,100,0,0,0,0,4,0,4,250,95,155,42,21,2,14,1,4,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,78,6,2,2,68,0,0,0,0,4,0,4,162,15,147,3,22,1,19,0,2,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,79,3,1,2,73,0,0,0,0,15,1,14,342,22,320,15,34,1,26,2,5,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,109,4,0,1,104,0,0,0,0,3,1,2,220,11,209,3,38,1,22,2,13,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,180,2,1,1,176,0,0,0,0,3,0,3,302,13,289,58,94,4,79,5,6,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,266,2,15,7,242,0,0,0,0,6,0,6,644,122,522,13,63,6,50,3,4,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,102,4,3,2,93,0,0,0,0,0,0,0,428,49,379,42,126,3,100,2,21,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,340,2,4,1,333,0,0,0,0,28,3,25,805,38,767,70,96,5,36,4,51,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,91,6,0,2,83,0,0,0,0,5,0,5,284,46,238,22,42,3,30,3,6,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,117,6,1,2,108,2,0,0,2,1,0,1,193,10,183,11,38,6,27,2,3,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,146,5,1,1,139,1,0,0,1,1,0,1,230,17,213,18,56,3,43,5,5,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,236,19,3,1,213,0,0,0,0,1,0,1,76,9,67,7,20,1,8,2,9,
3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,121,1,1,2,117,0,0,0,0,2,0,2,124,3,121,16,26,1,25,0,0,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,132,1,0,2,129,0,0,0,0,12,0,12,477,66,411,4,24,1,13,4,6,
3174081005,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,45,3,0,1,41,0,0,0,0,2,0,2,102,4,98,6,18,0,15,0,3,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,155,10,1,1,143,0,0,0,0,3,0,3,290,40,250,56,76,0,55,3,18,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,299,5,1,4,289,1,0,0,1,20,0,20,1715,128,1587,111,196,6,139,6,45,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,156,11,13,4,128,0,0,0,0,0,0,0,188,4,184,16,18,0,12,3,3,
3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,312,7,5,5,295,0,0,0,0,7,0,7,217,5,212,3,148,2,132,9,5,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,36,1,0,0,35,0,0,0,0,2,0,2,93,4,89,0,7,0,6,0,1,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,67,5,0,1,61,0,0,0,0,13,0,13,244,2,242,13,29,1,25,2,1,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,64,1,2,3,58,0,0,0,0,10,0,10,174,4,170,25,38,2,27,2,7,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,129,4,1,2,122,0,0,0,0,0,0,0,321,9,312,6,9,0,8,0,1,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,179,4,1,3,171,1,0,0,1,3,0,3,417,7,410,5,36,1,27,2,6,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,56,0,0,1,55,0,0,0,0,0,0,0,213,60,153,21,18,0,16,2,0,
3173031008,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,31,2,4,1,24,0,0,0,0,2,0,2,96,15,81,0,5,2,2,0,1,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,84,0,0,3,81,0,0,0,0,1,0,1,107,4,103,24,33,0,26,4,3,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,116,1,2,4,109,0,0,0,0,9,0,9,250,7,243,20,34,3,15,2,14,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,104,1,1,4,98,0,0,0,0,10,0,10,305,75,230,8,60,3,45,6,6,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,415,2,2,0,411,0,0,0,0,3,0,3,171,13,158,6,101,0,79,4,18,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,196,5,1,0,190,0,0,0,0,5,0,5,280,11,269,8,81,3,68,4,6,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,123,2,1,1,119,0,0,0,0,1,0,1,85,5,80,4,32,0,25,5,2,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,138,5,1,1,131,2,0,0,2,71,0,71,399,8,391,33,39,1,36,1,1,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,208,4,2,4,198,0,0,0,0,43,0,43,378,10,368,9,61,3,42,9,7,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,73,3,1,3,66,0,0,0,0,2,0,2,68,2,66,21,14,0,12,1,1,
3101011003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,59,0,0,0,59,0,0,0,0,0,0,0,52,1,51,0,1,0,0,0,1,
3101011002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,43,0,0,1,42,0,0,0,0,0,0,0,137,0,137,1,1,0,1,0,0,
3101011001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,50,0,0,1,49,0,0,0,0,0,0,0,128,1,127,4,3,1,0,0,2,
3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,6,0,0,0,6,0,0,0,0,0,0,0,155,0,155,1,2,0,0,0,2,
3101021002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,29,0,0,0,29,0,0,0,0,0,0,0,327,0,327,1,24,0,11,0,13,
3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,15,0,0,0,15,0,0,0,0,0,0,0,95,0,95,0,2,0,0,0,2,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,25,0,0,1,24,0,0,0,0,1,0,1,83,0,83,0,8,0,6,0,2,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,93,0,1,2,90,0,0,0,0,8,0,8,267,28,239,14,33,0,23,3,7,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,114,4,3,2,105,0,0,0,0,4,0,4,355,36,319,44,59,2,47,3,7,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,169,4,0,2,163,1,0,0,1,1,0,1,185,76,109,8,14,0,9,2,3,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,87,3,1,1,82,1,0,0,1,1,0,1,236,3,233,25,24,0,20,0,4,
3172031006,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,205,5,3,2,195,0,0,0,0,1,0,1,193,14,179,31,49,2,40,3,4,
3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,144,4,2,1,137,0,0,0,0,2,0,2,166,9,157,36,37,3,26,2,6,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,25,0,0,2,23,0,0,0,0,0,0,0,21,0,21,0,7,0,6,1,0,
3173011003,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,61,4,0,2,55,0,0,0,0,3,0,3,170,11,159,2,32,2,23,1,6,
3175031004,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,17,1,0,1,15,0,0,0,0,0,0,0,33,3,30,2,12,1,11,0,0,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,68,1,0,0,67,0,0,0,0,1,0,1,117,8,109,4,10,2,8,0,0,
3175061002,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,23,0,0,0,23,0,0,0,0,2,0,2,117,2,115,0,7,0,5,0,2,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,82,6,0,0,76,0,0,0,0,2,0,2,287,27,260,17,38,0,26,1,11,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,234,5,3,2,224,0,0,0,0,3,0,3,513,31,482,19,61,7,20,4,30,
3173041010,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,7,0,0,0,7,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,73,3,6,2,62,0,0,0,0,1,0,1,147,24,123,55,20,2,9,1,8,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,11,0,2,0,9,0,0,0,0,2,0,2,56,0,56,0,8,2,6,0,0,
3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,134,0,6,3,125,0,0,0,0,1,0,1,387,68,319,6,24,1,19,1,3,
3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,202,6,8,1,187,0,0,0,0,10,0,10,360,50,310,68,92,11,59,2,20,
3172041005,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,112,5,9,1,97,0,0,0,0,2,1,1,166,13,153,28,37,5,26,2,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,22,0,0,0,22,0,0,0,0,9,0,9,114,12,102,0,16,0,16,0,0,
3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,73,3,9,0,61,0,0,0,0,4,2,2,448,152,296,21,40,1,36,1,2,
3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,146,1,12,2,131,0,0,0,0,2,0,2,175,12,163,18,45,0,32,2,11,
3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,28,1,0,0,27,0,0,0,0,3,0,3,84,1,83,6,4,0,4,0,0,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,71,0,2,0,69,0,0,0,0,1,0,1,65,11,54,11,8,1,5,0,2,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,169,4,1,1,163,0,0,0,0,2,0,2,209,17,192,32,30,2,21,1,6,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,124,2,3,3,116,0,0,0,0,5,0,5,206,7,199,18,60,3,39,3,15,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,140,5,0,0,135,1,0,0,1,5,0,5,189,6,183,10,46,1,27,3,15,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,96,4,8,4,80,0,0,0,0,1,0,1,209,15,194,23,48,2,33,1,12,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,90,3,0,2,85,0,0,0,0,19,0,19,225,14,211,38,43,1,24,4,14,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,189,0,5,2,182,0,0,0,0,5,0,5,316,90,226,59,75,5,54,2,14,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,115,3,2,1,109,0,0,0,0,4,0,4,123,7,116,9,28,2,21,1,4,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,75,0,1,0,74,0,0,0,0,5,1,4,206,49,157,28,22,0,11,3,8,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,338,6,3,1,328,0,0,0,0,17,0,17,869,20,849,53,188,4,166,11,7,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,274,5,9,6,254,0,0,0,0,4,0,4,577,40,537,134,151,6,112,10,23,
3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,55,3,1,1,50,0,0,0,0,7,1,6,555,3,552,67,30,2,21,1,6,
3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,83,0,0,0,83,0,0,0,0,0,0,0,144,9,135,13,23,0,10,1,12,
3173041001,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,62,3,3,3,53,0,0,0,0,0,0,0,177,8,169,1,7,0,4,0,3,
3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,111,3,2,2,104,0,0,0,0,4,0,4,93,3,90,2,45,2,30,5,8,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,150,8,0,3,139,1,0,0,1,1,0,1,278,18,260,31,97,4,64,8,21,
3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,82,2,2,1,77,0,0,0,0,2,1,1,132,9,123,2,12,0,11,1,0,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,138,3,2,1,132,0,0,0,0,1,0,1,115,1,114,7,37,0,31,2,4,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,106,2,8,1,95,0,0,0,0,18,1,17,214,13,201,16,71,8,39,5,19,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,90,4,3,0,83,0,0,0,0,20,1,19,193,17,176,15,29,3,18,1,7,
3172021001,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,131,5,3,6,117,0,0,0,0,9,1,8,214,10,204,37,88,2,52,6,28,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,113,4,1,0,108,0,0,0,0,7,0,7,271,15,256,18,45,2,34,3,6,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,67,5,0,1,61,0,0,0,0,5,0,5,229,9,220,26,26,3,15,3,5,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,233,6,8,5,214,0,0,0,0,1,0,1,368,21,347,7,32,4,22,1,5,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,102,5,1,2,94,0,0,0,0,2,0,2,306,8,298,1,24,1,20,1,2,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,136,6,3,2,125,0,0,0,0,10,0,10,256,22,234,70,108,0,88,2,18,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,172,5,3,1,163,0,0,0,0,0,0,0,151,7,144,45,30,1,23,1,5,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,338,11,4,0,323,0,0,0,0,3,0,3,261,10,251,49,59,3,41,4,11,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,37,1,1,2,33,0,0,0,0,0,0,0,135,15,120,11,10,0,6,2,2,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,196,2,21,1,172,0,0,0,0,0,0,0,479,75,404,22,39,1,22,3,13,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,179,2,1,8,168,0,0,0,0,1,0,1,280,4,276,76,62,1,53,3,5,
3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,108,1,0,0,107,1,0,0,1,0,0,0,175,4,171,34,28,1,15,2,10,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,135,7,7,2,119,0,0,0,0,2,1,1,119,6,113,17,34,1,17,2,14,
3172021007,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,104,1,3,2,98,0,0,0,0,4,0,4,235,33,202,43,60,5,42,1,12,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,138,3,12,2,121,0,0,0,0,2,1,1,323,56,267,11,54,1,19,2,32,
