id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan rs,isolasi di rumah,suspek meninggal,selesai isolasi,probable,perawatan rs,probable meninggal,selesai isolasi,pelaku perjalanan,isolasi di rumah,selesai isolasi,kontak erat,isolasi di rumah,selesai isolasi,discarded,positif,dirawat,sembuh,meninggal,self isolation,keterangan
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,332,8,31,2,291,1,0,0,1,7,0,7,630,116,514,17,67,3,45,6,13,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,88,1,3,3,81,1,0,0,1,13,0,13,202,22,180,8,37,1,25,5,6,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,79,3,6,2,68,0,0,0,0,13,0,13,254,5,249,8,22,1,17,2,2,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,85,1,4,1,79,0,0,0,0,0,0,0,209,14,195,33,28,4,14,1,9,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,80,10,5,2,63,0,0,0,0,3,0,3,225,25,200,23,32,3,18,0,11,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,79,4,21,0,54,0,0,0,0,4,3,1,211,123,88,11,36,3,26,1,6,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,68,5,0,0,63,0,0,0,0,0,0,0,63,7,56,8,8,1,5,0,2,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,197,6,32,1,158,0,0,0,0,7,4,3,217,65,152,24,75,1,42,7,25,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,392,20,8,1,363,0,0,0,0,7,0,7,941,94,847,35,160,4,65,8,83,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,230,8,3,1,218,0,0,0,0,7,0,7,748,38,710,38,113,0,80,1,32,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,93,6,7,1,79,0,0,0,0,4,0,4,486,34,452,6,54,10,40,2,2,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,129,7,6,6,110,1,0,0,1,3,0,3,512,27,485,7,88,8,60,6,14,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,189,10,2,4,173,0,0,0,0,17,6,11,841,86,755,74,39,1,31,2,5,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,115,12,0,1,102,0,0,0,0,7,0,7,192,8,184,9,38,1,22,3,12,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,144,6,1,1,136,0,0,0,0,9,0,9,142,7,135,6,32,0,17,1,14,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,180,12,1,3,164,0,0,0,0,0,0,0,184,16,168,3,42,1,23,2,16,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,42,2,1,0,39,0,0,0,0,0,0,0,113,50,63,8,14,1,11,1,1,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,30,0,1,0,29,0,0,0,0,11,0,11,118,8,110,0,14,0,9,1,4,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,240,6,2,4,228,0,0,0,0,88,0,88,441,14,427,34,70,6,42,3,19,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,87,7,7,1,72,0,0,0,0,17,0,17,142,53,89,5,20,2,11,2,5,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,108,4,3,1,100,0,0,0,0,1,0,1,119,18,101,17,24,2,18,0,4,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,95,7,20,1,67,0,0,0,0,3,2,1,245,104,141,37,30,4,18,2,6,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,147,7,15,1,124,0,0,0,0,3,0,3,435,58,377,56,75,1,50,1,23,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,142,4,10,2,126,0,0,0,0,2,0,2,138,14,124,7,31,3,22,1,5,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,134,3,0,0,131,1,0,0,1,0,0,0,113,8,105,5,25,6,17,0,2,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,94,3,3,1,87,0,0,0,0,42,0,42,159,15,144,3,16,1,6,4,5,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,109,9,0,3,97,0,0,0,0,9,0,9,188,37,151,5,23,2,16,2,3,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,59,4,1,2,52,0,0,0,0,3,0,3,259,34,225,22,38,3,23,3,9,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,60,1,3,1,55,0,0,0,0,1,0,1,108,7,101,4,26,0,17,1,8,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,53,5,3,0,45,0,0,0,0,3,0,3,256,23,233,11,50,1,41,2,6,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,70,4,1,2,63,0,0,0,0,1,0,1,82,8,74,6,13,1,10,1,1,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,70,5,3,2,60,0,0,0,0,2,0,2,184,31,153,11,37,4,26,4,3,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,89,6,1,1,81,0,0,0,0,3,0,3,199,14,185,24,52,0,39,1,12,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,88,6,1,4,77,0,0,0,0,6,1,5,313,26,287,4,53,1,42,3,7,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,181,12,7,9,153,0,0,0,0,13,4,9,590,89,501,40,50,1,37,5,7,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,89,9,6,1,73,0,0,0,0,1,0,1,180,72,108,15,20,0,16,0,4,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,317,15,7,2,293,2,0,0,2,1,0,1,225,31,194,13,87,1,60,8,18,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,109,0,5,0,104,0,0,0,0,3,1,2,232,20,212,2,18,1,13,0,4,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,149,10,5,2,132,0,0,0,0,7,0,7,522,21,501,61,107,7,81,6,13,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,133,7,2,3,121,0,0,0,0,3,0,3,320,16,304,8,47,3,27,1,16,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,50,6,2,3,39,0,0,0,0,0,0,0,107,5,102,5,26,1,17,2,6,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,36,7,0,1,28,0,0,0,0,1,0,1,46,1,45,3,15,2,10,0,3,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,77,3,6,2,66,0,0,0,0,1,0,1,76,5,71,1,21,0,16,3,2,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,44,4,1,0,39,0,0,0,0,2,0,2,165,19,146,42,41,2,13,5,21,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,28,0,0,0,28,0,0,0,0,17,0,17,100,5,95,6,11,1,9,0,1,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,67,3,11,0,53,1,0,0,1,20,0,20,145,54,91,0,16,0,8,1,7,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,101,8,1,1,91,0,0,0,0,1,0,1,271,41,230,0,29,2,18,1,8,
3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,257,34,0,0,223,0,0,0,0,0,0,0,106,11,95,17,59,7,44,0,8,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,30,0,0,1,29,0,0,0,0,5,0,5,51,1,50,0,13,0,12,1,0,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,33,0,3,0,30,0,0,0,0,0,0,0,50,2,48,0,4,0,2,1,1,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,18,0,0,1,17,0,0,0,0,4,0,4,59,20,39,7,20,1,16,2,1,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,111,4,1,3,103,0,0,0,0,39,0,39,372,12,360,30,48,1,34,0,13,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,91,4,1,3,83,1,0,1,0,11,0,11,318,28,290,3,46,2,33,5,6,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,136,6,1,4,125,0,0,0,0,23,0,23,333,16,317,12,92,3,60,2,27,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,17,1,1,0,15,0,0,0,0,0,0,0,50,7,43,1,6,1,5,0,0,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,42,0,0,3,39,0,0,0,0,7,0,7,160,38,122,0,13,1,10,1,1,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,118,6,2,1,109,0,0,0,0,2,0,2,159,12,147,1,18,0,13,2,3,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,94,5,1,1,87,0,0,0,0,2,1,1,137,12,125,4,31,1,20,4,6,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,54,6,4,2,42,0,0,0,0,2,0,2,105,29,76,7,43,3,30,3,7,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,137,12,14,2,109,0,0,0,0,5,2,3,168,26,142,25,67,2,33,5,27,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,265,7,2,1,255,1,0,0,1,5,0,5,264,25,239,8,58,5,39,2,12,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,85,11,2,1,71,0,0,0,0,4,0,4,242,23,219,18,56,0,35,0,21,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,126,7,1,2,116,0,0,0,0,2,0,2,261,113,148,12,32,3,23,3,3,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,177,11,4,4,158,0,0,0,0,2,0,2,317,26,291,57,83,1,69,2,11,
3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,130,8,1,3,118,0,0,0,0,2,0,2,327,50,277,30,51,1,34,3,13,
3175021004,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,18,1,2,0,15,0,0,0,0,3,0,3,94,13,81,3,9,2,5,0,2,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,96,6,3,4,83,0,0,0,0,22,4,18,377,72,305,6,43,2,30,4,7,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,143,1,1,2,139,0,0,0,0,4,0,4,362,106,256,14,28,1,20,2,5,
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,260,12,44,1,203,0,0,0,0,3,3,0,295,96,199,7,100,1,82,5,12,
3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,61,2,0,0,59,0,0,0,0,0,0,0,89,4,85,1,13,2,8,0,3,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,88,2,0,4,82,0,0,0,0,4,1,3,174,12,162,12,36,0,35,1,0,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,204,10,4,3,187,0,0,0,0,3,0,3,651,57,594,90,114,6,57,5,46,
3173041002,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,110,11,2,0,97,0,0,0,0,3,0,3,178,21,157,8,36,2,17,2,15,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,100,11,4,5,80,0,0,0,0,1,0,1,192,57,135,28,50,11,31,4,4,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,171,12,4,3,152,0,0,0,0,8,2,6,233,13,220,9,59,4,33,1,21,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,375,10,37,4,324,0,0,0,0,5,0,5,1145,132,1013,25,69,5,54,4,6,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,172,13,4,0,155,0,0,0,0,1,0,1,119,20,99,6,42,0,29,2,11,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,138,2,10,3,123,0,0,0,0,0,0,0,282,30,252,1,8,1,3,2,2,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,14,0,0,0,14,0,0,0,0,4,0,4,42,16,26,0,17,1,15,1,0,
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,69,6,5,2,56,0,0,0,0,2,1,1,99,1,98,0,19,0,15,1,3,
3175031001,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,39,5,0,4,30,0,0,0,0,3,0,3,66,8,58,3,69,3,41,1,24,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,105,7,1,0,97,1,0,0,1,0,0,0,273,20,253,60,88,1,53,7,27,
3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,198,9,4,1,184,0,0,0,0,7,0,7,458,59,399,48,101,1,75,8,17,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,152,10,11,16,115,0,0,0,0,4,1,3,401,76,325,8,49,2,32,6,9,
3172011003,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,53,4,0,0,49,0,0,0,0,7,0,7,118,30,88,16,26,3,16,3,4,
3171021002,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,217,20,3,4,190,1,0,1,0,3,1,2,406,30,376,8,53,2,41,5,5,
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,52,3,0,0,49,0,0,0,0,8,0,8,137,7,130,4,21,1,19,0,1,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,79,3,2,1,73,0,0,0,0,20,4,16,188,60,128,4,23,1,14,2,6,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,39,0,0,1,38,0,0,0,0,3,0,3,40,6,34,0,8,0,3,2,3,
3171071003,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,92,6,21,0,65,0,0,0,0,7,0,7,129,3,126,0,18,1,13,1,3,
3171021003,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,164,11,1,1,151,0,0,0,0,0,0,0,271,31,240,14,52,2,41,1,8,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,104,2,2,0,100,1,0,0,1,0,0,0,279,19,260,17,46,1,34,2,9,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,160,10,0,4,146,0,0,0,0,10,0,10,400,72,328,21,75,2,50,5,18,
3173031006,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,57,3,11,0,43,0,0,0,0,0,0,0,119,20,99,6,12,2,5,0,5,
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,124,11,2,1,110,0,0,0,0,0,0,0,154,27,127,10,36,5,25,0,6,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,141,5,4,0,132,1,0,0,1,1,0,1,421,23,398,8,33,1,20,3,9,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,108,4,0,1,103,0,0,0,0,15,0,15,241,23,218,2,35,1,29,2,3,
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,86,4,4,2,76,0,0,0,0,15,0,15,273,19,254,11,38,1,35,0,2,
3172021005,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,171,15,16,1,139,0,0,0,0,10,3,7,345,48,297,46,75,4,53,1,17,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,206,5,4,4,193,0,0,0,0,9,0,9,697,27,670,45,92,3,72,9,8,
3171071006,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,259,3,34,1,221,0,0,0,0,0,0,0,270,7,263,3,119,2,95,9,13,
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,62,6,1,1,54,0,0,0,0,1,0,1,71,6,65,0,10,0,8,1,1,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,147,7,12,5,123,0,0,0,0,7,0,7,176,38,138,24,58,0,41,5,12,
3175011005,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,62,6,0,3,53,0,0,0,0,1,0,1,61,6,55,17,40,3,23,2,12,
3171071005,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,220,8,3,2,207,0,0,0,0,5,0,5,285,9,276,2,90,6,73,6,5,
3175081003,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,59,3,0,1,55,0,0,0,0,2,0,2,297,58,239,11,38,3,24,0,11,
3171061005,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,64,0,4,2,58,0,0,0,0,2,0,2,171,40,131,11,36,0,33,2,1,
3173011004,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,49,3,0,0,46,0,0,0,0,1,0,1,121,14,107,3,26,4,22,0,0,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,97,2,2,5,88,1,0,0,1,4,0,4,228,9,219,12,32,0,30,1,1,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,86,3,1,2,80,0,0,0,0,15,0,15,317,10,307,19,35,1,30,0,4,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,56,2,0,0,54,0,0,0,0,1,0,1,142,12,130,16,38,1,27,1,9,
3175091003,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,121,5,5,1,110,0,0,0,0,0,0,0,447,33,414,31,38,6,26,1,5,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,316,7,18,2,289,0,0,0,0,38,3,35,561,42,519,29,80,6,63,5,6,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,305,4,12,2,287,0,0,0,0,11,1,10,580,34,546,22,61,5,41,8,7,
3173071005,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,131,7,2,6,116,0,0,0,0,4,2,2,302,31,271,44,50,2,34,3,11,
3171031001,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,158,7,8,3,140,0,0,0,0,0,0,0,240,25,215,17,78,1,48,1,28,
3173081006,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,62,3,2,1,56,0,0,0,0,5,0,5,234,15,219,50,36,1,27,1,7,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,110,9,8,3,90,0,0,0,0,2,0,2,468,31,437,10,48,5,35,1,7,
3171041002,DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,95,0,5,1,89,0,0,0,0,0,0,0,257,6,251,43,130,1,125,2,2,
3173041005,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,106,7,3,2,94,0,0,0,0,0,0,0,103,8,95,1,49,1,31,5,12,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,256,9,3,2,242,0,0,0,0,2,0,2,231,16,215,10,83,3,51,8,21,
3172031001,DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,140,7,5,0,128,0,0,0,0,4,0,4,189,11,178,22,24,1,19,1,3,
3173071006,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,193,9,9,4,171,0,0,0,0,0,0,0,505,116,389,69,107,7,57,3,40,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,169,8,9,9,143,0,0,0,0,0,0,0,299,58,241,49,92,4,60,4,24,
3171041004,DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,156,6,6,4,140,0,0,0,0,3,0,3,499,62,437,29,142,5,69,8,60,
3175041001,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,110,5,6,1,98,0,0,0,0,5,1,4,225,56,169,18,28,1,17,2,8,
3174071003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,29,2,0,0,27,0,0,0,0,0,0,0,198,81,117,3,15,3,10,0,2,
3173031002,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,66,1,2,6,57,0,0,0,0,3,0,3,158,10,148,9,31,1,23,2,5,
3174031005,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,39,1,0,1,37,0,0,0,0,0,0,0,253,15,238,4,9,0,7,0,2,
3174021008,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,63,1,0,1,61,0,0,0,0,17,0,17,46,4,42,1,8,0,5,2,1,
3171041005,DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,135,2,20,0,113,1,0,0,1,2,0,2,256,5,251,7,37,2,26,3,6,
3172031003,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,237,10,3,1,223,0,0,0,0,4,0,4,189,17,172,28,158,5,82,6,65,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,131,8,2,2,119,0,0,0,0,27,0,27,254,8,246,19,37,0,29,6,2,
3174091004,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,211,8,2,0,201,0,0,0,0,3,0,3,133,8,125,7,34,2,25,0,7,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,10603,444,198,93,9868,11,0,1,10,281,18,263,12473,1177,11296,637,2855,104,2441,82,228,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,165,4,1,3,157,0,0,0,0,3,0,3,266,38,228,23,31,1,17,0,13,
3175081001,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,74,8,1,1,64,0,0,0,0,4,0,4,256,60,196,16,10,0,10,0,0,
3175071006,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,140,7,2,2,129,0,0,0,0,2,0,2,154,10,144,7,34,0,29,0,5,
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,131,3,9,1,118,0,0,0,0,0,0,0,90,13,77,6,39,1,30,2,6,
3174031001,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,75,5,0,2,68,0,0,0,0,0,0,0,342,53,289,8,31,3,16,3,9,
3173031005,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,38,1,8,1,28,0,0,0,0,0,0,0,66,7,59,3,4,0,4,0,0,
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,99,17,1,1,80,0,0,0,0,1,0,1,183,24,159,8,25,1,21,0,3,
3174011007,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,75,6,0,0,69,0,0,0,0,4,0,4,210,28,182,18,22,1,18,0,3,
