id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,439,3,41,0,395,4,0,0,0,4,10,0,1,9,607,34,573,8,0,8,302,3,230,3,66,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,383,2,15,2,364,1,0,0,1,0,0,0,0,0,466,6,460,25,0,25,165,7,138,4,16,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,257,3,17,1,236,1,0,0,0,1,5,0,0,5,486,36,450,23,0,23,147,3,124,3,17,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,92,0,2,1,89,1,0,0,0,1,0,0,0,0,120,8,112,4,0,4,40,1,32,1,6,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,358,2,22,1,333,0,0,0,0,0,4,0,0,4,583,44,539,17,0,17,147,2,123,3,19,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,263,2,27,2,232,5,0,0,1,4,18,0,0,18,649,53,596,8,0,8,178,3,130,2,43,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,369,5,45,1,318,0,0,0,0,0,5,0,0,5,390,27,363,17,0,17,172,9,136,0,27,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,466,2,67,1,396,3,0,0,0,3,3,0,0,3,926,122,804,25,0,25,221,6,168,5,42,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,393,4,22,0,367,2,2,0,0,0,4,0,0,4,729,55,674,10,0,10,219,6,182,5,26,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,347,4,16,3,324,1,0,0,0,1,7,0,0,7,488,68,420,32,0,32,246,10,211,9,16,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,667,4,37,2,624,4,0,0,0,4,9,0,0,9,1409,119,1290,24,0,24,292,13,240,8,31,
