id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,456,3,38,0,415,4,0,0,0,4,10,0,0,10,612,26,586,9,0,9,305,2,261,4,38,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,389,2,14,2,371,1,0,0,1,0,0,0,0,0,472,9,463,25,0,25,171,6,148,4,13,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,265,0,12,1,252,1,0,0,0,1,5,0,0,5,502,37,465,23,0,23,154,6,135,3,10,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,97,0,3,1,93,1,0,0,0,1,0,0,0,0,123,7,116,4,0,4,42,1,34,1,6,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,370,4,20,1,345,0,0,0,0,0,4,0,0,4,595,40,555,17,0,17,150,0,130,3,17,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,271,3,18,2,248,5,0,0,1,4,18,0,0,18,661,27,634,8,0,8,171,4,136,2,29,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,382,6,22,1,353,0,0,0,0,0,5,0,0,5,395,22,373,17,0,17,180,7,154,0,19,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,484,2,54,1,427,3,0,0,0,3,3,0,0,3,960,105,855,25,0,25,236,9,178,5,44,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,422,7,29,0,386,2,1,0,0,1,4,0,0,4,780,82,698,10,0,10,235,10,198,6,21,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,361,2,17,3,339,1,0,0,0,1,7,0,0,7,537,79,458,32,0,32,264,7,218,10,29,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,694,5,50,2,637,4,0,0,0,4,9,0,0,9,1450,100,1350,24,0,24,302,5,256,8,33,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,376,3,16,3,354,2,0,0,0,2,13,0,0,13,558,35,523,13,0,13,211,5,187,7,12,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,221,2,13,2,204,1,0,0,0,1,13,0,0,13,543,61,482,13,0,13,180,1,156,4,19,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,323,8,26,1,288,2,1,0,0,1,0,0,0,0,684,44,640,41,0,41,266,4,220,5,37,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,389,2,30,2,355,2,0,0,1,1,6,0,0,6,800,67,733,38,0,38,274,9,226,6,33,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,322,8,37,0,277,1,0,0,0,1,5,0,0,5,825,129,696,15,0,15,275,10,214,6,45,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,230,2,11,0,217,0,0,0,0,0,1,0,0,1,405,32,373,9,0,9,110,1,94,3,12,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,625,7,21,2,595,1,0,0,0,1,7,0,0,7,1011,99,912,34,0,34,409,3,350,15,41,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,875,6,21,2,846,4,2,0,0,2,19,0,1,18,1924,82,1842,49,0,49,649,3,618,15,13,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,605,5,20,1,579,1,0,0,0,1,12,0,0,12,1373,64,1309,57,0,57,347,4,326,6,11,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,671,4,60,1,606,0,0,0,0,0,6,0,0,6,1271,107,1164,13,0,13,397,6,317,8,66,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,857,5,41,7,804,1,0,0,0,1,4,0,0,4,1740,182,1558,18,0,18,605,26,515,13,51,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,861,5,41,4,811,1,0,0,0,1,30,0,0,30,1842,72,1770,89,0,89,316,10,269,7,30,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,290,3,17,2,268,0,0,0,0,0,10,0,0,10,607,55,552,13,0,13,199,2,175,7,15,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,670,4,49,1,616,2,0,0,0,2,12,0,0,12,682,79,603,14,0,14,173,4,152,4,13,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,773,1,45,3,724,0,0,0,0,0,3,0,0,3,535,40,495,10,0,10,282,5,231,8,38,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,154,1,9,0,144,0,0,0,0,0,1,0,0,1,206,14,192,11,0,11,65,1,49,3,12,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,184,2,7,0,175,1,0,0,0,1,10,0,0,10,275,7,268,0,0,0,64,2,56,3,3,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,1033,12,138,5,878,1,0,0,0,1,97,0,0,97,1505,143,1362,39,0,39,351,4,277,7,63,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,470,7,37,1,425,4,0,0,0,4,17,0,0,17,442,44,398,86,0,86,252,4,224,8,16,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,342,2,21,1,318,1,0,0,0,1,2,0,0,2,602,35,567,20,0,20,168,5,156,1,6,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,310,4,21,1,284,0,0,0,0,0,6,0,0,6,847,131,716,47,0,47,275,15,218,6,36,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,576,5,42,1,528,0,0,0,0,0,6,0,0,6,1135,30,1105,90,0,90,398,7,340,11,40,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,492,5,25,2,460,3,0,0,1,2,7,0,0,7,647,67,580,24,0,24,199,7,179,2,11,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,559,3,23,0,533,2,0,0,0,2,1,0,0,1,751,61,690,7,0,7,251,5,224,3,19,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,283,5,29,1,248,2,0,0,0,2,45,0,0,45,502,48,454,6,0,6,127,4,96,7,20,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,601,5,97,3,496,0,0,0,0,0,9,0,0,9,547,46,501,5,0,5,158,4,122,4,28,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,311,3,12,2,294,1,0,0,0,1,3,0,0,3,909,78,831,37,0,37,337,16,281,12,28,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,267,4,18,2,243,2,0,0,0,2,2,0,0,2,535,88,447,16,0,16,205,5,150,2,48,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,420,4,39,0,377,2,0,0,0,2,3,0,0,3,857,230,627,18,0,18,332,6,256,6,64,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,247,2,9,2,234,0,0,0,0,0,5,0,0,5,504,89,415,17,0,17,194,7,145,4,38,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,369,4,23,2,340,3,0,0,0,3,4,0,0,4,734,64,670,20,0,20,272,9,233,6,24,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,430,2,27,1,400,5,0,0,0,5,9,0,0,9,936,114,822,26,0,26,354,7,275,6,66,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,318,3,26,4,285,6,0,0,0,6,6,0,0,6,527,25,502,8,0,8,229,9,180,4,36,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,909,22,52,9,826,3,0,0,0,3,23,0,0,23,1594,99,1495,45,0,45,463,20,370,13,60,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,293,8,44,1,240,0,0,0,0,0,1,0,0,1,670,69,601,14,0,14,166,5,133,4,24,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,872,5,33,3,831,17,2,0,0,15,3,0,0,3,1108,98,1010,32,0,32,542,10,469,13,50,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,427,2,31,0,394,2,0,0,0,2,6,0,0,6,617,44,573,3,0,3,193,8,154,1,30,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,524,5,53,2,464,3,0,0,0,3,12,0,0,12,1291,91,1200,72,0,72,401,14,349,11,27,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,562,3,56,3,500,0,0,0,0,0,4,0,0,4,1043,118,925,11,0,11,409,22,313,6,68,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,196,4,18,3,171,0,0,0,0,0,1,0,0,1,491,70,421,7,0,7,181,7,148,6,20,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,169,2,27,1,139,0,0,0,0,0,2,0,0,2,157,9,148,4,0,4,74,1,61,3,9,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,210,4,19,2,185,1,0,0,0,1,2,0,0,2,232,16,216,4,0,4,137,2,112,4,19,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,220,2,3,0,215,3,0,0,0,3,3,0,0,3,528,17,511,46,0,46,214,2,196,10,6,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,86,1,3,0,82,1,0,0,0,1,17,0,0,17,414,16,398,6,0,6,178,0,163,1,14,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,221,4,29,0,188,2,0,0,0,2,20,0,0,20,670,58,612,4,0,4,158,5,130,5,18,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,613,1,81,2,529,0,0,0,0,0,3,0,0,3,643,42,601,5,0,5,206,3,168,4,31,
3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,738,3,39,0,696,0,0,0,0,0,4,0,0,4,416,40,376,24,0,24,246,5,196,4,41,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,66,0,4,1,61,0,0,0,0,0,5,0,0,5,225,12,213,0,0,0,111,1,106,2,2,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,114,0,6,0,108,0,0,0,0,0,1,0,0,1,166,3,163,0,0,0,40,2,33,2,3,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,64,0,0,1,63,0,0,0,0,0,12,0,0,12,136,5,131,7,0,7,61,1,51,3,6,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,497,3,47,4,443,1,0,0,0,1,45,0,0,45,986,111,875,36,0,36,248,5,215,1,27,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,378,6,30,5,337,0,0,0,0,0,12,0,0,12,608,23,585,11,0,11,249,12,201,7,29,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,402,5,35,4,358,0,0,0,0,0,24,0,0,24,621,27,594,16,0,16,305,12,254,9,30,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,60,0,5,0,55,0,0,0,0,0,1,0,0,1,198,14,184,1,0,1,47,0,40,0,7,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,278,1,35,3,239,0,0,0,0,0,7,0,0,7,356,14,342,0,0,0,118,12,92,2,12,
