id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,418,2,35,0,381,4,0,0,0,4,10,0,1,9,580,22,558,7,0,7,268,2,204,3,59,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,374,3,23,2,346,1,0,0,1,0,0,0,0,0,458,9,449,25,0,25,154,11,123,3,17,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,250,4,20,1,225,1,0,0,0,1,5,0,0,5,462,31,431,23,0,23,141,6,114,3,18,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,89,0,4,1,84,0,0,0,0,0,0,0,0,0,112,14,98,4,0,4,36,1,25,1,9,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,340,10,22,1,307,0,0,0,0,0,4,0,0,4,545,52,493,17,0,17,137,2,116,2,17,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,244,8,35,2,199,5,1,0,1,3,18,0,0,18,628,63,565,8,0,8,153,3,114,2,34,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,350,0,84,1,265,0,0,0,0,0,5,0,0,5,371,26,345,17,0,17,161,8,107,0,46,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,418,2,50,1,365,2,0,0,0,2,3,0,0,3,858,88,770,25,0,25,186,10,147,4,25,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,369,2,16,0,351,2,2,0,0,0,4,0,0,4,656,46,610,10,0,10,203,5,176,4,18,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,333,8,35,3,287,0,0,0,0,0,7,0,0,7,399,53,346,32,0,32,230,8,198,9,15,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,629,9,21,2,597,4,0,0,0,4,9,0,0,9,1331,111,1220,24,0,24,273,18,212,8,35,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,356,3,45,3,305,2,0,0,0,2,13,0,0,13,517,41,476,13,0,13,198,8,143,7,40,
