id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,424,3,38,0,383,4,0,0,0,4,10,0,1,9,583,23,560,8,0,8,285,2,210,3,70,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,376,3,19,2,352,1,0,0,1,0,0,0,0,0,458,9,449,25,0,25,157,12,124,3,18,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,252,4,20,1,227,1,0,0,0,1,5,0,0,5,466,31,435,23,0,23,144,6,115,3,20,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,90,0,4,1,85,0,0,0,0,0,0,0,0,0,112,11,101,4,0,4,38,1,27,1,9,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,344,10,21,1,312,0,0,0,0,0,4,0,0,4,550,34,516,17,0,17,140,2,116,2,20,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,246,8,36,2,200,5,1,0,1,3,18,0,0,18,634,67,567,8,0,8,167,4,118,2,43,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,352,1,65,1,285,0,0,0,0,0,5,0,0,5,373,22,351,17,0,17,163,8,115,0,40,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,427,2,57,1,367,2,0,0,0,2,3,0,0,3,873,93,780,25,0,25,191,10,151,4,26,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,372,2,16,0,354,2,2,0,0,0,4,0,0,4,680,46,634,10,0,10,207,6,178,4,19,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,335,8,31,3,293,1,0,0,0,1,7,0,0,7,421,55,366,32,0,32,236,9,200,9,18,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,637,9,20,2,606,4,0,0,0,4,9,0,0,9,1336,108,1228,24,0,24,275,17,215,8,35,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,357,3,37,3,314,2,0,0,0,2,13,0,0,13,519,35,484,13,0,13,198,8,145,7,38,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,209,1,15,2,191,1,0,0,0,1,13,0,0,13,500,39,461,12,0,12,165,5,145,2,13,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,291,15,22,1,253,1,0,0,0,1,0,0,0,0,641,25,616,41,0,41,229,4,191,4,30,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,352,14,25,2,311,2,0,0,1,1,5,0,0,5,744,89,655,37,0,37,240,10,195,4,31,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,280,9,22,0,249,1,0,0,0,1,5,0,0,5,715,96,619,15,0,15,234,15,169,6,44,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,216,8,10,0,198,0,0,0,0,0,1,0,0,1,384,49,335,9,0,9,100,4,80,3,13,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,594,11,71,2,510,1,0,0,0,1,7,0,0,7,919,151,768,34,0,34,380,6,278,15,81,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,836,18,23,2,793,3,1,0,0,2,16,0,1,15,1830,101,1729,49,0,49,636,5,579,12,40,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,563,4,13,1,545,1,1,0,0,0,11,0,0,11,1309,68,1241,56,0,56,339,1,302,5,31,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,586,8,98,1,479,0,0,0,0,0,6,0,0,6,1168,101,1067,12,0,12,329,7,270,7,45,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,758,17,75,7,659,1,0,0,0,1,4,0,0,4,1572,182,1390,17,0,17,536,9,453,13,61,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,805,4,84,4,713,1,0,0,0,1,30,0,0,30,1744,56,1688,88,0,88,283,4,234,7,38,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,266,3,15,2,246,0,0,0,0,0,10,0,0,10,561,50,511,13,0,13,182,1,160,7,14,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,603,9,24,1,569,2,0,0,0,2,12,0,0,12,599,85,514,14,0,14,160,0,131,4,25,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,729,11,126,3,589,0,0,0,0,0,2,0,0,2,485,28,457,9,0,9,250,10,184,7,49,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,141,3,10,0,128,0,0,0,0,0,1,0,0,1,191,10,181,11,0,11,54,1,37,3,13,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,169,3,11,0,155,1,0,0,0,1,10,0,0,10,267,16,251,0,0,0,59,2,49,1,7,
