id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,469,3,25,0,441,4,0,0,0,4,10,0,0,10,621,12,609,9,0,9,313,1,268,4,40,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,400,2,15,2,381,1,0,0,1,0,0,0,0,0,480,9,471,25,0,25,175,3,158,4,10,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,275,2,12,1,260,3,2,0,0,1,5,0,0,5,515,25,490,23,0,23,160,5,143,3,9,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,98,0,3,1,94,1,0,0,0,1,0,0,0,0,152,30,122,5,0,5,46,1,38,1,6,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,383,4,20,1,358,0,0,0,0,0,4,0,0,4,621,37,584,17,0,17,159,4,144,3,8,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,281,4,11,2,264,5,0,0,1,4,18,0,0,18,683,29,654,8,0,8,176,2,156,2,16,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,398,6,24,1,367,0,0,0,0,0,5,0,0,5,397,12,385,17,0,17,186,4,167,0,15,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,509,4,33,1,471,3,0,0,0,3,3,0,0,3,1017,103,914,26,0,26,264,11,207,5,41,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,442,8,27,0,407,2,1,0,0,1,4,0,0,4,806,80,726,10,0,10,246,9,207,9,21,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,377,6,21,3,347,1,0,0,0,1,8,0,0,8,580,81,499,33,0,33,277,7,227,10,33,
