id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,439,3,47,0,389,4,0,0,0,4,10,0,1,9,607,38,569,8,0,8,299,3,224,3,69,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,381,0,17,2,362,1,0,0,1,0,0,0,0,0,466,11,455,25,0,25,164,7,134,4,19,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,256,2,21,1,232,1,0,0,0,1,5,0,0,5,479,34,445,23,0,23,147,3,123,3,18,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,92,0,3,1,88,1,0,0,0,1,0,0,0,0,120,10,110,4,0,4,40,1,30,1,8,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,356,1,21,1,333,0,0,0,0,0,4,0,0,4,582,53,529,17,0,17,146,2,123,3,18,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,262,4,34,2,222,5,0,0,1,4,18,0,0,18,649,58,591,8,0,8,177,5,126,2,44,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,366,2,53,1,310,0,0,0,0,0,5,0,0,5,389,31,358,17,0,17,169,8,131,0,30,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,464,1,75,1,387,3,0,0,0,3,3,0,0,3,920,124,796,25,0,25,219,7,166,5,41,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,392,3,23,0,366,2,2,0,0,0,4,0,0,4,727,63,664,10,0,10,216,6,182,5,23,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,344,4,22,3,315,1,0,0,0,1,7,0,0,7,486,73,413,32,0,32,245,10,211,9,15,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,665,5,36,2,622,4,0,0,0,4,9,0,0,9,1406,145,1261,24,0,24,291,13,238,8,32,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,370,1,39,3,327,2,0,0,0,2,13,0,0,13,537,38,499,13,0,13,205,5,173,7,20,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,215,0,17,2,196,1,0,0,0,1,13,0,0,13,515,45,470,12,0,12,170,4,149,3,14,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,305,9,21,1,274,1,0,0,0,1,0,0,0,0,663,37,626,41,0,41,241,4,200,4,33,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,372,6,30,2,334,2,0,0,1,1,5,0,0,5,775,84,691,37,0,37,256,5,205,6,40,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,303,11,34,0,258,1,0,0,0,1,5,0,0,5,770,127,643,15,0,15,264,13,188,6,57,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,227,5,15,0,207,0,0,0,0,0,1,0,0,1,395,42,353,9,0,9,105,2,89,3,11,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,609,7,73,2,527,1,0,0,0,1,7,0,0,7,963,156,807,34,0,34,400,8,305,15,72,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,855,11,24,2,818,3,1,0,0,2,16,0,1,15,1881,95,1786,49,0,49,642,5,594,14,29,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,584,5,13,1,565,1,0,0,0,1,12,0,0,12,1350,86,1264,56,0,56,340,0,305,6,29,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,613,3,87,1,522,0,0,0,0,0,6,0,0,6,1235,119,1116,12,0,12,370,7,285,7,71,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,780,9,71,7,693,1,0,0,0,1,4,0,0,4,1679,225,1454,17,0,17,559,11,479,13,56,
