id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,3662,116,3546,2589,276,2313,531,137,27,11,356,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,5554,358,5196,1610,216,1394,1299,494,377,71,357,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,117,0,117,60,0,60,51,15,28,4,4,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,7,0,7,13,0,13,17,0,16,0,1,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,390,2,388,45,3,42,53,12,22,7,12,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,167,0,167,65,1,64,37,8,15,4,10,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,108,0,108,30,4,26,40,9,27,1,3,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,101,2,99,35,0,35,39,9,20,4,6,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,241,1,240,65,1,64,41,12,19,5,5,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,150,0,150,36,2,34,40,7,18,9,6,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,96,0,96,14,1,13,52,11,26,4,11,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,167,0,167,65,3,62,28,6,13,3,6,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,57,3,54,34,5,29,27,4,13,2,8,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,83,0,83,22,4,18,26,3,13,2,8,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,181,0,181,52,5,47,54,15,21,3,15,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,72,1,71,11,0,11,18,4,7,2,5,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,36,0,36,10,1,9,24,6,15,2,1,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,495,2,493,141,9,132,148,44,24,11,69,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,70,2,68,43,3,40,37,9,11,3,14,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,84,0,84,30,1,29,21,5,8,3,5,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,241,0,241,36,8,28,45,15,13,4,13,
