id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,310,2,32,0,276,4,3,0,0,1,8,0,0,8,463,35,428,5,0,5,146,6,102,2,36,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,293,7,10,2,274,1,0,0,1,0,0,0,0,0,400,5,395,24,0,24,102,6,88,2,6,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,176,5,19,1,151,1,0,0,0,1,4,0,0,4,348,18,330,23,0,23,78,5,64,1,8,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,63,3,3,1,56,0,0,0,0,0,0,0,0,0,63,7,56,2,0,2,17,3,12,1,1,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,188,7,11,1,169,0,0,0,0,0,3,0,0,3,299,39,260,16,0,16,75,2,61,1,11,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,131,3,14,2,112,4,0,0,1,3,18,0,0,18,471,19,452,8,0,8,78,4,57,2,15,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,169,2,28,1,138,0,0,0,0,0,4,0,0,4,259,17,242,11,0,11,64,7,38,0,19,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,281,8,22,1,250,2,1,0,0,1,2,0,0,2,585,62,523,25,0,25,92,4,66,3,19,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,284,10,16,0,258,0,0,0,0,0,3,0,0,3,332,16,316,6,0,6,72,10,55,2,5,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,204,6,16,3,179,0,0,0,0,0,1,0,0,1,247,22,225,25,0,25,135,5,117,8,5,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,487,5,19,2,461,4,0,0,0,4,7,0,0,7,1004,62,942,21,0,21,122,4,101,6,11,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,149,3,19,3,124,1,0,0,0,1,13,0,0,13,348,44,304,12,0,12,64,2,51,6,5,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,154,5,11,2,136,1,0,0,0,1,13,0,0,13,405,12,393,9,0,9,95,2,86,2,5,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,162,6,20,1,135,0,0,0,0,0,0,0,0,0,457,47,410,37,0,37,111,6,77,1,27,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,195,5,28,2,160,2,0,0,1,1,3,0,0,3,476,80,396,27,0,27,103,7,66,1,29,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,175,4,13,0,158,1,0,0,0,1,4,0,0,4,405,49,356,13,0,13,92,11,65,2,14,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,125,4,11,0,110,0,0,0,0,0,0,0,0,0,140,25,115,8,0,8,26,3,16,0,7,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,393,11,34,2,346,1,0,0,0,1,7,0,0,7,461,88,373,29,0,29,208,8,183,11,6,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,618,6,35,2,575,2,1,0,0,1,9,0,0,9,1375,76,1299,42,0,42,373,17,271,10,75,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,415,9,15,1,390,0,0,0,0,0,9,0,0,9,997,38,959,45,0,45,210,6,164,3,37,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,312,4,41,1,266,0,0,0,0,0,5,0,0,5,773,72,701,9,0,9,140,18,89,4,29,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,454,11,66,7,370,1,0,0,0,1,3,0,0,3,985,112,873,14,0,14,261,30,191,8,32,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,445,13,71,4,357,1,0,0,0,1,28,0,0,28,1442,111,1331,81,0,81,130,12,84,4,30,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,191,2,16,2,171,0,0,0,0,0,8,0,0,8,386,65,321,11,0,11,110,6,78,5,21,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,459,9,12,1,437,2,0,0,0,2,9,0,0,9,346,36,310,9,0,9,76,0,67,4,5,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,384,12,29,3,340,0,0,0,0,0,1,0,0,1,364,30,334,4,0,4,123,12,88,4,19,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,93,4,9,0,80,0,0,0,0,0,0,0,0,0,147,4,143,11,0,11,30,1,21,2,6,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,138,2,13,0,123,1,0,0,0,1,10,0,0,10,208,12,196,0,0,0,34,2,29,1,2,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,459,12,61,5,381,1,0,0,0,1,94,0,2,92,729,118,611,36,0,36,133,3,87,4,39,
