id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,294,3,28,0,263,3,2,0,0,1,8,0,0,8,448,33,415,5,0,5,124,8,96,2,18,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,288,6,11,2,269,1,0,0,1,0,0,0,0,0,398,9,389,24,0,24,97,8,83,2,4,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,162,5,14,1,142,1,0,0,0,1,4,0,0,4,344,29,315,23,0,23,70,3,64,1,2,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,63,3,7,1,52,0,0,0,0,0,0,0,0,0,63,10,53,2,0,2,15,2,12,1,0,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,187,9,21,1,156,0,0,0,0,0,3,0,0,3,295,55,240,15,0,15,69,2,61,1,5,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,120,2,8,2,108,4,0,0,1,3,18,0,0,18,465,19,446,8,0,8,67,4,53,2,8,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,165,2,28,1,134,0,0,0,0,0,4,0,0,4,251,12,239,10,0,10,55,7,34,0,14,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,274,7,34,1,232,2,1,0,0,1,2,0,0,2,573,76,497,25,0,25,83,5,65,3,10,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,278,9,16,0,253,0,0,0,0,0,3,0,0,3,316,12,304,5,0,5,70,11,53,1,5,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,197,5,18,3,171,0,0,0,0,0,1,0,0,1,239,18,221,24,0,24,133,7,113,8,5,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,471,1,37,2,431,4,0,0,0,4,7,0,0,7,971,46,925,20,0,20,111,4,95,6,6,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,141,3,17,3,118,1,0,0,0,1,13,0,0,13,330,39,291,12,0,12,61,2,50,6,3,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,146,1,15,2,128,1,0,0,0,1,13,0,0,13,404,17,387,9,0,9,103,1,83,2,17,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,156,8,23,1,124,0,0,0,0,0,0,0,0,0,450,56,394,36,0,36,97,6,77,1,13,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,189,9,33,2,145,2,1,0,1,0,3,0,0,3,456,75,381,26,0,26,88,6,62,1,19,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,168,6,22,0,140,1,0,0,0,1,4,0,0,4,388,54,334,13,0,13,85,14,55,2,14,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,121,6,15,0,100,0,0,0,0,0,0,0,0,0,127,29,98,8,0,8,22,4,14,0,4,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,373,13,31,2,327,1,1,0,0,0,7,0,0,7,429,99,330,29,0,29,201,8,168,10,15,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,605,6,30,2,567,2,2,0,0,0,9,0,0,9,1367,89,1278,41,0,41,324,14,262,9,39,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,407,9,23,1,374,0,0,0,0,0,9,0,0,9,993,44,949,45,0,45,214,4,162,3,45,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,296,5,48,1,242,0,0,0,0,0,5,0,0,5,755,78,677,9,0,9,115,16,79,4,16,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,430,8,67,7,348,1,0,0,0,1,3,0,0,3,961,129,832,14,0,14,234,27,160,8,39,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,421,12,66,4,339,1,0,0,0,1,28,0,0,28,1403,104,1299,81,0,81,111,11,83,4,13,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,188,2,15,2,169,0,0,0,0,0,8,0,0,8,369,65,304,11,0,11,99,5,73,5,16,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,452,12,17,1,422,2,0,0,0,2,9,0,0,9,332,47,285,9,0,9,73,0,64,4,5,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,366,10,35,3,318,0,0,0,0,0,1,0,0,1,349,43,306,4,0,4,100,5,87,3,5,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,92,3,13,0,76,0,0,0,0,0,0,0,0,0,146,15,131,11,0,11,28,0,20,2,6,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,135,1,21,0,113,1,0,0,0,1,10,0,0,10,203,8,195,0,0,0,34,2,29,1,2,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,436,13,56,5,362,0,0,0,0,0,92,0,0,92,666,92,574,36,0,36,112,3,86,4,19,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,195,36,21,1,137,3,2,0,0,1,17,0,0,17,266,26,240,82,0,82,128,9,109,5,5,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,191,7,12,1,171,0,0,0,0,0,1,0,0,1,269,52,217,18,0,18,67,2,53,0,12,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,176,5,20,1,150,0,0,0,0,0,4,0,0,4,489,48,441,41,0,41,106,7,81,2,16,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,306,9,26,1,270,0,0,0,0,0,5,0,0,5,939,61,878,66,0,66,223,15,184,3,21,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,240,5,19,2,214,1,0,0,1,0,4,0,0,4,263,41,222,10,0,10,91,3,82,1,5,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,373,17,17,0,339,2,0,0,0,2,0,0,0,0,251,45,206,5,0,5,62,2,40,1,19,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,153,7,10,1,135,2,1,0,0,1,44,0,0,44,251,27,224,5,0,5,33,2,25,4,2,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,327,10,53,3,261,0,0,0,0,0,9,0,0,9,319,16,303,5,0,5,55,5,41,3,6,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,154,8,16,2,128,0,0,0,0,0,3,0,0,3,572,80,492,28,0,28,154,12,119,6,17,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,135,7,9,2,117,1,0,0,0,1,1,0,0,1,240,48,192,10,0,10,54,2,45,1,6,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,159,8,26,0,125,1,0,0,0,1,3,0,0,3,352,24,328,16,0,16,86,9,74,2,1,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,147,3,15,2,127,0,0,0,0,0,2,0,0,2,203,38,165,10,0,10,42,2,37,1,2,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,192,2,51,2,137,1,0,0,0,1,3,0,1,2,441,92,349,15,0,15,108,7,75,5,21,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,206,2,26,1,177,4,0,0,0,4,4,0,0,4,444,78,366,22,0,22,112,11,87,2,12,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,176,3,18,4,151,4,0,0,0,4,6,0,0,6,408,15,393,5,0,5,105,1,91,4,9,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,410,13,44,9,344,3,2,0,0,1,22,0,0,22,1110,92,1018,43,0,43,149,18,100,5,26,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,134,5,7,1,121,0,0,0,0,0,1,0,0,1,341,38,303,13,0,13,60,6,42,1,11,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,581,15,45,3,518,12,2,0,0,10,2,0,0,2,588,79,509,18,0,18,287,21,203,8,55,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,244,5,19,0,220,1,0,0,0,1,3,0,0,3,378,26,352,2,0,2,51,9,33,0,9,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,255,6,30,2,217,3,0,0,0,3,12,0,0,12,764,68,696,65,0,65,175,9,148,7,11,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,295,6,35,3,251,0,0,0,0,0,4,0,0,4,572,62,510,10,0,10,113,8,82,3,20,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,108,4,5,3,96,0,0,0,0,0,0,0,0,0,242,36,206,7,0,7,81,6,54,2,19,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,93,5,6,1,81,0,0,0,0,0,2,0,0,2,101,1,100,4,0,4,46,4,36,3,3,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,121,4,11,2,104,0,0,0,0,0,1,0,0,1,155,15,140,2,0,2,64,10,42,3,9,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,125,4,8,0,113,1,0,0,0,1,2,0,0,2,289,14,275,43,0,43,121,4,94,9,14,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,58,3,6,0,49,1,1,0,0,0,17,0,0,17,216,18,198,6,0,6,76,3,59,0,14,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,120,4,6,0,110,2,0,0,0,2,20,0,0,20,426,43,383,2,0,2,69,2,53,3,11,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,259,11,32,2,214,0,0,0,0,0,3,0,0,3,417,27,390,2,0,2,78,6,67,2,3,
3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,468,13,33,0,422,0,0,0,0,0,3,0,0,3,215,21,194,22,0,22,101,4,90,0,7,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,38,2,0,1,35,0,0,0,0,0,5,0,0,5,74,5,69,0,0,0,57,1,45,2,9,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,66,2,15,0,49,0,0,0,0,0,0,0,0,0,108,18,90,0,0,0,11,2,7,1,1,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,39,0,4,1,34,0,0,0,0,0,4,0,0,4,87,9,78,7,0,7,36,0,27,3,6,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,232,8,43,4,177,1,0,0,0,1,39,0,0,39,511,39,472,32,0,32,84,8,69,0,7,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,199,6,16,5,172,0,0,0,0,0,12,0,0,12,440,17,423,4,0,4,94,6,78,5,5,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,229,4,38,4,183,0,0,0,0,0,24,0,0,24,448,32,416,14,0,14,140,8,115,4,13,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,41,1,3,0,37,0,0,0,0,0,1,0,0,1,117,36,81,1,0,1,18,3,14,0,1,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,133,2,70,3,58,0,0,0,0,0,7,0,0,7,259,41,218,0,0,0,28,1,19,2,6,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,189,3,18,1,167,0,0,0,0,0,2,0,0,2,261,34,227,1,0,1,68,5,49,3,11,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,175,3,16,1,155,0,0,0,0,0,5,0,0,5,350,46,304,8,0,8,74,3,36,6,29,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,127,9,16,2,100,0,0,0,0,0,4,0,0,4,299,20,279,9,0,9,145,17,99,3,26,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,225,7,16,3,199,0,0,0,0,0,6,0,0,6,307,47,260,27,0,27,135,2,122,7,4,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,575,20,28,2,525,3,1,0,0,2,7,0,0,7,549,74,475,13,0,13,155,4,141,3,7,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,203,5,58,1,139,0,0,0,0,0,6,0,0,6,619,68,551,23,0,23,136,17,98,0,21,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,221,10,15,2,194,0,0,0,0,0,3,0,0,3,398,28,370,64,0,64,62,6,49,3,4,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,296,5,30,4,257,0,0,0,0,0,3,0,0,3,514,54,460,61,0,61,150,6,134,2,8,
3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,273,11,34,3,225,0,0,0,0,0,2,0,0,2,754,137,617,35,0,35,151,5,117,6,23,
3175021004,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,50,2,4,0,44,1,0,0,1,0,3,0,0,3,189,37,152,6,0,6,21,3,14,1,3,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,215,5,21,5,184,2,0,0,0,2,24,0,0,24,527,45,482,8,0,8,104,13,78,4,9,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,258,2,17,2,237,2,0,0,0,2,4,0,0,4,435,16,419,17,0,17,51,5,37,3,6,
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,429,10,13,1,405,0,0,0,0,0,4,0,0,4,403,14,389,7,0,7,147,6,125,6,10,
3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,121,2,3,0,116,0,0,0,0,0,0,0,0,0,158,17,141,1,0,1,38,1,29,3,5,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,186,5,29,4,148,0,0,0,0,0,4,0,0,4,345,45,300,12,0,12,68,5,56,1,6,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,386,9,28,3,346,1,0,0,0,1,3,0,0,3,1110,111,999,93,0,93,261,4,235,11,11,
3173041002,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,250,4,25,0,221,1,0,0,0,1,3,0,0,3,288,15,273,9,0,9,106,3,76,4,23,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,269,26,32,5,206,0,0,0,0,0,4,0,0,4,524,33,491,33,0,33,200,5,158,6,31,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,334,10,27,3,294,4,0,0,0,4,10,0,2,8,518,67,451,12,0,12,149,7,116,1,25,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,651,11,66,4,570,1,1,0,0,0,5,0,0,5,1552,91,1461,29,0,29,162,24,116,4,18,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,537,4,38,0,495,0,0,0,0,0,2,0,0,2,268,21,247,7,0,7,90,5,73,3,9,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,238,1,33,3,201,0,0,0,0,0,1,0,0,1,379,16,363,4,0,4,22,1,14,2,5,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,52,1,1,0,50,0,0,0,0,0,4,0,0,4,90,20,70,0,0,0,35,2,20,1,12,
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,111,6,8,2,95,1,0,0,0,1,2,0,0,2,132,9,123,2,0,2,33,5,26,2,0,
3175031001,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,126,10,18,5,93,1,0,0,0,1,4,0,0,4,152,24,128,4,0,4,110,2,91,3,14,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,204,1,12,0,191,1,0,0,0,1,0,0,0,0,470,34,436,63,0,63,151,3,126,13,9,
