id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,362,0,18,0,344,4,0,0,0,4,9,0,0,9,511,31,480,7,0,7,187,6,151,2,28,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,331,3,14,2,312,1,0,0,1,0,0,0,0,0,422,13,409,25,0,25,115,5,102,2,6,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,200,7,10,1,182,1,0,0,0,1,5,0,0,5,399,34,365,23,0,23,102,7,80,2,13,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,82,0,2,1,79,0,0,0,0,0,0,0,0,0,85,9,76,4,0,4,24,0,18,1,5,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,245,9,29,1,206,0,0,0,0,0,3,0,0,3,402,74,328,17,0,17,97,8,74,1,14,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,175,1,21,2,151,4,0,0,1,3,18,0,0,18,524,33,491,8,0,8,107,4,87,2,14,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,219,4,14,1,200,0,0,0,0,0,4,0,0,4,311,31,280,15,0,15,85,5,67,0,13,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,327,5,21,1,300,2,0,0,0,2,2,0,0,2,697,68,629,25,0,25,132,8,93,3,28,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,323,4,16,0,303,0,0,0,0,0,4,0,1,3,396,29,367,9,0,9,150,14,80,2,54,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,239,3,17,3,216,0,0,0,0,0,1,0,0,1,295,31,264,30,0,30,193,1,135,9,48,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,535,2,18,2,513,4,0,0,0,4,9,0,0,9,1124,69,1055,22,0,22,180,4,131,6,39,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,260,4,36,3,217,1,0,0,0,1,13,0,0,13,420,33,387,13,0,13,116,3,66,7,40,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,178,5,3,2,168,1,0,0,0,1,13,0,0,13,441,16,425,10,0,10,133,4,101,2,26,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,210,4,25,1,180,0,0,0,0,0,0,0,0,0,520,34,486,39,0,39,152,3,113,3,33,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,266,15,31,2,218,2,0,0,1,1,5,0,2,3,572,65,507,32,0,32,154,5,114,2,33,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,215,3,22,0,190,1,0,0,0,1,4,0,0,4,494,45,449,14,0,14,139,6,107,3,23,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,162,4,26,0,132,0,0,0,0,0,0,0,0,0,226,52,174,8,0,8,59,7,34,0,18,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,449,7,24,2,416,1,0,0,0,1,7,0,0,7,587,67,520,31,0,31,247,8,214,12,13,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,704,11,21,2,670,2,0,0,0,2,12,0,1,11,1525,101,1424,47,0,47,514,6,409,10,89,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,472,8,10,1,453,0,0,0,0,0,10,0,1,9,1092,64,1028,53,0,53,278,4,222,4,48,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,404,3,31,1,369,0,0,0,0,0,5,0,0,5,964,112,852,11,0,11,227,10,158,4,55,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,585,7,60,7,511,1,0,0,0,1,4,0,1,3,1283,166,1117,14,0,14,384,7,284,12,81,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,589,11,53,4,521,1,0,0,0,1,30,0,0,30,1550,55,1495,83,0,83,191,4,154,5,28,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,216,0,9,2,205,0,0,0,0,0,8,0,0,8,427,24,403,13,0,13,149,7,124,5,13,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,506,7,17,1,481,2,0,0,0,2,12,0,1,11,421,41,380,10,0,10,117,6,79,4,28,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,478,5,45,3,425,0,0,0,0,0,2,0,1,1,411,23,388,8,0,8,162,3,120,7,32,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,105,1,8,0,96,0,0,0,0,0,0,0,0,0,165,12,153,11,0,11,40,1,25,2,12,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,146,0,2,0,144,1,0,0,0,1,10,0,0,10,230,15,215,0,0,0,47,4,38,1,4,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,618,5,75,5,533,1,0,0,0,1,96,0,1,95,984,115,869,36,0,36,203,5,140,7,51,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,327,10,60,1,256,4,1,0,0,3,17,0,0,17,313,25,288,86,0,86,200,2,163,7,28,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,230,6,11,1,212,1,1,0,0,0,2,0,0,2,393,63,330,18,0,18,104,7,78,0,19,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,222,2,26,1,193,0,0,0,0,0,5,0,0,5,587,59,528,42,0,42,156,7,120,3,26,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,407,8,32,1,366,0,0,0,0,0,6,0,0,6,1020,29,991,75,0,75,292,6,255,5,26,
