id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,288,3,27,0,258,3,2,0,0,1,8,0,0,8,447,32,415,5,0,5,134,8,103,5,18,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,286,5,10,2,269,1,0,0,1,0,0,0,0,0,398,9,389,24,0,24,100,12,80,4,4,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,162,6,14,1,141,1,0,0,0,1,4,0,1,3,343,29,314,23,0,23,68,2,64,0,2,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,63,3,7,1,52,0,0,0,0,0,0,0,0,0,62,10,52,2,0,2,16,2,12,2,0,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,185,10,19,1,155,0,0,0,0,0,3,0,0,3,279,41,238,15,0,15,65,2,61,2,0,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,118,1,7,2,108,4,0,0,1,3,18,0,0,18,464,20,444,8,0,8,67,4,54,1,8,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,164,2,27,1,134,0,0,0,0,0,4,0,0,4,251,15,236,10,0,10,53,5,34,0,14,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,271,7,37,1,226,2,1,0,0,1,2,0,0,2,563,74,489,25,0,25,85,5,66,4,10,
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,11081,24,76,1690,9291,1611,0,0,1609,2,105,0,0,105,6329,677,5652,73,1,72,13792,2324,8193,273,3002,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,278,10,17,0,251,0,0,0,0,0,3,0,0,3,316,12,304,5,0,5,71,6,56,1,8,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,196,5,19,3,169,0,0,0,0,0,1,0,0,1,238,30,208,23,0,23,135,7,117,6,5,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,470,1,37,2,430,4,0,0,0,4,7,0,0,7,966,42,924,20,0,20,113,9,91,6,7,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,139,4,15,3,117,1,0,0,0,1,13,0,0,13,330,39,291,12,0,12,60,2,53,2,3,
