id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,suspek,perawatan_rs,isolasi_di_rumah,suspek_meninggal,selesai_isolasi,probable,perawatan_rs,isolasi_di_rumah,probable_meninggal,selesai_isolasi,pelaku_perjalanan,perawatan_rs,isolasi_di_rumah,selesai_isolasi,kontak_erat,isolasi_di_rumah,selesai_isolasi,discarded,meninggal,selesai_isolasi,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,311,2,32,0,277,4,3,0,0,1,8,0,0,8,466,34,432,5,0,5,148,6,105,2,35,
3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,295,7,10,2,276,1,0,0,1,0,0,0,0,0,400,4,396,24,0,24,103,6,88,2,7,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,175,4,16,1,154,1,0,0,0,1,4,0,0,4,355,24,331,23,0,23,78,5,64,1,8,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,65,2,5,1,57,0,0,0,0,0,0,0,0,0,64,6,58,2,0,2,19,4,12,1,2,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,193,7,11,1,174,0,0,0,0,0,3,0,0,3,301,41,260,16,0,16,75,2,61,1,11,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,140,11,15,2,112,4,0,0,1,3,18,0,0,18,473,23,450,8,0,8,82,8,57,2,15,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,191,2,37,1,151,0,0,0,0,0,4,0,0,4,261,19,242,11,0,11,68,9,43,0,16,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,289,7,22,1,259,2,1,0,0,1,2,0,0,2,592,65,527,25,0,25,94,4,69,3,18,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,286,10,16,0,260,0,0,0,0,0,3,0,0,3,333,17,316,6,0,6,73,10,57,2,4,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,205,8,15,3,179,0,0,0,0,0,1,0,0,1,247,20,227,25,0,25,139,6,117,8,8,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,490,6,18,2,464,4,0,0,0,4,8,0,0,8,1008,63,945,21,0,21,132,4,102,6,20,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,155,3,24,3,125,1,0,0,0,1,13,0,0,13,349,43,306,12,0,12,69,3,52,6,8,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,151,5,10,2,134,1,0,0,0,1,13,0,0,13,411,17,394,9,0,9,96,2,86,2,6,
3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,164,6,19,1,138,0,0,0,0,0,0,0,0,0,460,49,411,37,0,37,114,6,79,1,28,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,198,7,26,2,163,2,0,0,1,1,3,0,0,3,479,83,396,27,0,27,105,6,69,1,29,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,178,6,14,0,158,1,0,0,0,1,4,0,0,4,429,73,356,13,0,13,96,11,68,2,15,
3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,125,4,9,0,112,0,0,0,0,0,0,0,0,0,145,30,115,8,0,8,28,3,16,0,9,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,390,9,29,2,350,1,0,0,0,1,7,0,0,7,459,82,377,29,0,29,209,7,184,11,7,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,618,6,30,2,580,2,1,0,0,1,9,0,0,9,1384,86,1298,42,0,42,375,17,289,10,59,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,413,9,12,1,391,0,0,0,0,0,9,0,0,9,1002,42,960,45,0,45,213,8,167,3,35,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,317,10,38,1,268,0,0,0,0,0,5,0,0,5,777,73,704,9,0,9,153,22,91,4,36,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,460,13,62,7,378,1,0,0,0,1,3,0,0,3,999,119,880,14,0,14,273,33,191,8,41,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,465,16,80,4,365,1,0,0,0,1,28,0,0,28,1454,118,1336,81,0,81,135,12,86,4,33,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,191,1,15,2,173,0,0,0,0,0,8,0,0,8,391,68,323,11,0,11,114,6,78,5,25,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,462,8,11,1,442,2,0,0,0,2,10,1,0,9,352,40,312,9,0,9,79,1,69,4,5,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,410,14,37,3,356,0,0,0,0,0,1,0,0,1,367,32,335,4,0,4,125,11,92,4,18,
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,94,4,9,0,81,0,0,0,0,0,0,0,0,0,148,4,144,11,0,11,30,1,21,2,6,
3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,139,2,13,0,124,1,0,0,0,1,10,0,0,10,210,12,198,0,0,0,36,4,30,1,1,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,465,12,59,5,389,1,0,0,0,1,94,0,2,92,754,143,611,36,0,36,135,5,98,4,28,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,216,13,32,1,170,3,2,0,0,1,17,0,0,17,281,30,251,86,0,86,150,6,119,5,20,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,205,7,11,1,186,0,0,0,0,0,1,0,0,1,293,51,242,18,0,18,75,1,56,0,18,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,186,4,20,1,161,0,0,0,0,0,4,0,0,4,514,67,447,41,0,41,118,8,91,2,17,
3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,316,8,20,1,287,0,0,0,0,0,6,0,1,5,968,57,911,66,0,66,254,3,204,3,44,
3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,262,8,21,2,231,1,0,0,1,0,4,0,0,4,290,46,244,11,0,11,102,6,85,1,10,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,383,10,17,0,356,2,0,0,0,2,0,0,0,0,262,34,228,5,0,5,69,3,50,1,15,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,160,8,8,1,143,2,0,0,0,2,44,0,0,44,257,26,231,6,0,6,38,2,27,5,4,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,343,6,61,3,273,0,0,0,0,0,9,0,0,9,324,14,310,5,0,5,63,5,47,3,8,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,167,8,15,2,142,0,0,0,0,0,3,0,0,3,597,57,540,29,0,29,168,9,135,6,18,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,144,3,5,2,134,2,0,0,0,2,1,0,0,1,255,59,196,10,0,10,65,3,47,1,14,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,196,21,34,0,141,1,0,0,0,1,3,0,0,3,367,26,341,16,0,16,129,9,74,3,43,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,151,2,10,2,137,0,0,0,0,0,2,0,0,2,226,43,183,10,0,10,55,4,37,1,13,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,204,7,14,2,181,1,0,0,0,1,3,0,1,2,459,85,374,16,0,16,118,10,76,5,27,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,220,8,17,1,194,4,0,0,0,4,4,0,0,4,477,88,389,22,0,22,142,12,98,2,30,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,186,8,8,4,166,4,0,0,0,4,6,0,0,6,420,14,406,5,0,5,110,3,91,4,12,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,460,9,63,9,379,3,2,0,0,1,22,0,0,22,1146,82,1064,43,0,43,201,21,113,5,62,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,146,6,9,1,130,0,0,0,0,0,1,0,0,1,357,40,317,13,0,13,66,8,45,1,12,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,605,18,34,3,550,14,2,0,0,12,2,0,0,2,634,104,530,19,0,19,299,9,225,8,57,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,255,8,19,0,228,2,0,0,0,2,3,0,0,3,392,33,359,2,0,2,58,9,36,0,13,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,275,7,27,2,239,3,0,0,0,3,12,0,0,12,805,78,727,65,0,65,192,12,155,7,18,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,314,13,37,3,261,0,0,0,0,0,4,0,0,4,601,59,542,10,0,10,139,19,93,3,24,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,110,6,2,3,99,0,0,0,0,0,0,0,0,0,256,35,221,7,0,7,85,9,58,2,16,
3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,94,3,3,1,87,0,0,0,0,0,2,0,0,2,104,4,100,4,0,4,50,2,42,3,3,
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,129,2,12,2,113,0,0,0,0,0,1,0,0,1,158,10,148,2,0,2,71,2,59,3,7,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,126,1,5,0,120,1,0,0,0,1,2,0,0,2,298,22,276,43,0,43,131,6,98,9,18,
3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,58,2,3,0,53,1,1,0,0,0,17,0,0,17,229,19,210,6,0,6,95,1,74,0,20,
3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,129,7,7,0,115,2,0,0,0,2,20,0,0,20,452,44,408,2,0,2,72,3,65,3,1,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,275,11,24,2,238,0,0,0,0,0,3,0,0,3,426,22,404,3,0,3,87,7,71,2,7,
3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,483,13,23,0,447,0,0,0,0,0,3,0,0,3,228,23,205,22,0,22,105,5,93,0,7,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,45,3,0,1,41,0,0,0,0,0,5,0,0,5,75,1,74,0,0,0,57,0,49,2,6,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,69,4,15,0,50,0,0,0,0,0,1,0,0,1,110,12,98,0,0,0,13,1,9,1,2,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,40,0,3,1,36,0,0,0,0,0,4,0,0,4,89,6,83,7,0,7,35,0,27,3,5,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,240,7,39,4,190,1,0,0,0,1,39,0,0,39,523,30,493,32,0,32,102,13,75,0,14,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,205,4,12,5,184,0,0,0,0,0,12,0,0,12,450,18,432,4,0,4,107,9,83,5,10,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,237,3,36,4,194,0,0,0,0,0,24,0,0,24,452,16,436,15,0,15,154,11,121,5,17,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,42,1,1,0,40,0,0,0,0,0,1,0,0,1,119,7,112,1,0,1,20,3,15,0,2,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,162,1,93,3,65,0,0,0,0,0,7,0,0,7,261,39,222,0,0,0,41,0,22,2,17,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,193,4,11,1,177,0,0,0,0,0,2,0,0,2,267,26,241,1,0,1,66,6,51,3,6,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,176,1,9,1,165,0,0,0,0,0,5,0,0,5,362,45,317,8,0,8,80,2,48,7,23,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,133,10,5,2,116,0,0,0,0,0,4,0,0,4,325,36,289,9,0,9,167,27,118,3,19,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,235,6,13,3,213,0,0,0,0,0,6,0,0,6,320,37,283,27,0,27,148,3,123,7,15,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,609,22,32,2,553,5,0,0,0,5,7,0,0,7,572,65,507,17,0,17,185,5,149,3,28,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,218,8,18,1,191,0,0,0,0,0,7,0,0,7,634,51,583,23,0,23,153,10,119,0,24,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,251,9,37,2,203,0,0,0,0,0,3,0,0,3,416,31,385,65,0,65,72,8,49,3,12,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,315,5,34,4,272,0,0,0,0,0,3,0,0,3,537,50,487,61,0,61,163,6,141,2,14,
3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,290,8,32,3,247,1,0,0,0,1,2,0,0,2,803,134,669,35,0,35,186,7,130,6,43,
3175021004,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,56,3,6,0,47,1,0,0,1,0,3,0,0,3,207,26,181,6,0,6,30,5,16,1,8,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,227,4,10,5,208,2,0,0,0,2,24,0,0,24,535,22,513,8,0,8,110,9,86,5,10,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,263,2,14,2,245,2,0,0,0,2,4,0,0,4,440,10,430,17,0,17,60,6,43,3,8,
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,437,8,18,1,410,0,0,0,0,0,4,0,0,4,406,10,396,7,0,7,156,4,131,6,15,
3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,126,3,5,0,118,0,0,0,0,0,0,0,0,0,161,7,154,1,0,1,51,3,34,3,11,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,198,4,23,4,167,0,0,0,0,0,4,0,0,4,365,41,324,12,0,12,79,11,58,1,9,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,399,12,15,3,369,1,0,0,0,1,3,0,0,3,1146,120,1026,94,0,94,298,8,250,11,29,
3173041002,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,255,3,19,0,233,1,0,0,0,1,3,0,0,3,292,13,279,10,0,10,125,8,94,4,19,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,279,15,25,5,234,0,0,0,0,0,4,0,0,4,538,26,512,33,0,33,206,4,173,6,23,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,347,16,15,4,312,5,0,0,0,5,10,0,2,8,547,79,468,12,0,12,186,13,126,1,46,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,692,23,61,4,604,1,1,0,0,0,5,0,0,5,1612,126,1486,29,0,29,177,19,130,4,24,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,583,7,37,0,539,0,0,0,0,0,2,0,0,2,286,32,254,7,0,7,106,12,73,3,18,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,247,3,33,3,208,0,0,0,0,0,1,0,0,1,413,38,375,4,0,4,34,5,15,2,12,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,52,1,0,0,51,0,0,0,0,0,4,0,0,4,101,21,80,0,0,0,46,9,21,2,14,
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,112,3,7,2,100,1,0,0,0,1,2,0,0,2,137,9,128,2,0,2,37,8,26,2,1,
3175031001,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,134,11,11,5,107,2,1,0,0,1,4,0,0,4,156,14,142,4,0,4,116,6,91,3,16,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,208,2,7,0,199,1,0,0,0,1,0,0,0,0,478,29,449,63,0,63,179,3,128,13,35,
3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,362,10,24,1,327,1,0,0,0,1,8,0,0,8,826,71,755,48,0,48,182,11,152,9,10,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,426,12,41,16,357,1,1,0,0,0,10,0,1,9,939,140,799,12,0,12,198,24,125,8,41,
3172011003,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,127,4,4,0,119,0,0,0,0,0,9,0,0,9,317,47,270,17,0,17,82,5,67,4,6,
3171021002,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,332,5,12,5,310,1,0,0,0,1,4,0,0,4,649,41,608,8,0,8,118,11,92,5,10,
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,92,4,1,0,87,0,0,0,0,0,10,0,0,10,280,15,265,4,0,4,45,3,40,0,2,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,140,2,12,1,125,0,0,0,0,0,21,0,0,21,259,34,225,4,0,4,42,1,32,2,7,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,41,0,0,1,40,0,0,0,0,0,3,0,0,3,67,11,56,0,0,0,11,1,8,2,0,
3171071003,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,179,1,5,0,173,0,0,0,0,0,7,0,0,7,214,14,200,0,0,0,52,6,44,1,1,
3171021003,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,226,1,9,1,215,1,0,0,0,1,0,0,0,0,467,38,429,15,0,15,131,3,107,3,18,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,208,7,14,0,187,1,0,0,0,1,0,0,0,0,485,40,445,23,0,23,93,5,72,4,12,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,294,9,24,4,257,1,0,0,1,0,11,0,0,11,783,46,737,27,0,27,165,9,133,5,18,
3173031006,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,217,6,41,0,170,0,0,0,0,0,2,0,0,2,345,43,302,9,0,9,92,3,69,1,19,
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,343,5,97,1,240,2,0,0,0,2,2,0,1,1,514,101,413,39,0,39,86,9,58,0,19,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,334,11,19,0,304,4,0,0,0,4,2,0,1,1,631,10,621,12,0,12,109,10,86,4,9,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,227,3,9,1,214,1,0,0,0,1,15,0,0,15,370,13,357,3,0,3,78,1,56,3,18,
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,187,5,38,2,142,0,0,0,0,0,15,0,0,15,438,38,400,17,0,17,88,8,54,0,26,
3172021005,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,440,6,40,1,393,0,0,0,0,0,13,0,0,13,792,83,709,54,0,54,253,3,219,2,29,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,369,14,32,6,317,2,1,0,0,1,13,0,0,13,1168,76,1092,53,0,53,238,13,164,12,49,
3171071006,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,369,2,10,1,356,1,1,0,0,0,0,0,0,0,340,12,328,3,0,3,217,2,195,9,11,
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,99,7,5,1,86,1,0,0,0,1,1,0,0,1,164,27,137,0,0,0,39,0,23,1,15,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,249,2,16,5,226,0,0,0,0,0,7,0,0,7,294,20,274,29,0,29,130,1,115,7,7,
3175011005,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,117,7,9,4,97,0,0,0,0,0,1,0,0,1,159,30,129,18,0,18,108,5,82,2,19,
3171071005,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,374,7,10,3,354,0,0,0,0,0,5,0,0,5,391,28,363,7,0,7,266,5,161,7,93,
3175081003,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,161,9,9,1,142,0,0,0,0,0,4,0,0,4,640,120,520,13,0,13,138,10,93,1,34,
3171061005,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,113,2,20,2,89,0,0,0,0,0,2,0,0,2,243,14,229,13,0,13,97,5,59,2,31,
3173011004,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,247,3,52,0,192,0,0,0,0,0,1,0,0,1,286,53,233,5,0,5,136,8,100,2,26,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,182,6,23,5,148,2,0,0,0,2,5,0,0,5,374,31,343,17,0,17,86,12,58,3,13,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,164,5,18,2,139,1,0,0,0,1,15,0,0,15,527,75,452,18,0,18,101,11,78,1,11,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,129,9,22,0,98,0,0,0,0,0,5,0,0,5,312,46,266,18,0,18,59,4,46,2,7,
3175091003,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,338,6,41,1,290,0,0,0,0,0,7,0,0,7,777,43,734,33,0,33,114,14,75,2,23,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,563,11,60,2,490,2,1,0,0,1,45,0,0,45,981,86,895,53,0,53,243,21,183,5,34,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,481,12,26,2,441,0,0,0,0,0,19,0,1,18,952,72,880,39,0,39,127,10,95,8,14,
3173071005,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,358,4,52,6,296,0,0,0,0,0,8,0,1,7,594,62,532,48,0,48,165,11,110,5,39,
3171031001,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,265,4,16,3,242,0,0,0,0,0,0,0,0,0,384,19,365,20,0,20,179,12,142,5,20,
